id,_id,full_name,bat_odis_100,bat_odis_50,bat_odis_hs,bat_odis_mat,bat_odis_runs,bat_t20is_100,bat_t20is_50,bat_t20is_hs,bat_t20is_mat,bat_t20is_runs,bat_tests_100,bat_tests_50,bat_tests_hs,bat_tests_mat,bat_tests_runs,batting_style,born,bowling_style,playing_role
334,609,Shane Harwood,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,,,,,,Right Handed Bat,"Mar 01, 1974|Ballarat, Victoria",Right-arm fast-medium,Batting Allrounder
335,610,Rayad Emrit,0.0,0.0,13.0,2.0,13.0,0.0,0.0,11.0,4.0,17.0,,,,,,Right Handed Bat,"Mar 08, 1981|Mount Hope, St Joseph, Trinidad",Right-arm fast-medium,Bowling Allrounder
336,611,Mohammad Sharif,0.0,0.0,13.0,9.0,53.0,,,,,,0.0,0.0,24.0,10.0,122.0,Right Handed Bat,"Dec 12, 1983|Narayanganj, Dhaka",Right-arm fast-medium,Batsman
337,612,Tamim Iqbal,11.0,44.0,154.0,189.0,6460.0,1.0,6.0,103.0,75.0,1613.0,9.0,27.0,206.0,58.0,4327.0,Left Handed Bat,"Mar 20, 1989|Chittagong",,Batsman
338,613,Gulam Bodi,0.0,1.0,51.0,2.0,83.0,0.0,0.0,8.0,1.0,8.0,,,,,,Left Handed Bat,"Jan 04, 1979|Hathuran, India",Left-arm chinaman,Batsman
339,614,Morne van Wyk,0.0,4.0,82.0,17.0,425.0,1.0,1.0,114.0,8.0,225.0,,,,,,Right Handed Bat,"Mar 20, 1979|Bloemfontein, Orange Free State",Left-arm orthodox,WK-Batsman
340,615,Trent Johnston,0.0,0.0,45.0,67.0,743.0,0.0,1.0,62.0,30.0,249.0,,,,,,Right Handed Bat,"Apr 29, 1974|Wollongong, New South Wales",Right-arm fast-medium,Bowler
341,616,Kyle McCallan,0.0,1.0,50.0,39.0,361.0,0.0,0.0,9.0,9.0,11.0,,,,,,Right Handed Bat,"Aug 27, 1975|Carrickfergus, Co Antrim",Right-arm offbreak,--
342,617,Andre Botha,0.0,2.0,56.0,42.0,666.0,0.0,0.0,38.0,14.0,130.0,,,,,,Left Handed Bat,"Sep 12, 1975|Johannesburg, Transvaal",Right-arm medium,Bowling Allrounder
343,618,Jeremy Bray,2.0,0.0,116.0,15.0,401.0,0.0,0.0,2.0,2.0,2.0,,,,,,Left Handed Bat,"Nov 30, 1973|Newtown, Sydney, New South Wales",,WK-Batsman
344,620,Peter Gillespie,0.0,0.0,2.0,5.0,2.0,,,,,,,,,,,Right Handed Bat,"May 11, 1974|Strabane, Co Tyrone",Right-arm medium,Captain
345,621,Dave Langford-Smith,0.0,0.0,31.0,22.0,142.0,,,,,,,,,,,Right Handed Bat,"Dec 07, 1976|Sydney, New South Wales, Australia",Right-arm fast-medium,Captain
346,622,John Mooney,0.0,3.0,96.0,64.0,963.0,0.0,0.0,31.0,27.0,231.0,,,,,,Left Handed Bat,"Feb 10, 1982|Dublin",Right-arm medium,Bowling Allrounder
347,623,Paul Mooney,0.0,0.0,11.0,4.0,12.0,,,,,,,,,,,Right Handed Bat,"Oct 15, 1976|Dublin",Right-arm medium,Captain
348,624,Eoin Morgan,12.0,43.0,124.0,216.0,6813.0,0.0,9.0,85.0,80.0,1753.0,2.0,3.0,130.0,16.0,700.0,Left Handed Bat,"Sep 10, 1986|Dublin",Right-arm medium,Batsman
349,625,William Porterfield,11.0,15.0,139.0,126.0,3764.0,0.0,3.0,72.0,61.0,1079.0,0.0,0.0,32.0,2.0,42.0,Left Handed Bat,"Sep 06, 1984|Londonderry",Right-arm offbreak,Batsman
350,626,Boyd Rankin,0.0,0.0,18.0,65.0,79.0,0.0,0.0,16.0,36.0,55.0,0.0,0.0,17.0,2.0,36.0,Left Handed Bat,"Jul 05, 1984|Londonderry",Right-arm fast-medium,Bowler
351,627,Andrew White,0.0,1.0,79.0,61.0,776.0,0.0,0.0,29.0,18.0,137.0,,,,,,Right Handed Bat,"Jul 03, 1980|Newtownards, Co Down",Right-arm offbreak,Batting Allrounder
352,628,Luuk van Troost,0.0,0.0,40.0,23.0,284.0,,,,,,,,,,,Left Handed Bat,"Dec 28, 1969|Schiedam",Left-arm medium,Captain
353,629,Bas Zuiderent,0.0,8.0,77.0,57.0,1097.0,0.0,0.0,43.0,6.0,108.0,,,,,,Right Handed Bat,"Mar 03, 1977|Utrecht",Right-arm medium,Batsman
354,630,Adeel Raja,0.0,0.0,8.0,21.0,28.0,,,,,,,,,,,Right Handed Bat,"Aug 15, 1980|Lahore, Punjab, Pakistan",Right-arm offbreak,Bowler
355,631,Peter Borren,0.0,5.0,96.0,58.0,1004.0,0.0,1.0,57.0,41.0,632.0,,,,,,Right Handed Bat,"Aug 21, 1983|Christchurch, Canterbury",Right-arm medium,Batting Allrounder
356,632,Tim de Leede,0.0,2.0,58.0,29.0,400.0,,,,,,,,,,,Right Handed Bat,"Jan 25, 1968|Leidschendam",Right-arm medium,Captain
357,633,Mark Jonkman,0.0,0.0,16.0,16.0,59.0,0.0,0.0,1.0,3.0,1.0,,,,,,Right Handed Bat,"Mar 20, 1986|The Hague",Right-arm fast,Bowler
358,634,Alexei Kervezee,0.0,4.0,92.0,39.0,924.0,0.0,1.0,56.0,9.0,231.0,,,,,,Right Handed Bat,"Sep 11, 1989|Walvis Bay, Republic of South Africa",Right-arm medium,Batsman
359,635,Mohammad Kashif,0.0,0.0,1.0,11.0,1.0,0.0,0.0,0.0,3.0,0.0,,,,,,Right Handed Bat,"Dec 03, 1984|Khanewal, Punjab, Pakistan",Right-arm offbreak,Bowler
360,636,Darron Reekers,1.0,0.0,104.0,19.0,481.0,0.0,0.0,29.0,6.0,64.0,,,,,,Right Handed Bat,"May 26, 1973|Christchurch, Canterbury",Right-arm medium,--
361,637,Jeroen Smits,0.0,0.0,29.0,38.0,169.0,0.0,0.0,11.0,6.0,15.0,,,,,,Right Handed Bat,"Jun 21, 1972|Den Haag",,WK-Batsman
362,638,Billy Stelling,0.0,0.0,44.0,15.0,180.0,,,,,,,,,,,Right Handed Bat,"Jun 30, 1969|Johannesburg, Transvaal",Right-arm fast-medium,Captain
363,639,Eric Szwarczynski,0.0,10.0,98.0,41.0,1102.0,0.0,0.0,45.0,14.0,233.0,,,,,,Right Handed Bat,"Feb 13, 1983|Vanderbijlpark, South Africa",,Batsman
364,640,Ryan ten Doeschate,5.0,9.0,119.0,33.0,1541.0,0.0,1.0,56.0,13.0,300.0,,,,,,Right Handed Bat,"Jun 30, 1980|Port Elizabeth, Cape Province",Right-arm fast-medium,Batting Allrounder
365,641,Daan van Bunge,0.0,3.0,80.0,37.0,633.0,0.0,0.0,24.0,14.0,90.0,,,,,,Right Handed Bat,"Oct 19, 1982|Leidschendam, Voorburg",Right-arm legbreak,Batting Allrounder
366,642,Craig Wright,0.0,0.0,37.0,20.0,240.0,0.0,0.0,14.0,3.0,14.0,,,,,,Right Handed Bat,"Apr 28, 1974|Paisley, Renfrewshire",Right-arm medium,--
367,643,John Blain,0.0,0.0,41.0,33.0,284.0,0.0,0.0,3.0,6.0,4.0,,,,,,Right Handed Bat,"Jan 04, 1979|Edinburgh, Midlothian",Right-arm fast-medium,--
368,644,Dougie Brown,0.0,1.0,50.0,25.0,319.0,0.0,0.0,1.0,2.0,1.0,,,,,,Right Handed Bat,"Oct 29, 1969|Stirling, Scotland",Right-arm fast-medium,Captain
369,645,Gavin Hamilton,2.0,7.0,119.0,38.0,1231.0,0.0,0.0,32.0,12.0,90.0,0.0,0.0,0.0,1.0,0.0,Left Handed Bat,"Sep 16, 1974|Broxburn, West Lothian, Scotland",Right-arm fast-medium,--
370,646,Majid Haq,0.0,3.0,71.0,53.0,555.0,0.0,0.0,21.0,21.0,64.0,,,,,,Left Handed Bat,"Feb 11, 1983|Paisley, Renfrewshire",Right-arm offbreak,Bowling Allrounder
371,647,Paul Hoffmann,0.0,0.0,31.0,18.0,85.0,,,,,,,,,,,Right Handed Bat,"Jan 14, 1970|Rockhampton, Queensland, Australia",Right-arm fast-medium,Captain
372,648,Omer Hussain,0.0,0.0,17.0,8.0,63.0,,,,,,,,,,,Left Handed Bat,"Dec 03, 1984|Paisley, Renfrewshire",,WK-Batsman
373,649,Douglas Lockhart,0.0,0.0,46.0,14.0,218.0,,,,,,,,,,,Right Handed Bat,"Jan 19, 1976|Glasgow, Lanarkshire",,WK-Batsman
374,650,Ross Lyons,0.0,0.0,28.0,25.0,90.0,0.0,0.0,4.0,2.0,4.0,,,,,,Left Handed Bat,"Dec 08, 1984|Greenock",Left-arm orthodox,Bowler
375,651,Neil McCallum,2.0,4.0,121.0,43.0,1002.0,0.0,0.0,38.0,11.0,76.0,,,,,,Right Handed Bat,"Nov 22, 1977|Edinburgh, Scotland",,--
376,652,Dewald Nel,0.0,0.0,11.0,19.0,31.0,0.0,0.0,13.0,10.0,34.0,,,,,,Right Handed Bat,"Jun 06, 1980|Klerksdorp, Transvaal, South Africa",Right-arm fast-medium,Bowler
377,653,Navdeep Poonia,0.0,1.0,67.0,21.0,237.0,0.0,0.0,38.0,8.0,95.0,,,,,,Right Handed Bat,"May 11, 1986|Govan, Glasgow, Lanarkshire, Scotland",Right-arm fast-medium,Batsman
378,654,Colin Smith,0.0,2.0,59.0,27.0,432.0,0.0,0.0,46.0,8.0,58.0,,,,,,Right Handed Bat,"Sep 27, 1972|Aberdeen",,WK-Batsman
379,655,Ryan Watson,1.0,6.0,123.0,35.0,956.0,0.0,1.0,54.0,10.0,159.0,,,,,,Right Handed Bat,"Nov 12, 1976|Salisbury (now Harare), Rhodesia",,--
380,656,Fraser Watts,1.0,9.0,101.0,36.0,974.0,0.0,0.0,46.0,11.0,137.0,,,,,,Right Handed Bat,"Jun 05, 1979|King's Lynn, Norfolk, England",Right-arm medium,--
381,657,Kieron Pollard,3.0,9.0,119.0,101.0,2289.0,0.0,2.0,63.0,59.0,788.0,,,,,,Right Handed Bat,"May 12, 1987|Tacarigua, Trinidad",Right-arm medium,Batting Allrounder
382,658,David Obuya,0.0,6.0,93.0,74.0,1355.0,0.0,2.0,65.0,10.0,216.0,,,,,,Right Handed Bat,"Aug 14, 1979|Nairobi",,WK-Batsman
383,659,Rajesh Bhudia,0.0,0.0,47.0,5.0,122.0,0.0,0.0,11.0,3.0,20.0,,,,,,Right Handed Bat,"Nov 22, 1984|Bhuj, India",Right-arm medium,Batting Allrounder
384,660,Irving Romaine,1.0,4.0,101.0,35.0,783.0,0.0,0.0,8.0,2.0,9.0,,,,,,Right Handed Bat,"Aug 08, 1972|Bermuda",Right-arm offbreak,--
385,661,Dean Minors,0.0,3.0,68.0,20.0,478.0,,,,,,,,,,,Left Handed Bat,"Jan 06, 1970|Hamilton, Bermuda",,WK-Batsman
386,662,Delyone Borden,0.0,0.0,24.0,12.0,98.0,,,,,,,,,,,Left Handed Bat,"Mar 04, 1985|Bermuda",Right-arm offbreak,Batsman
387,663,Lionel Cann,0.0,1.0,52.0,26.0,590.0,,,,,,,,,,,Right Handed Bat,"Oct 03, 1972|Bermuda",Right-arm medium,Captain
388,664,David Hemp,1.0,4.0,102.0,22.0,641.0,0.0,0.0,20.0,2.0,20.0,,,,,,Left Handed Bat,"Nov 08, 1970|Hamilton, Bermuda",Right-arm medium,Batsman
389,665,Kevin Hurdle,0.0,0.0,22.0,19.0,85.0,,,,,,,,,,,Right Handed Bat,"Dec 30, 1976|Bermuda",Right-arm fast,Bowler
390,666,Malachi Jones,0.0,0.0,27.0,12.0,113.0,,,,,,,,,,,Right Handed Bat,"Jun 26, 1989|Bermuda",Right-arm fast-medium,Batting Allrounder
391,667,Stefan Kelly,0.0,0.0,7.0,10.0,14.0,0.0,0.0,11.0,3.0,13.0,,,,,,Right Handed Bat,"Aug 24, 1988|Bermuda",Right-arm fast-medium,Bowler
392,668,Dwayne Leverock,0.0,0.0,20.0,32.0,111.0,,,,2.0,,,,,,,Right Handed Bat,"Jul 14, 1971|Bermuda",Left-arm orthodox,Captain
393,669,Saleem Mukuddem,0.0,1.0,57.0,20.0,331.0,,,,,,,,,,,Right Handed Bat,"Jan 20, 1972|South Africa",Right-arm medium,Batting Allrounder
394,670,Steven Outerbridge,0.0,1.0,56.0,23.0,336.0,0.0,0.0,37.0,3.0,49.0,,,,,,Left Handed Bat,"May 20, 1983|Paget, Bermuda",Right-arm offbreak,Batsman
395,671,Oliver Pitcher,0.0,0.0,30.0,5.0,72.0,0.0,0.0,15.0,3.0,34.0,,,,,,Right Handed Bat,"May 27, 1983|Paget, Bermuda",Right-arm medium,Batting Allrounder
396,672,Clay Smith,0.0,1.0,52.0,12.0,192.0,,,,,,,,,,,Right Handed Bat,"Jan 15, 1971|Bermuda",Right-arm offbreak,Batsman
397,673,Janeiro Tucker,0.0,1.0,52.0,26.0,496.0,,,,,,,,,,,Right Handed Bat,"Mar 15, 1975|Bermuda",Right-arm medium,Batting Allrounder
398,674,Kwame Tucker,0.0,0.0,34.0,12.0,95.0,,,,,,,,,,,Right Handed Bat,"Sep 28, 1976|Bermuda",,WK-Batsman
399,675,John Davison,1.0,5.0,111.0,32.0,799.0,0.0,0.0,19.0,5.0,44.0,,,,,,Right Handed Bat,"May 09, 1970|Campbell River, Vancouver Island, British Columbia",Right-arm offbreak,--
400,676,Ashish Bagai,2.0,16.0,137.0,62.0,1964.0,0.0,2.0,67.0,9.0,284.0,,,,,,Right Handed Bat,"Jan 26, 1982|Delhi, India",,WK-Batsman
401,677,Geoff Barnett,0.0,1.0,77.0,22.0,455.0,0.0,0.0,36.0,5.0,131.0,,,,,,Left Handed Bat,"Feb 03, 1984|Nelson",Right-arm fast-medium,Batsman
402,678,Umar Bhatti,0.0,0.0,46.0,36.0,378.0,0.0,0.0,12.0,7.0,49.0,,,,,,Left Handed Bat,"Jan 04, 1984|Lahore, Punjab, Pakistan",Left-arm medium,Bowler
403,679,Ian Billcliff,0.0,4.0,93.0,19.0,529.0,0.0,0.0,37.0,2.0,51.0,,,,,,Right Handed Bat,"Oct 26, 1972|William's Lake, British Columbia",Right-arm medium,Batsman
404,680,Desmond Chumney,0.0,0.0,48.0,21.0,397.0,,,,,,,,,,,Right Handed Bat,"Jan 08, 1968|St Kitts",Right-arm offbreak,Batsman
405,681,Austin Codrington,0.0,0.0,16.0,9.0,47.0,,,,,,,,,,,Right Handed Bat,"Aug 22, 1975|Portland, Jamaica",Right-arm fast-medium,Batting Allrounder
406,682,George Codrington,0.0,0.0,45.0,17.0,235.0,,,,,,,,,,,Right Handed Bat,"Nov 26, 1966|Barbados",Right-arm fast-medium,Batting Allrounder
407,683,Anderson Cummins,0.0,0.0,44.0,76.0,486.0,,,,,,0.0,1.0,50.0,5.0,98.0,Right Handed Bat,"May 07, 1966|Packers Valley, Christ Church, Barbados",Right-arm fast-medium,Batting Allrounder
408,684,Sunil Dhaniram,0.0,6.0,92.0,44.0,915.0,0.0,0.0,26.0,11.0,100.0,,,,,,Left Handed Bat,"Oct 17, 1968|Port Mourant, Berbice, Guyana",Left-arm orthodox,Batsman
409,685,Ashif Mulla,0.0,1.0,58.0,24.0,482.0,0.0,0.0,8.0,4.0,11.0,,,,,,Right Handed Bat,"May 05, 1980|Gujarat, India",,WK-Batsman
410,686,Henry Osinde,0.0,0.0,21.0,42.0,64.0,0.0,0.0,17.0,11.0,31.0,,,,,,Right Handed Bat,"Oct 17, 1978|Uganda",Right-arm fast-medium,Bowler
411,687,Qaiser Ali,0.0,2.0,70.0,17.0,244.0,,,,,,,,,,,Right Handed Bat,"Dec 20, 1978|Rawalpindi, Punjab",Right-arm offbreak,Batsman
412,688,Abdool Samad,1.0,2.0,130.0,27.0,740.0,0.0,0.0,29.0,7.0,97.0,,,,,,Right Handed Bat,"May 03, 1979|Guyana",Right-arm offbreak,WK-Batsman
413,689,Kevin Sandher,0.0,0.0,12.0,15.0,35.0,,,,,,,,,,,Right Handed Bat,"Jul 16, 1980|Vancouver, British Columbia",Left-arm orthodox,Bowler
414,690,Kevin O Brien,2.0,16.0,142.0,132.0,3262.0,0.0,2.0,74.0,72.0,1021.0,1.0,1.0,118.0,2.0,226.0,Right Handed Bat,"Mar 04, 1984|Dublin, Ireland",Right-arm fast-medium,Batting Allrounder
415,691,Niall O Brien,1.0,18.0,109.0,102.0,2581.0,0.0,1.0,50.0,30.0,466.0,0.0,0.0,18.0,1.0,18.0,Left Handed Bat,"Nov 08, 1981|Dublin",,WK-Batsman
416,692,Edgar Schiferli,0.0,0.0,41.0,30.0,161.0,0.0,0.0,5.0,7.0,7.0,,,,,,Right Handed Bat,"May 17, 1976|--",Right-arm fast-medium,--
417,693,Glenn Rogers,0.0,0.0,26.0,13.0,81.0,0.0,0.0,6.0,2.0,7.0,,,,,,Right Handed Bat,"Apr 12, 1977|Sydney, New South Wales",Left-arm orthodox,--
418,694,Manoj Tiwary,1.0,1.0,104.0,12.0,287.0,0.0,0.0,15.0,3.0,15.0,,,,,,Right Handed Bat,"Nov 14, 1985|Howrah, Bengal",Right-arm legbreak,Batsman
419,697,Fawad Alam,1.0,6.0,114.0,38.0,966.0,0.0,0.0,28.0,24.0,194.0,1.0,0.0,168.0,3.0,250.0,Left Handed Bat,"Oct 08, 1985|Karachi",Left-arm orthodox,Batsman
420,698,Najaf Shah,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,Left Handed Bat,"Dec 17, 1984|Gojarkhan, Rawalpindi",Left-arm fast-medium,Bowler
421,699,Ishara Amerasinghe,0.0,0.0,5.0,8.0,6.0,,,,,,0.0,0.0,0.0,1.0,0.0,Right Handed Bat,"Mar 05, 1978|Colombo",Right-arm fast-medium,--
422,700,Malinda Warnapura,0.0,0.0,30.0,3.0,35.0,,,,,,2.0,7.0,120.0,14.0,821.0,Left Handed Bat,"May 26, 1979|Colombo",Right-arm offbreak,Batting Allrounder
423,702,Ishant Sharma,0.0,0.0,13.0,80.0,72.0,0.0,0.0,5.0,14.0,8.0,0.0,0.0,31.0,90.0,627.0,Right Handed Bat,"Sep 02, 1988|Delhi",Right-arm fast-medium,Bowler
424,703,Ryan Jay Sidebottom,0.0,0.0,24.0,25.0,133.0,0.0,0.0,5.0,18.0,5.0,0.0,0.0,31.0,22.0,313.0,Left Handed Bat,"Jan 15, 1978|Huddersfield, Yorkshire",Left-arm fast-medium,Bowler
425,704,Alex Obanda,0.0,9.0,96.0,50.0,1312.0,0.0,1.0,79.0,23.0,319.0,,,,,,Right Handed Bat,"Dec 25, 1987|Nairobi, Kenya",,Batsman
426,730,Sujeewa de Silva,,,,,,,,,,,0.0,0.0,5.0,3.0,10.0,Right Handed Bat,"Oct 07, 1979|Beruwala",Left-arm fast-medium,Bowler
427,731,Vernon Philander,0.0,0.0,30.0,30.0,151.0,0.0,0.0,6.0,7.0,14.0,0.0,8.0,74.0,58.0,1538.0,Right Handed Bat,"Jun 24, 1985|Bellville, South Africa",Right-arm fast-medium,Bowling Allrounder
428,733,Austin Richards,0.0,0.0,2.0,1.0,2.0,0.0,0.0,10.0,1.0,10.0,,,,,,Left Handed Bat,"Nov 14, 1983|Freetown, Antigua",Right-arm medium,Batsman
429,734,Dom Joyce,0.0,0.0,18.0,3.0,29.0,,,,,,,,,,,Right Handed Bat,"Jun 14, 1981|Dublin",,Batsman
430,735,Alex Cusack,0.0,2.0,71.0,59.0,745.0,0.0,1.0,65.0,36.0,229.0,,,,,,Right Handed Bat,"Oct 29, 1980|Brisbane, Australia",Right-arm fast-medium,Bowling Allrounder
431,736,Thinus Fourie,0.0,0.0,19.0,7.0,42.0,,,,,,,,,,,Right Handed Bat,"Jul 23, 1979|Cape Town, Cape Province, South Africa",Right-arm fast-medium,Batsman
432,737,Gary Kidd,0.0,0.0,15.0,6.0,15.0,0.0,0.0,1.0,1.0,1.0,,,,,,Left Handed Bat,"Sep 18, 1985|Craigavon",Left-arm orthodox,Bowler
433,738,Roger Whelan,0.0,0.0,5.0,2.0,5.0,,,,,,,,,,,Right Handed Bat,"Jul 27, 1980|Dublin",Right-arm fast-medium,Bowler
434,739,Gary Wilson,1.0,12.0,113.0,98.0,1974.0,0.0,3.0,65.0,61.0,1095.0,0.0,0.0,33.0,1.0,45.0,Right Handed Bat,"Feb 05, 1986|Dundonald, Northern Ireland",,WK-Batsman
435,740,Jonathan Trott,4.0,22.0,137.0,68.0,2819.0,0.0,1.0,51.0,7.0,138.0,9.0,19.0,226.0,52.0,3835.0,Right Handed Bat,"Apr 22, 1981|Cape Town, Cape Province",Right-arm medium,Batsman
436,741,Dimitri Mascarenhas,0.0,1.0,52.0,20.0,245.0,0.0,0.0,31.0,14.0,123.0,,,,,,Right Handed Bat,"Oct 30, 1977|Chiswick, Middlesex",Right-arm fast-medium,Bowling Allrounder
437,772,James Kirtley,0.0,0.0,1.0,11.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,12.0,4.0,32.0,Right Handed Bat,"Jan 10, 1975|Eastbourne, Sussex",Right-arm fast-medium,--
438,773,Darren Maddy,0.0,1.0,53.0,8.0,113.0,0.0,1.0,50.0,4.0,113.0,0.0,0.0,24.0,3.0,46.0,Right Handed Bat,"May 23, 1974|Leicester",Right-arm medium,Batsman
439,774,Chris Schofield,,,,,,0.0,0.0,9.0,4.0,24.0,0.0,1.0,57.0,2.0,67.0,Left Handed Bat,"Oct 06, 1978|Wardle, Rochdale, Lancashire",Right-arm legbreak,Bowler
440,775,Jeremy Snape,0.0,0.0,38.0,10.0,118.0,0.0,0.0,7.0,1.0,7.0,,,,,,Right Handed Bat,"Apr 27, 1973|Stoke-on-Trent, Staffordshire",Right-arm offbreak,Bowler
441,776,Luke Wright,0.0,2.0,52.0,50.0,707.0,0.0,4.0,99.0,51.0,759.0,,,,,,Right Handed Bat,"Mar 07, 1985|Grantham, Lincolnshire",Right-arm medium,Bowling Allrounder
442,781,Regis Chakabva,0.0,0.0,45.0,35.0,492.0,0.0,0.0,13.0,5.0,18.0,1.0,4.0,101.0,14.0,678.0,Right Handed Bat,"Sep 20, 1987|Harare",Right-arm offbreak,WK-Batsman
443,782,Timycen Maruma,0.0,0.0,32.0,18.0,161.0,0.0,0.0,23.0,10.0,86.0,0.0,0.0,10.0,1.0,20.0,Right Handed Bat,"Apr 19, 1988|Harare",Right-arm legbreak,Batting Allrounder
444,784,Junaid Siddique,1.0,6.0,100.0,55.0,1201.0,0.0,1.0,71.0,7.0,160.0,1.0,7.0,106.0,19.0,969.0,Left Handed Bat,"Oct 30, 1987|Rajshahi",Right-arm offbreak,Batsman
445,788,Nazimuddin,0.0,0.0,47.0,11.0,147.0,0.0,1.0,81.0,7.0,178.0,0.0,1.0,78.0,3.0,125.0,Right Handed Bat,"Oct 01, 1985|--",Right-arm medium,Bowler
446,790,Yusuf Pathan,2.0,3.0,123.0,57.0,810.0,0.0,0.0,37.0,22.0,236.0,,,,,,Right Handed Bat,"Nov 17, 1982|Baroda, Gujarat",Right-arm offbreak,Batting Allrounder
447,791,Elijah Otieno,0.0,0.0,11.0,27.0,57.0,0.0,0.0,5.0,9.0,13.0,,,,,,Right Handed Bat,"Jan 03, 1988|Nairobi, Kenya",Right-arm fast-medium,Bowler
448,792,Gordon Drummond,0.0,0.0,35.0,30.0,240.0,0.0,0.0,35.0,17.0,54.0,,,,,,Right Handed Bat,"Apr 21, 1980|Meigle, Perthshire",Right-arm fast-medium,Bowling Allrounder
449,793,Gregor Maiden,0.0,0.0,31.0,7.0,84.0,0.0,0.0,0.0,3.0,0.0,,,,,,Right Handed Bat,"Jul 22, 1979|Glasgow, Lanarkshire",Right-arm offbreak,Captain
450,794,Qasim Sheikh,0.0,0.0,23.0,7.0,49.0,,,,,,,,,,,Left Handed Bat,"Oct 30, 1984|Glasgow, Lanarkshire",Left-arm medium,Batsman
451,812,Dilruwan Perera,0.0,0.0,30.0,13.0,152.0,0.0,0.0,1.0,3.0,1.0,0.0,6.0,95.0,38.0,1126.0,Right Handed Bat,"Jul 22, 1982|Panadura",Right-arm offbreak,Bowler
452,813,Phil Mustard,0.0,1.0,83.0,10.0,233.0,0.0,0.0,40.0,2.0,60.0,,,,,,Left Handed Bat,"Oct 08, 1982|Sunderland, Co Durham",,WK-Batsman
453,814,Graeme Swann,0.0,0.0,34.0,79.0,500.0,0.0,0.0,34.0,39.0,104.0,0.0,5.0,85.0,60.0,1370.0,Right Handed Bat,"Mar 24, 1979|Northampton",Right-arm offbreak,Bowler
454,815,Trevin Bastiampillai,0.0,0.0,49.0,13.0,175.0,,,,2.0,,,,,,,Right Handed Bat,"Oct 26, 1985|Sri Lanka",Right-arm offbreak,Batsman
455,816,Abdul Jabbar,0.0,0.0,44.0,2.0,59.0,,,,,,,,,,,Right Handed Bat,"Mar 01, 1983|Rawalpindi, Punjab",Right-arm medium,Batsman
456,817,Calvert Hooper,0.0,0.0,27.0,5.0,49.0,,,,,,,,,,,Right Handed Bat,"Aug 10, 1982|St. Vincent & The Grenadines",Right-arm fast-medium,Bowler
457,818,Arvind Kandappah,0.0,1.0,69.0,2.0,97.0,,,,,,,,,,,Right Handed Bat,"Mar 07, 1971|Colombo, Sri Lanka",,Batsman
458,819,Mohammad Iqbal,0.0,0.0,30.0,5.0,54.0,0.0,0.0,22.0,3.0,27.0,,,,,,Right Handed Bat,"Dec 31, 1973|Lahore, Punjab",Right-arm fast-medium,Batsman
459,821,Jason Patraj,0.0,0.0,20.0,2.0,21.0,,,,,,,,,,,Right Handed Bat,"Jul 26, 1981|Toronto, Ontario, Canada",Right-arm offbreak,Bowler
460,822,Aftab Shamsudeen,0.0,0.0,3.0,1.0,3.0,,,,,,,,,,,Right Handed Bat,"Jul 09, 1977|New Amsterdam, Guyana",Right-arm offbreak,WK-Batsman
461,823,Durand Soraine,0.0,0.0,6.0,4.0,14.0,,,,,,,,,,,Right Handed Bat,"Sep 11, 1983|India",Right-arm medium,Batsman
462,824,Alfred Luseno,0.0,0.0,16.0,10.0,34.0,,,,,,,,,,,Right Handed Bat,"Dec 20, 1981|Kakemaga",Right-arm medium,Bowler
463,859,Sohail Tanvir,0.0,1.0,59.0,62.0,399.0,0.0,0.0,41.0,57.0,196.0,0.0,0.0,13.0,2.0,17.0,Left Handed Bat,"Dec 12, 1984|Rawalpindi, Punjab",Left-arm fast-medium,Bowler
464,860,Khalid Latif,0.0,1.0,64.0,5.0,147.0,0.0,1.0,59.0,13.0,237.0,,,,,,Right Handed Bat,"Nov 04, 1985|Karachi, Sind",Right-arm offbreak,Batsman
465,861,James Celestine,0.0,0.0,20.0,8.0,60.0,0.0,0.0,7.0,3.0,9.0,,,,,,Right Handed Bat,"Oct 13, 1973|Grenada",,Batsman
466,862,Jekon Edness,0.0,1.0,72.0,11.0,252.0,0.0,0.0,9.0,3.0,13.0,,,,,,Right Handed Bat,"Sep 13, 1983|Bermuda",,WK-Batsman
467,863,Kyle Hodsoll,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,,,,,,Right Handed Bat,"Nov 24, 1988|Bermuda",Right-arm fast-medium,Batsman
468,864,Azeem Pitcher,0.0,0.0,30.0,4.0,36.0,,,,,,,,,,,Left Handed Bat,"Jul 31, 1980|Trinidad",,Batsman
469,865,Rodney Trott,0.0,0.0,48.0,11.0,130.0,0.0,0.0,8.0,3.0,10.0,,,,,,Right Handed Bat,"Sep 08, 1987|Bermuda",Right-arm offbreak,Batting Allrounder
470,866,Tamauri Tucker,,,,5.0,,0.0,0.0,1.0,1.0,1.0,,,,,,Right Handed Bat,"Dec 10, 1988|Bermuda",Right-arm offbreak,Batsman
471,881,Sarfaraz Ahmed,2.0,9.0,105.0,101.0,1942.0,0.0,3.0,89.0,54.0,745.0,3.0,18.0,112.0,49.0,2657.0,Right Handed Bat,"May 22, 1987|Karachi, Sind",,WK-Batsman
