id,_id,full_name,bat_odis_100,bat_odis_50,bat_odis_hs,bat_odis_mat,bat_odis_runs,bat_t20is_100,bat_t20is_50,bat_t20is_hs,bat_t20is_mat,bat_t20is_runs,bat_tests_100,bat_tests_50,bat_tests_hs,bat_tests_mat,bat_tests_runs,batting_style,born,bowling_style,playing_role
667,13373,Alfred Herbert Harold Gilligan,,,,,,,,,,,0.0,0.0,32.0,4.0,71.0,Right-hand bat,"June 29, 1896, Denmark Hill, London",Legbreak,
668,13379,Harold Gimblett,,,,,,,,,,,0.0,1.0,67.0,3.0,129.0,Right-hand bat,"October 19, 1914, Bicknoller, Somerset",Right-arm medium,
669,13381,Clifford Gladwin,,,,,,,,,,,0.0,1.0,51.0,8.0,170.0,Right-hand bat,"April 3, 1916, Doe Lea, Derbyshire",Right-arm fast-medium,
670,13386,Thomas William John Goddard,,,,,,,,,,,0.0,0.0,8.0,8.0,13.0,Right-hand bat,"October 1, 1900, Gloucester",Right-arm offbreak,
671,13399,Graham Alan Gooch,8.0,23.0,142.0,125.0,4290.0,,,,,,20.0,46.0,333.0,118.0,8900.0,Right-hand bat,"July 23, 1953, Whipps Cross, Leytonstone, Essex",Right-arm medium,
672,13411,Darren Gough,0.0,0.0,46.0,159.0,609.0,,,,2.0,,0.0,2.0,65.0,58.0,855.0,Right-hand bat,"September 18, 1970, Monk Bretton, Barnsley, Yorkshire",Right-arm fast-medium,
673,13414,Ian James Gould,0.0,0.0,42.0,18.0,155.0,,,,,,,,,,,Left-hand bat,"August 19, 1957, Taplow, Buckinghamshire",,Wicketkeeper
674,13416,Alfred Richard Gover,,,,,,,,,,,0.0,0.0,2.0,4.0,2.0,Right-hand bat,"February 29, 1908, Woodcote, Epsom, Surrey",Right-arm fast,
675,13418,David Ivon Gower,7.0,12.0,158.0,114.0,3170.0,,,,,,18.0,39.0,215.0,117.0,8231.0,Left-hand bat,"April 1, 1957, Tunbridge Wells, Kent",Right-arm offbreak,Top-order batsman
676,13420,Edward Mills Grace,,,,,,,,,,,0.0,0.0,36.0,1.0,36.0,Right-hand bat,"November 28, 1841, Downend, Bristol",,
677,13422,George Frederick Grace,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,Right-hand bat,"December 13, 1850, Downend, Bristol",,
678,13424,William Gilbert Grace,,,,,,,,,,,2.0,5.0,170.0,22.0,1098.0,Right-hand bat,"July 18, 1848, Downend, Bristol",,
679,13434,Thomas William Graveney,,,,,,,,,,,11.0,20.0,258.0,79.0,4882.0,Right-hand bat,"June 16, 1927, Riding Mill, Northumberland",Legbreak,
680,13437,Adrian Paul Grayson,0.0,0.0,6.0,2.0,6.0,,,,,,,,,,,Right-hand bat,"March 31, 1971, Ripon, Yorkshire",Slow left-arm orthodox,
681,13446,Thomas Greenhough,,,,,,,,,,,0.0,0.0,2.0,4.0,4.0,Right-hand bat,"November 9, 1931, Cronkey Shaw, Rochdale, Lancashire",Legbreak googly,
682,13451,Andrew Greenwood,,,,,,,,,,,0.0,0.0,49.0,2.0,77.0,Right-hand bat,"August 20, 1847, Cowmes, Huddersfield, Yorkshire",,
683,13463,Anthony William Greig,0.0,0.0,48.0,22.0,269.0,,,,,,8.0,20.0,148.0,58.0,3599.0,Right-hand bat,"October 6, 1946, Queenstown, Cape Province, South Africa","Right-arm medium, Right-arm offbreak",
684,13464,Ian Alexander Greig,,,,,,,,,,,0.0,0.0,14.0,2.0,26.0,Right-hand bat,"December 8, 1955, Queenstown, Cape Province, South Africa",Right-arm medium,
685,13468,Basil Arthur Firebrace Grieve,,,,,,,,,,,0.0,0.0,14.0,2.0,40.0,Right-hand bat,"May 28, 1864, Kilburn, Middlesex",Right-arm medium-fast,
686,13476,Stewart Cathie Griffith,,,,,,,,,,,1.0,0.0,140.0,3.0,157.0,Right-hand bat,"June 16, 1914, Wandsworth, London",,
687,13489,George Gunn,,,,,,,,,,,2.0,7.0,122.0,15.0,1120.0,Right-hand bat,"June 13, 1879, Hucknall Torkard, Nottinghamshire",Right-arm bowler,
688,13491,John Richmond Gunn,,,,,,,,,,,0.0,0.0,24.0,6.0,85.0,Left-hand bat,"July 19, 1876, Hucknall Torkard, Nottinghamshire",,
689,13492,William Gunn,,,,,,,,,,,1.0,1.0,102.0,11.0,392.0,Right-hand bat,"December 4, 1858, St Anne's, Nottingham","Right-arm slow, Right-arm slow (underarm)",
690,13985,Aftab Habib,,,,,,,,,,,0.0,0.0,19.0,2.0,26.0,Right-hand bat,"February 7, 1972, Reading, Berkshire",Right-arm medium-fast,
691,13992,Schofield Haigh,,,,,,,,,,,0.0,0.0,25.0,11.0,113.0,Right-hand bat,"March 19, 1871, Berry Brow, Huddersfield, Yorkshire",Right-arm fast-medium,
692,13993,Nigel Esm Haig,,,,,,,,,,,0.0,0.0,47.0,5.0,126.0,Right-hand bat,"December 12, 1887, Kensington, London",Right-arm fast-medium,
693,14002,Charles Hallows,,,,,,,,,,,0.0,0.0,26.0,2.0,42.0,Left-hand bat,"April 4, 1895, Little Lever, Lancashire",Slow left-arm orthodox,
694,14020,Gavin Mark Hamilton,2.0,7.0,119.0,38.0,1231.0,0.0,0.0,32.0,12.0,90.0,0.0,0.0,0.0,1.0,0.0,Left-hand bat,"September 16, 1974, Broxburn, West Lothian, Scotland",Right-arm medium-fast,
695,14022,Walter Reginald Hammond,,,,,,,,,,,22.0,24.0,336.0,85.0,7249.0,Right-hand bat,"June 19, 1903, Buckland, Dover, Kent",Right-arm medium-fast,
696,14024,John Harry Hampshire,0.0,0.0,25.0,3.0,48.0,,,,,,1.0,2.0,107.0,8.0,403.0,Right-hand bat,"February 10, 1941, Thurnscoe, Yorkshire",Legbreak,
697,14038,Harold Thomas William Hardinge,,,,,,,,,,,0.0,0.0,25.0,1.0,30.0,Right-hand bat,"February 25, 1886, Greenwich, London",Slow left-arm orthodox,
698,14041,Joseph Hardstaff,,,,,,,,,,,4.0,10.0,205.0,23.0,1636.0,Right-hand bat,"July 3, 1911, Nuncargate, Nottinghamshire",Right-arm medium,
699,14042,Joseph Hardstaff,,,,,,,,,,,0.0,3.0,72.0,5.0,311.0,Right-hand bat,"November 9, 1882, Kirkby-in-Ashfield, Nottinghamshire",Right-arm fast-medium,
700,14054,Stephen James Harmison,0.0,0.0,18.0,58.0,91.0,,,,2.0,,0.0,0.0,49.0,63.0,743.0,Right-hand bat,"October 23, 1978, Ashington, Northumberland",Right-arm fast-medium,
701,14077,George Robert Canning Harris (Lord Harris),,,,,,,,,,,0.0,1.0,52.0,4.0,145.0,Right-hand bat,"February 3, 1851, St Anne's, Trinidad",,
702,14081,John Cabourn Hartley,,,,,,,,,,,0.0,0.0,9.0,2.0,15.0,Right-hand bat,"November 15, 1874, Lincoln",Legbreak,
703,14101,Martin Bladen Hawke (Lord Hawke),,,,,,,,,,,0.0,0.0,30.0,5.0,55.0,Right-hand bat,"August 16, 1860, Willingham Rectory, Gainsborough, Lincolnshire",,
704,14104,Ernest George Hayes,,,,,,,,,,,0.0,0.0,35.0,5.0,86.0,Right-hand bat,"November 6, 1876, Peckham, London",Legbreak,
705,14106,Frank Charles Hayes,0.0,1.0,52.0,6.0,128.0,,,,,,1.0,0.0,106.0,9.0,244.0,Right-hand bat,"December 6, 1946, Preston, Lancashire",Right-arm medium,
706,14119,Thomas Walter Hayward,,,,,,,,,,,3.0,12.0,137.0,35.0,1999.0,Right-hand bat,"March 29, 1871, Cambridge",Right-arm medium,
707,14127,Dean Warren Headley,0.0,0.0,10.0,13.0,22.0,,,,,,0.0,0.0,31.0,15.0,186.0,Right-hand bat,"January 27, 1970, Norton, Stourbridge, Worcestershire",Right-arm fast-medium,
708,14129,Alec Hearne,,,,,,,,,,,0.0,0.0,9.0,1.0,9.0,Right-hand bat,"July 22, 1863, Ealing, Middlesex",,
709,14131,George Gibbons Hearne,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,Left-hand bat,"July 7, 1856, Ealing, Middlesex",,
710,14133,John Thomas Hearne,,,,,,,,,,,0.0,0.0,40.0,12.0,126.0,Right-hand bat,"May 3, 1867, Chalfont St Giles, Buckinghamshire",Right-arm medium,
711,14135,John William Hearne,,,,,,,,,,,1.0,2.0,114.0,24.0,806.0,Right-hand bat,"February 11, 1891, York Villas, Waterloo Road, Uxbridge, Middlesex",Legbreak googly,
712,14149,Warren Kevin Hegg,,,,,,,,,,,0.0,0.0,15.0,2.0,30.0,Right-hand bat,"February 23, 1968, Whitefield, Manchester, Lancashire",,
713,14152,Edward Ernest Hemmings,0.0,0.0,8.0,33.0,30.0,,,,,,0.0,2.0,95.0,16.0,383.0,Right-hand bat,"February 20, 1949, Leamington Spa, Warwickshire",Right-arm offbreak,
714,14153,David Lloyd Hemp,1.0,4.0,102.0,22.0,641.0,0.0,0.0,20.0,2.0,20.0,,,,,,Left-hand bat,"November 8, 1970, Hamilton, Bermuda",Right-arm medium,Opening batsman
715,14158,Elias Henry Hendren,,,,,,,,,,,7.0,21.0,205.0,51.0,3525.0,Right-hand bat,"February 5, 1889, Turnham Green, Middlesex",Right-arm slow,
716,14159,Michael Hendrick,0.0,0.0,2.0,22.0,6.0,,,,,,0.0,0.0,15.0,30.0,128.0,Right-hand bat,"October 22, 1948, Darley Dale, Derbyshire",Right-arm fast-medium,
717,14171,Christopher Heseltine,,,,,,,,,,,0.0,0.0,18.0,2.0,18.0,Right-hand bat,"November 26, 1869, South Kensington, London",Right-arm fast,
718,14187,Graeme Ashley Hick,5.0,27.0,126.0,120.0,3846.0,,,,,,6.0,18.0,178.0,65.0,3383.0,Right-hand bat,"May 23, 1966, Salisbury (now Harare), Rhodesia",Right-arm offbreak,
719,14189,Kenneth Higgs,,,,,,,,,,,0.0,1.0,63.0,15.0,185.0,Left-hand bat,"January 14, 1937, Kidsgrove, Staffordshire","Right-arm fast-medium, Right-arm medium",
720,14196,Arthur James Ledger Hill,,,,,,,,,,,1.0,1.0,124.0,3.0,251.0,Right-hand bat,"July 26, 1871, Bassett, Hampshire","(underarm), Right-arm fast-medium",
721,14197,Allen Hill,,,,,,,,,,,0.0,0.0,49.0,2.0,101.0,Right-hand bat,"November 14, 1843, Newton, Kirkheaton, Huddersfield, Yorkshire",Right-arm fast (roundarm),
722,14213,Malcolm Jameson Hilton,,,,,,,,,,,0.0,0.0,15.0,4.0,37.0,Right-hand bat,"August 2, 1928, Chadderton, Lancashire",Slow left-arm orthodox,
723,14220,George Herbert Hirst,,,,,,,,,,,0.0,5.0,85.0,24.0,790.0,Right-hand bat,"September 7, 1871, Kirkheaton, Yorkshire",Left-arm medium-fast,
724,14222,John William Hitch,,,,,,,,,,,0.0,1.0,51.0,7.0,103.0,Right-hand bat,"May 7, 1886, Radcliffe, Lancashire",Right-arm fast,
725,14225,John Berry Hobbs,,,,,,,,,,,15.0,28.0,211.0,61.0,5410.0,Right-hand bat,"December 16, 1882, Cambridge",Right-arm medium,
726,14227,Robin Nicholas Stuart Hobbs,,,,,,,,,,,0.0,0.0,15.0,7.0,34.0,Right-hand bat,"May 8, 1942, Chippenham, Wiltshire",Legbreak googly,
727,14236,Matthew James Hoggard,0.0,0.0,7.0,26.0,17.0,,,,,,0.0,0.0,38.0,67.0,473.0,Right-hand bat,"December 31, 1976, Leeds, Yorkshire",Right-arm fast-medium,
728,14240,William Eric Hollies,,,,,,,,,,,0.0,0.0,18.0,13.0,37.0,Right-hand bat,"June 5, 1912, Old Hill, Staffordshire",Legbreak googly,
729,14244,Adam John Hollioake,0.0,3.0,83.0,35.0,606.0,,,,,,0.0,0.0,45.0,4.0,65.0,Right-hand bat,"September 5, 1971, Melbourne, Victoria, Australia",Right-arm medium,
730,14246,Benjamin Caine Hollioake,0.0,2.0,63.0,20.0,309.0,,,,,,0.0,0.0,28.0,2.0,44.0,Right-hand bat,"November 11, 1977, Melbourne, Victoria, Australia",Right-arm fast-medium,
731,14249,Errol Reginald Thorold Holmes,,,,,,,,,,,0.0,1.0,85.0,5.0,114.0,Right-hand bat,"August 21, 1905, Calcutta (now Kolkata), Bengal, India",,
732,14254,Percy Holmes,,,,,,,,,,,0.0,4.0,88.0,7.0,357.0,Right-hand bat,"November 25, 1886, Oakes, Huddersfield, Yorkshire",Right-arm medium,
733,14257,Leland Hone,,,,,,,,,,,0.0,0.0,7.0,1.0,13.0,Right-hand bat,"January 30, 1853, Dublin, Ireland",,
734,14265,John Leonard Hopwood,,,,,,,,,,,0.0,0.0,8.0,2.0,12.0,Right-hand bat,"October 30, 1903, Newton Hyde, Cheshire",Left-arm medium,
735,14267,Albert Neilson Hornby,,,,,,,,,,,0.0,0.0,9.0,3.0,21.0,Right-hand bat,"February 10, 1847, Brook House, Blackburn, Lancashire",,
736,14273,Martin John Horton,,,,,,,,,,,0.0,1.0,58.0,2.0,60.0,Right-hand bat,"April 21, 1934, Worcester",Right-arm offbreak,Allrounder
737,14282,Nigel David Howard,,,,,,,,,,,0.0,0.0,23.0,4.0,86.0,Right-hand bat,"May 18, 1925, Gee Cross, Hyde, Cheshire",,
738,14284,Henry Howell,,,,,,,,,,,0.0,0.0,5.0,5.0,15.0,Right-hand bat,"November 29, 1890, Hockley, Birmingham, Warwickshire",Right-arm fast,
739,14286,Richard Howorth,,,,,,,,,,,0.0,0.0,45.0,5.0,145.0,Left-hand bat,"April 26, 1909, Bacup, Lancashire",Slow left-arm orthodox,
740,14302,Geoffrey William Humpage,0.0,0.0,6.0,3.0,11.0,,,,,,,,,,,Right-hand bat,"April 24, 1954, Sparkbrook, Birmingham, Warwickshire",Right-arm medium,
741,14306,Joseph Humphries,,,,,,,,,,,0.0,0.0,16.0,3.0,44.0,Right-hand bat,"May 19, 1876, Stonebroom, Derbyshire",,
742,14312,Joe Hunter,,,,,,,,,,,0.0,0.0,39.0,5.0,93.0,Right-hand bat,"August 3, 1855, Scarborough, Yorkshire",,
743,14325,Nasser Hussain,1.0,16.0,115.0,88.0,2332.0,,,,,,14.0,33.0,207.0,96.0,5764.0,Right-hand bat,"March 28, 1968, Madras (now Chennai), India",Legbreak,Top-order batsman
744,14327,Kenneth Lotherington Hutchings,,,,,,,,,,,1.0,1.0,126.0,7.0,341.0,Right-hand bat,"December 7, 1882, Southborough, Kent",Right-arm fast,
745,14334,Leonard Hutton,,,,,,,,,,,19.0,33.0,364.0,79.0,6971.0,Right-hand bat,"June 23, 1916, Fulneck, Pudsey, Yorkshire",Legbreak,
746,14336,Richard Anthony Hutton,,,,,,,,,,,0.0,2.0,81.0,5.0,219.0,Right-hand bat,"September 6, 1942, Pudsey, Yorkshire",Right-arm fast-medium,
747,15379,John Iddon,,,,,,,,,,,0.0,2.0,73.0,5.0,170.0,Right-hand bat,"January 8, 1902, Mawdesley, Lancashire",Slow left-arm orthodox,
748,15380,Alan Paul Igglesden,0.0,0.0,18.0,4.0,20.0,,,,,,0.0,0.0,3.0,3.0,6.0,Right-hand bat,"October 8, 1964, Farnborough, Kent",Right-arm fast-medium,
749,15381,John Thomas Ikin,,,,,,,,,,,0.0,3.0,60.0,18.0,606.0,Left-hand bat,"March 7, 1918, Bignall End, Staffordshire",Legbreak googly,
750,15383,Richard Keith Illingworth,0.0,0.0,14.0,25.0,68.0,,,,,,0.0,0.0,28.0,9.0,128.0,Right-hand bat,"August 23, 1963, Greengates, Bradford, Yorkshire",Slow left-arm orthodox,Bowler
751,15385,Raymond Illingworth,0.0,0.0,4.0,3.0,5.0,,,,,,2.0,5.0,113.0,61.0,1836.0,Right-hand bat,"June 8, 1932, Pudsey, Yorkshire",Right-arm offbreak,
752,15388,Mark Christopher Ilott,,,,,,,,,,,0.0,0.0,15.0,5.0,28.0,Right-hand bat,"August 27, 1970, Watford, Hertfordshire",Left-arm medium-fast,
753,15399,Douglas John Insole,,,,,,,,,,,1.0,1.0,110.0,9.0,408.0,Right-hand bat,"April 18, 1926, Clapton, London",Right-arm medium,
754,15403,Ronald Charles Irani,0.0,1.0,53.0,31.0,360.0,,,,,,0.0,0.0,41.0,3.0,86.0,Right-hand bat,"October 26, 1971, Leigh, Lancashire",Right-arm medium,
755,15461,Robin David Jackman,0.0,0.0,14.0,15.0,54.0,,,,,,0.0,0.0,17.0,4.0,42.0,Right-hand bat,"August 13, 1945, Simla, Punjab, India",Right-arm fast-medium,
756,15463,Frank Stanley Jackson,,,,,,,,,,,5.0,6.0,144.0,20.0,1415.0,Right-hand bat,"November 21, 1870, Allerton Hall, Chapel Allerton, Leeds, Yorkshire",Right-arm fast-medium,
757,15464,Herbert Leslie Jackson,,,,,,,,,,,0.0,0.0,8.0,2.0,15.0,Right-hand bat,"April 5, 1921, Whitwell, Derbyshire",Right-arm fast,
758,15468,John Alexander Jameson,0.0,0.0,28.0,3.0,60.0,,,,,,0.0,1.0,82.0,4.0,214.0,Right-hand bat,"June 30, 1941, Byculla, Bombay (now Mumbai), Maharashtra, India",,
759,15477,Stephen Peter James,,,,,,,,,,,0.0,0.0,36.0,2.0,71.0,Right-hand bat,"September 7, 1967, Lydney, Gloucestershire",Right-arm medium,
760,15481,Douglas Robert Jardine,,,,,,,,,,,1.0,10.0,127.0,22.0,1296.0,Right-hand bat,"October 23, 1900, Malabar Hill, Bombay (now Mumbai), Maharashtra, India",Legbreak,
761,15485,Paul William Jarvis,0.0,0.0,16.0,16.0,31.0,,,,,,0.0,0.0,29.0,9.0,132.0,Right-hand bat,"June 29, 1965, Redcar, Yorkshire",Right-arm fast-medium,
762,15495,Roland Oliver Jenkins,,,,,,,,,,,0.0,0.0,39.0,9.0,198.0,Right-hand bat,"November 24, 1918, Rainbow Hill, Worcester",Legbreak googly,
763,15501,Geraint Owen Jones,0.0,4.0,80.0,51.0,862.0,0.0,0.0,19.0,2.0,33.0,1.0,6.0,100.0,34.0,1172.0,Right-hand bat,"July 14, 1976, Kundiawa, Papua New Guinea",,
764,15509,Gilbert Laird Jessop,,,,,,,,,,,1.0,3.0,104.0,18.0,569.0,Right-hand bat,"May 19, 1874, Cheltenham, Gloucestershire",Right-arm fast,
765,15511,Trevor Edward Jesty,0.0,1.0,52.0,10.0,127.0,,,,,,,,,,,Right-hand bat,"June 2, 1948, Gosport, Hampshire",Right-arm medium,
766,15522,Richard Leonard Johnson,0.0,0.0,10.0,10.0,16.0,,,,,,0.0,0.0,26.0,3.0,59.0,Right-hand bat,"December 29, 1974, Chertsey, Surrey",Right-arm medium,
767,15534,Arthur Owen Jones,,,,,,,,,,,0.0,0.0,34.0,12.0,291.0,Right-hand bat,"August 16, 1872, Shelton, Nottinghamshire",Legbreak,
768,15547,Ivor Jeffrey Jones,,,,,,,,,,,0.0,0.0,16.0,15.0,38.0,Right-hand bat,"December 10, 1941, Dafen, Carmarthenshire, Wales",Left-arm fast,
769,15555,Simon Philip Jones,0.0,0.0,1.0,8.0,1.0,,,,,,0.0,0.0,44.0,18.0,205.0,Left-hand bat,"December 25, 1978, Morriston, Swansea, Glamorgan",Right-arm fast-medium,
770,15571,Henry Jupp,,,,,,,,,,,0.0,1.0,63.0,2.0,68.0,Right-hand bat,"November 19, 1841, Dorking, Surrey",,
771,15572,Vallance William Crisp Jupp,,,,,,,,,,,0.0,0.0,38.0,8.0,208.0,Right-hand bat,"March 27, 1891, Burgess Hill, Sussex",Right-arm offbreak,
772,15841,William Walter Keeton,,,,,,,,,,,0.0,0.0,25.0,2.0,57.0,Right-hand bat,"April 30, 1905, Shirebrook, Derbyshire",,
773,15858,Alexander Stuart Kennedy,,,,,,,,,,,0.0,0.0,41.0,5.0,93.0,Right-hand bat,"January 24, 1891, Edinburgh, Midlothian, Scotland",Right-arm medium,
774,15866,Donald Kenyon,,,,,,,,,,,0.0,1.0,87.0,8.0,192.0,Right-hand bat,"May 15, 1924, Wordsley, Staffordshire",Right-arm medium,
775,15876,Robert William Trevor Key,0.0,0.0,19.0,5.0,54.0,0.0,0.0,10.0,1.0,10.0,1.0,3.0,221.0,15.0,775.0,Right-hand bat,"May 12, 1979, East Dulwich, London",Right-arm offbreak,
776,15882,Edgar Thomas Killick,,,,,,,,,,,0.0,0.0,31.0,2.0,81.0,Right-hand bat,"May 9, 1907, Fulham, London",,
777,15884,Roy Kilner,,,,,,,,,,,0.0,2.0,74.0,9.0,233.0,Left-hand bat,"October 17, 1890, Low Valley, Wombwell, Yorkshire",Slow left-arm orthodox,
778,15889,John Herbert King,,,,,,,,,,,0.0,1.0,60.0,1.0,64.0,Left-hand bat,"April 16, 1871, Lutterworth, Leicestershire",Left-arm medium,
779,15892,Septimus Paul Kinneir,,,,,,,,,,,0.0,0.0,30.0,1.0,52.0,Left-hand bat,"May 13, 1871, Pickwick, Corsham, Wiltshire",Right-arm medium,
780,15901,Robert James Kirtley,0.0,0.0,1.0,11.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,12.0,4.0,32.0,Right-hand bat,"January 10, 1975, Eastbourne, Sussex",Right-arm fast-medium,
781,15908,Albert Ernest Knight,,,,,,,,,,,0.0,1.0,70.0,3.0,81.0,Right-hand bat,"October 8, 1872, Leicester",,
782,15910,Barry Rolfe Knight,,,,,,,,,,,2.0,0.0,127.0,29.0,812.0,Right-hand bat,"February 18, 1938, Chesterfield, Derbyshire",Right-arm fast-medium,
783,15911,Donald John Knight,,,,,,,,,,,0.0,0.0,38.0,2.0,54.0,Right-hand bat,"May 12, 1894, Sutton, Surrey",,
784,15913,Nicholas Verity Knight,5.0,25.0,125.0,100.0,3637.0,,,,,,1.0,4.0,113.0,17.0,719.0,Left-hand bat,"November 28, 1969, Watford, Hertfordshire",Right-arm medium,Opening batsman
785,15917,Alan Philip Eric Knott,0.0,1.0,50.0,20.0,200.0,,,,,,5.0,30.0,135.0,95.0,4389.0,Right-hand bat,"April 9, 1946, Belvedere, Kent",Right-arm offbreak,
786,15921,Neville Alexander Knox,,,,,,,,,,,0.0,0.0,8.0,2.0,24.0,Right-hand bat,"October 10, 1884, Clapham, London",Right-arm fast,
787,16172,James Charles Laker,,,,,,,,,,,0.0,2.0,63.0,46.0,676.0,Right-hand bat,"February 9, 1922, Frizinghall, Bradford, Yorkshire",Right-arm offbreak,
788,16178,Allan Joseph Lamb,4.0,26.0,118.0,122.0,4010.0,,,,,,14.0,18.0,142.0,79.0,4656.0,Right-hand bat,"June 20, 1954, Langebaanweg, Cape Province, South Africa",Right-arm medium,
789,16195,James Langridge,,,,,,,,,,,0.0,1.0,70.0,8.0,242.0,Left-hand bat,"July 10, 1906, Chailey, Sussex",Slow left-arm orthodox,
790,16203,Wayne Larkins,1.0,0.0,124.0,25.0,591.0,,,,,,0.0,3.0,64.0,13.0,493.0,Right-hand bat,"November 22, 1953, Roxton, Bedfordshire",Right-arm medium,
791,16205,John David Frederick Larter,,,,,,,,,,,0.0,0.0,10.0,10.0,16.0,Right-hand bat,"April 24, 1940, Inverness, Scotland",Right-arm fast-medium,
792,16207,Harold Larwood,,,,,,,,,,,0.0,2.0,98.0,21.0,485.0,Right-hand bat,"November 14, 1904, Nuncargate, Nottinghamshire",Right-arm fast,
793,16212,Mark Nicholas Lathwell,,,,,,,,,,,0.0,0.0,33.0,2.0,78.0,Right-hand bat,"December 26, 1971, Bletchley, Buckinghamshire",Right-arm medium,
794,16219,David Valentine Lawrence,,,,1.0,,,,,,,0.0,0.0,34.0,5.0,60.0,Right-hand bat,"January 28, 1964, Gloucester",Right-arm fast,
795,16235,Edric Leadbeater,,,,,,,,,,,0.0,0.0,38.0,2.0,40.0,Right-hand bat,"August 15, 1927, Lockwood, Huddersfield, Yorkshire",Legbreak googly,
796,16242,Walter Scott Lees,,,,,,,,,,,0.0,0.0,25.0,5.0,66.0,Right-hand bat,"December 25, 1875, Sowerby Bridge, Yorkshire",Right-arm medium-fast,
797,16249,Henry William Lee,,,,,,,,,,,0.0,0.0,18.0,1.0,19.0,Right-hand bat,"October 26, 1890, Marylebone, London",,
798,16253,Geoffrey Bevington Legge,,,,,,,,,,,1.0,0.0,196.0,5.0,299.0,Right-hand bat,"January 26, 1903, Bromley, Kent",Legbreak,
799,16258,Charles Frederick Henry Leslie,,,,,,,,,,,0.0,1.0,54.0,4.0,106.0,Right-hand bat,"December 8, 1861, Mayfair, Westminster, London",Right-arm fast,
800,16260,John Kenneth Lever,0.0,0.0,27.0,22.0,56.0,,,,,,0.0,1.0,53.0,21.0,306.0,Right-hand bat,"February 24, 1949, Stepney, London",Left-arm fast-medium,
801,16262,Peter Lever,0.0,0.0,8.0,10.0,17.0,,,,,,0.0,2.0,88.0,17.0,350.0,Right-hand bat,"September 17, 1940, Todmorden, Yorkshire",Right-arm fast-medium,
802,16265,William Howard Vincent Levett,,,,,,,,,,,0.0,0.0,5.0,1.0,7.0,Right-hand bat,"January 25, 1908, Goudhurst, Kent",,
803,16271,Anthony Robert Lewis,,,,,,,,,,,1.0,3.0,125.0,9.0,457.0,Right-hand bat,"July 6, 1938, Uplands, Swansea, Glamorgan, Wales",Legbreak,
804,16274,Clairmonte Christopher Lewis,0.0,0.0,33.0,53.0,374.0,,,,,,1.0,4.0,117.0,32.0,1105.0,Right-hand bat,"February 14, 1968, Georgetown, Demerara, Guyana",Right-arm fast-medium,
805,16281,Jonathan Lewis,0.0,0.0,17.0,13.0,50.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,20.0,1.0,27.0,Right-hand bat,"August 26, 1975, Aylesbury, Buckinghamshire",Right-arm medium,
806,16287,Morris Leyland,,,,,,,,,,,9.0,10.0,187.0,41.0,2764.0,Left-hand bat,"July 20, 1900, New Park, Harrogate, Yorkshire",Slow left-arm orthodox,
807,16293,Arthur Frederick Augustus Lilley,,,,,,,,,,,0.0,4.0,84.0,35.0,903.0,Right-hand bat,"November 28, 1866, Holloway Head, Birmingham, Warwickshire",Right-arm medium,
808,16296,James Lillywhite,,,,,,,,,,,0.0,0.0,10.0,2.0,16.0,Left-hand bat,"February 23, 1842, Westhampnett, Sussex",Slow left-arm orthodox,
809,16318,David Lloyd,1.0,0.0,116.0,8.0,285.0,,,,,,1.0,0.0,214.0,9.0,552.0,Left-hand bat,"March 18, 1947, Accrington, Lancashire",Slow left-arm orthodox,Allrounder
810,16320,Graham David Lloyd,0.0,0.0,22.0,6.0,39.0,,,,,,,,,,,Right-hand bat,"July 1, 1969, Accrington, Lancashire",Right-arm medium,
811,16322,Timothy Andrew Lloyd,0.0,0.0,49.0,3.0,101.0,,,,,,0.0,0.0,10.0,1.0,10.0,Left-hand bat,"November 5, 1956, Oswestry, Shropshire",Right-arm medium,
812,16324,Peter James Loader,,,,,,,,,,,0.0,0.0,17.0,13.0,76.0,Right-hand bat,"October 25, 1929, Wallington, Surrey",Right-arm fast,
813,16328,William Henry Lockwood,,,,,,,,,,,0.0,1.0,52.0,12.0,231.0,Right-hand bat,"March 25, 1868, Old Radford, Nottinghamshire",Right-arm fast,
814,16331,Graham Anthony Richard Lock,,,,,,,,,,,0.0,3.0,89.0,49.0,742.0,Right-hand bat,"July 5, 1929, Limpsfield, Surrey",Slow left-arm orthodox,
815,16337,George Alfred Lohmann,,,,,,,,,,,0.0,1.0,62.0,18.0,213.0,Right-hand bat,"June 2, 1865, Kensington, London",Right-arm medium-fast,
816,16352,James Derek Love,0.0,0.0,43.0,3.0,61.0,,,,,,,,,,,Right-hand bat,"April 22, 1955, Headingley, Leeds, Yorkshire",Right-arm medium,
817,16360,Frank Anderson Lowson,,,,,,,,,,,0.0,2.0,68.0,7.0,245.0,Right-hand bat,"July 1, 1925, Bradford, Yorkshire",Right-arm offbreak,
818,16362,Malachy Bernard Loye,0.0,0.0,45.0,7.0,142.0,,,,,,,,,,,Right-hand bat,"September 27, 1972, Northampton",Right-arm offbreak,Opening batsman
819,16364,Alfred Perry Lucas,,,,,,,,,,,0.0,1.0,55.0,5.0,157.0,Right-hand bat,"February 20, 1857, Westminster, London",Right-arm slow,
