id,label,ltable_id,ltable_full_name,ltable_bat_odis_100,ltable_bat_odis_50,ltable_bat_odis_hs,ltable_bat_odis_mat,ltable_bat_odis_runs,ltable_bat_t20is_100,ltable_bat_t20is_50,ltable_bat_t20is_hs,ltable_bat_t20is_mat,ltable_bat_t20is_runs,ltable_bat_tests_100,ltable_bat_tests_50,ltable_bat_tests_hs,ltable_bat_tests_mat,ltable_bat_tests_runs,ltable_batting_style,ltable_born,ltable_bowling_style,ltable_playing_role,rtable_id,rtable_full_name,rtable_bat_odis_100,rtable_bat_odis_50,rtable_bat_odis_hs,rtable_bat_odis_mat,rtable_bat_odis_runs,rtable_bat_t20is_100,rtable_bat_t20is_50,rtable_bat_t20is_hs,rtable_bat_t20is_mat,rtable_bat_t20is_runs,rtable_bat_tests_100,rtable_bat_tests_50,rtable_bat_tests_hs,rtable_bat_tests_mat,rtable_bat_tests_runs,rtable_batting_style,rtable_born,rtable_bowling_style,rtable_playing_role
672,1,272,Sajid Mahmood,0.0,0.0,22.0,26.0,85.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,34.0,8.0,81.0,Right Handed Bat,"Dec 21, 1981|Bolton, Lancashire",Right-arm fast-medium,Bowler,878,Sajid Iqbal Mahmood,0.0,0.0,22.0,26.0,85.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,34.0,8.0,81.0,Right-hand bat,"December 21, 1981, Bolton, Lancashire",Right-arm fast-medium,
1947,1,1497,Everton Mattis,0.0,1.0,62.0,2.0,86.0,,,,,,0.0,1.0,71.0,4.0,145.0,Right Handed Bat,"Apr 11, 1957|Kingston, Jamaica",Right-arm offbreak,--,2957,Evertorn Hugh Mattis,0.0,1.0,62.0,2.0,86.0,,,,,,0.0,1.0,71.0,4.0,145.0,Right-hand bat,"April 11, 1957, Kingston, Jamaica",Right-arm offbreak,
616,1,2659,Hiralal Gaekwad,,,,,,,,,,,0.0,0.0,14.0,1.0,22.0,Left Handed Bat,"Aug 29, 1923|Nagpur, Maharashtra",,--,1440,Hiralal Ghasulal Gaekwad,,,,,,,,,,,0.0,0.0,14.0,1.0,22.0,Left-hand bat,"August 29, 1923, Nagpur, Maharashtra","Left-arm medium, Slow left-arm orthodox",
2102,1,1828,Pieter Strydom,0.0,0.0,34.0,10.0,48.0,,,,,,0.0,0.0,30.0,2.0,35.0,Right Handed Bat,"Jun 10, 1969|Somerset East, Cape Province",Left-arm orthodox,--,2545,Pieter Coenraad Strydom,0.0,0.0,34.0,10.0,48.0,,,,,,0.0,0.0,30.0,2.0,35.0,Right-hand bat,"June 10, 1969, Somerset East, Cape Province",Slow left-arm orthodox,
2946,1,2483,Phil DeFreitas,0.0,1.0,67.0,103.0,690.0,,,,,,0.0,4.0,88.0,44.0,934.0,Right Handed Bat,"Feb 18, 1966|Scotts Head, Dominica",Right-arm fast-medium,--,599,Phillip Anthony Jason DeFreitas,0.0,1.0,67.0,103.0,690.0,,,,,,0.0,4.0,88.0,44.0,934.0,Right-hand bat,"February 18, 1966, Scotts Head, Dominica",Right-arm fast-medium,
3618,1,3941,Rahil Ahmed,,,,,,0.0,0.0,25.0,2.0,38.0,,,,,,Right Handed Bat,"Jan 03, 1994|Amsterdam",,WK-Batsman,4927,Rahil Izhar Ahmed,,,,,,0.0,0.0,25.0,2.0,38.0,,,,,,Right-hand bat,"January 3, 1994, Amsterdam",,Wicketkeeper batsman
743,1,3095,Graeme Hole,,,,,,,,,,,0.0,6.0,66.0,18.0,789.0,Right Handed Bat,"Jan 06, 1931|Concord West, Sydney, New South Wales",Right-arm offbreak,Captain,177,Graeme Blake Hole,,,,,,,,,,,0.0,6.0,66.0,18.0,789.0,Right-hand bat,"January 6, 1931, Concord West, Sydney, New South Wales",Right-arm offbreak,Batsman
496,1,279,Mark Cosgrove,0.0,1.0,74.0,3.0,112.0,,,,,,,,,,,Left Handed Bat,"Jun 14, 1984|Elizabeth, Adelaide, South Australia",Right-arm medium,Batting Allrounder,80,Mark James Cosgrove,0.0,1.0,74.0,3.0,112.0,,,,,,,,,,,Left-hand bat,"June 14, 1984, Elizabeth, Adelaide, South Australia",Right-arm medium,
1635,1,4142,CP Rizwan,0.0,0.0,45.0,2.0,61.0,0.0,0.0,44.0,5.0,80.0,,,,,,Right Handed Bat,"Apr 19, 1988|Tellicherry, Kerala",Right-arm legbreak,Batsman,5062,Chundangapoyil Puthiyapurayil Rizwan,0.0,0.0,45.0,2.0,61.0,0.0,0.0,44.0,5.0,80.0,,,,,,Right-hand bat,"April 19, 1988, Tellicherry, Kerala",Legbreak googly,Middle-order batsman
2558,1,1386,Martin Crowe,4.0,34.0,107.0,143.0,4704.0,,,,,,17.0,18.0,299.0,77.0,5444.0,Right Handed Bat,"Sep 22, 1962|Henderson, Auckland",Right-arm medium,--,1741,Martin David Crowe,4.0,34.0,107.0,143.0,4704.0,,,,,,17.0,18.0,299.0,77.0,5444.0,Right-hand bat,"September 22, 1962, Henderson, Auckland",Right-arm medium,
3817,1,1409,Bert Vance,0.0,1.0,96.0,8.0,248.0,,,,,,0.0,1.0,68.0,4.0,207.0,Right Handed Bat,"Mar 31, 1955|Wellington",Right-arm offbreak,--,1942,Robert Howard Vance,0.0,1.0,96.0,8.0,248.0,,,,,,0.0,1.0,68.0,4.0,207.0,Right-hand bat,"March 31, 1955, Wellington",Right-arm offbreak,
2573,1,1344,Jai Prakash Yadav,0.0,1.0,69.0,12.0,81.0,,,,,,,,,,,Right Handed Bat,"Aug 07, 1974|Bhopal, Madhya Pradesh",Right-arm medium,--,1675,Jai Prakash Yadav,0.0,1.0,69.0,12.0,81.0,,,,,,,,,,,Right-hand bat,"August 7, 1974, Bhopal, Madhya Pradesh",Right-arm medium,
2059,1,1697,Lennox Brown,,,,,,,,,,,0.0,0.0,8.0,2.0,17.0,Right Handed Bat,"Nov 24, 1910|Randfontein, Transvaal",,--,2284,Lennox Sydney Brown,,,,,,,,,,,0.0,0.0,8.0,2.0,17.0,Right-hand bat,"November 24, 1910, Randfontein, Transvaal","Right-arm fast-medium, Legbreak googly",
1404,1,3830,Dhiren Gondaria,0.0,0.0,6.0,2.0,7.0,,,,2.0,,,,,,,Right Handed Bat,"Dec 05, 1994|Nirjapar, India",Right-arm medium,Batsman,5158,Dhiren Murji Gondaria,0.0,0.0,6.0,2.0,7.0,,,,2.0,,,,,,,Right-hand bat,"December 5, 1994, Nirjapar, India",Right-arm medium-fast,Batsman
2605,1,1434,Heath Davis,0.0,0.0,7.0,11.0,13.0,,,,,,0.0,0.0,8.0,5.0,20.0,Right Handed Bat,"Nov 30, 1971|Lower Hutt, Wellington",Right-arm fast,--,1746,Heath Te-Ihi-O-Te-Rangi Davis,0.0,0.0,7.0,11.0,13.0,,,,,,0.0,0.0,8.0,5.0,20.0,Right-hand bat,"November 30, 1971, Lower Hutt, Wellington",Right-arm fast,
3638,1,3414,Sameer Zia,0.0,0.0,2.0,1.0,2.0,,,,,,,,,,,Right Handed Bat,"Sep 08, 1981|Dubai, United Arab Emirates",Right-arm offbreak,Bowler,1344,Sameer Zia,0.0,0.0,2.0,1.0,2.0,,,,,,,,,,,Right-hand bat,"September 8, 1981, Dubai, United Arab Emirates",Right-arm offbreak,
2748,1,134,Shivnarine Chanderpaul,11.0,59.0,150.0,268.0,8778.0,0.0,0.0,41.0,22.0,343.0,30.0,66.0,203.0,164.0,11867.0,Left Handed Bat,"Aug 16, 1974|Unity Village, East Coast, Demerara, Guyana",Right-arm legbreak,Batsman,2829,Shivnarine Chanderpaul,11.0,59.0,150.0,268.0,8778.0,0.0,0.0,41.0,22.0,343.0,30.0,66.0,203.0,164.0,11867.0,Left-hand bat,"August 16, 1974, Unity Village, East Coast, Demerara, Guyana",Legbreak,Batsman
487,1,278,Gregory Strydom,0.0,1.0,58.0,12.0,147.0,,,,,,,,,,,Right Handed Bat,"Mar 26, 1984|Pretoria, Transvaal, South Africa",Right-arm medium,Batting Allrounder,4136,Gregory Mark Strydom,0.0,1.0,58.0,12.0,147.0,,,,,,,,,,,Right-hand bat,"March 26, 1984, Pretoria, Transvaal, South Africa",Right-arm medium,
1950,1,15,Glenn McGrath,0.0,0.0,11.0,250.0,115.0,0.0,0.0,5.0,2.0,5.0,0.0,1.0,61.0,124.0,641.0,Right Handed Bat,"Feb 09, 1970|Dubbo, New South Wales",Right-arm fast-medium,Bowler,285,Glenn Donald McGrath,0.0,0.0,11.0,250.0,115.0,0.0,0.0,5.0,2.0,5.0,0.0,1.0,61.0,124.0,641.0,Right-hand bat,"February 9, 1970, Dubbo, New South Wales",Right-arm fast-medium,Bowler
2870,1,2448,Bill Athey,2.0,4.0,142.0,31.0,848.0,,,,,,1.0,4.0,123.0,23.0,919.0,Right Handed Bat,"Sep 27, 1957|Middlesbrough, Yorkshire",Right-arm offbreak,--,478,Charles William Jeffrey Athey,2.0,4.0,142.0,31.0,848.0,,,,,,1.0,4.0,123.0,23.0,919.0,Right-hand bat,"September 27, 1957, Middlesbrough, Yorkshire",Right-arm offbreak,
2938,1,2176,Herbert Sutcliffe,,,,,,,,,,,16.0,23.0,194.0,54.0,4555.0,Right Handed Bat,"Nov 24, 1894|Summerbridge, Harrogate, Yorkshire",Right-arm medium,--,1034,Herbert Sutcliffe,,,,,,,,,,,16.0,23.0,194.0,54.0,4555.0,Right-hand bat,"November 24, 1894, Summerbridge, Harrogate, Yorkshire",Right-arm medium,
53,1,3268,Reg Scarlett,,,,,,,,,,,0.0,0.0,29.0,3.0,54.0,Right Handed Bat,"Aug 15, 1934|Port Maria, St Mary, Jamaica",Right-arm offbreak,--,3016,Reginald Osmond Scarlett,,,,,,,,,,,0.0,0.0,29.0,3.0,54.0,Right-hand bat,"August 15, 1934, Port Maria, St Mary, Jamaica",Right-arm offbreak,
3863,1,3599,Garey Mathurin,,,,,,0.0,0.0,3.0,3.0,4.0,,,,,,Left Handed Bat,"Sep 23, 1983|Mon Repos, St. Lucia",Left-arm orthodox,Batting Allrounder,4410,Garey Earl Mathurin,,,,,,0.0,0.0,3.0,3.0,4.0,,,,,,Left-hand bat,"September 23, 1983, Mon Repos, St. Lucia",Slow left-arm orthodox,Allrounder
2469,1,1017,Ranjan Madugalle,0.0,3.0,73.0,63.0,950.0,,,,,,1.0,7.0,103.0,21.0,1029.0,Right Handed Bat,"Apr 22, 1959|Kandy",Right-arm offbreak,--,2694,Ranjan Senerath Madugalle,0.0,3.0,73.0,63.0,950.0,,,,,,1.0,7.0,103.0,21.0,1029.0,Right-hand bat,"April 22, 1959, Kandy",Right-arm offbreak,
3782,1,3103,Jack Hill,,,,,,,,,,,0.0,0.0,8.0,3.0,21.0,Right Handed Bat,"Jun 25, 1923|Murrumbeena, Melbourne, Victoria",Right-arm legbreak,--,169,John Charles Hill,,,,,,,,,,,0.0,0.0,8.0,3.0,21.0,Right-hand bat,"June 25, 1923, Murrumbeena, Melbourne, Victoria",Legbreak googly,
231,1,3598,Johnson Charles,2.0,4.0,130.0,48.0,1283.0,0.0,4.0,84.0,34.0,724.0,,,,,,Right Handed Bat,"Jan 14, 1989|St Lucia",,Batsman,4706,Johnson Charles,2.0,4.0,130.0,48.0,1283.0,0.0,4.0,84.0,34.0,724.0,,,,,,Right-hand bat,"January 14, 1989, St Lucia",,Wicketkeeper batsman
699,1,305,David Hussey,1.0,14.0,111.0,69.0,1796.0,0.0,3.0,88.0,39.0,756.0,,,,,,Right Handed Bat,"Jul 15, 1977|Morley, Western Australia",Right-arm offbreak,Batting Allrounder,191,David John Hussey,1.0,14.0,111.0,69.0,1796.0,0.0,3.0,88.0,39.0,756.0,,,,,,Right-hand bat,"July 15, 1977, Mt Lawley, Perth, Western Australia",Right-arm offbreak,Allrounder
1958,1,1507,Courtney Walsh,0.0,0.0,30.0,205.0,321.0,,,,,,0.0,0.0,30.0,132.0,936.0,Right Handed Bat,"Oct 30, 1962|Kingston, Jamaica",Right-arm fast,--,3060,Courtney Andrew Walsh,0.0,0.0,30.0,205.0,321.0,,,,,,0.0,0.0,30.0,132.0,936.0,Right-hand bat,"October 30, 1962, Kingston, Jamaica",Right-arm fast,
1463,1,3903,Assad Vala,0.0,2.0,70.0,19.0,374.0,0.0,0.0,34.0,8.0,138.0,,,,,,Left Handed Bat,"Aug 05, 1987|Papua New Guinea",Right-arm offbreak,Batting Allrounder,1291,Asadollah Vala,0.0,2.0,70.0,18.0,373.0,0.0,1.0,68.0,13.0,227.0,,,,,,Left-hand bat,"August 5, 1987, Papua New Guinea",Right-arm offbreak,Batsman
4013,0,3957,Munis Ansari,,,,,,0.0,0.0,3.0,10.0,5.0,,,,,,Right Handed Bat,"Apr 01, 1984|Sehore, Madhya Pradesh, India",Right-arm fast-medium,Bowler,5296,Munis S Ansari,,,,,,0.0,0.0,3.0,11.0,5.0,,,,,,Right-hand bat,"April 1, 1984, Sehore, Madhya Pradesh, India",Right-arm fast-medium,Bowler
261,1,3563,Joe Root,14.0,29.0,133.0,125.0,5090.0,0.0,5.0,90.0,31.0,846.0,16.0,41.0,254.0,80.0,6685.0,Right Handed Bat,"Dec 30, 1990|Sheffield, Yorkshire",Right-arm offbreak,Batsman,4583,Joseph Edward Root,14.0,29.0,133.0,126.0,5090.0,0.0,5.0,90.0,31.0,846.0,16.0,41.0,254.0,80.0,6685.0,Right-hand bat,"December 30, 1990, Sheffield, Yorkshire","Right-arm offbreak, Legbreak",Top-order batsman
565,1,2861,Shujauddin,,,,,,,,,,,0.0,0.0,47.0,19.0,395.0,Right Handed Bat,"Apr 10, 1930|Lahore, Punjab",Left-arm orthodox,--,2194,Shujauddin Butt,,,,,,,,,,,0.0,0.0,47.0,19.0,395.0,Right-hand bat,"April 10, 1930, Lahore, Punjab",Slow left-arm orthodox,
3806,1,1365,Geoff Howarth,0.0,6.0,76.0,70.0,1384.0,,,,,,6.0,11.0,147.0,47.0,2531.0,Right Handed Bat,"Mar 29, 1951|Auckland",Right-arm offbreak,--,1804,Geoffrey Philip Howarth,0.0,6.0,76.0,70.0,1384.0,,,,,,6.0,11.0,147.0,47.0,2531.0,Right-hand bat,"March 29, 1951, Auckland",Right-arm offbreak,
2848,1,2434,Roger Tolchard,,,,1.0,,,,,,,0.0,1.0,67.0,4.0,129.0,Right Handed Bat,"Jun 15, 1946|Torquay, Devon",Right-arm offbreak,--,1053,Roger William Tolchard,,,,1.0,,,,,,,0.0,1.0,67.0,4.0,129.0,Right-hand bat,"June 15, 1946, Torquay, Devon",Right-arm offbreak,
1171,1,887,Ashish Patel,0.0,0.0,25.0,2.0,25.0,,,,,,,,,,,Right Handed Bat,"Jul 31, 1975|--",Right-arm medium,--,1159,Ashish Patel,0.0,0.0,25.0,2.0,25.0,,,,,,,,,,,Right-hand bat,"July 31, 1975",Right-arm medium,
167,1,3144,Ross Duncan,,,,,,,,,,,0.0,0.0,3.0,1.0,3.0,Right Handed Bat,"Mar 25, 1944|Herston, Brisbane, Queensland",Right-arm fast-medium,--,98,John Ross Frederick Duncan,,,,,,,,,,,0.0,0.0,3.0,1.0,3.0,Right-hand bat,"March 25, 1944, Herston, Brisbane, Queensland",Right-arm fast-medium,
651,1,2769,Tom Burtt,,,,,,,,,,,0.0,0.0,42.0,10.0,252.0,Right Handed Bat,"Jan 22, 1915|Christchurch, Canterbury",Left-arm orthodox,--,1717,Thomas Browning Burtt,,,,,,,,,,,0.0,0.0,42.0,10.0,252.0,Right-hand bat,"January 22, 1915, Christchurch, Canterbury",Slow left-arm orthodox,
4040,0,2585,Corrie van Zyl,0.0,0.0,3.0,2.0,3.0,,,,,,,,,,,Left Handed Bat,"Oct 01, 1961|Bloemfontein, Orange Free State",Right-arm fast-medium,--,2582,Cornelius Johannes Petrus Gerthardus van Zyl,0.0,0.0,3.0,2.0,3.0,,,,,,,,,,,Right-hand bat,"October 1, 1961, Bloemfontein, Orange Free State",Right-arm fast-medium,
2234,1,172,Stuart MacGill,0.0,0.0,1.0,3.0,1.0,,,,,,0.0,0.0,43.0,44.0,349.0,Right Handed Bat,"Feb 25, 1971|Mount Lawley, Perth, Western Australia",Right-arm legbreak,Bowler,249,Stuart Charles Glyndwr MacGill,0.0,0.0,1.0,3.0,1.0,,,,,,0.0,0.0,43.0,44.0,349.0,Right-hand bat,"February 25, 1971, Mount Lawley, Perth, Western Australia",Legbreak googly,Bowler
2037,1,1525,Cameron Cuffy,0.0,0.0,17.0,41.0,62.0,,,,,,0.0,0.0,15.0,15.0,58.0,Right Handed Bat,"Feb 08, 1970|South Rivers, St Vincent",Right-arm fast,--,2839,Cameron Eustace Cuffy,0.0,0.0,17.0,41.0,62.0,,,,,,0.0,0.0,15.0,15.0,58.0,Right-hand bat,"February 8, 1970, South Rivers, St Vincent",Right-arm fast,
1182,1,910,Nick Statham,0.0,0.0,7.0,3.0,7.0,,,,,,,,,,,Right Handed Bat,"Mar 15, 1975|The Hague",Right-arm offbreak,--,1278,Nick Alexander Statham,0.0,0.0,7.0,3.0,7.0,,,,,,,,,,,Right-hand bat,"March 15, 1975, The Hague",Right-arm offbreak,
3672,1,3214,Gerry Gomez,,,,,,,,,,,1.0,8.0,101.0,29.0,1243.0,Right Handed Bat,"Oct 10, 1919|Belmont, Port of Spain, Trinidad",Right-arm medium,--,2890,Gerald Ethridge Gomez,,,,,,,,,,,1.0,8.0,101.0,29.0,1243.0,Right-hand bat,"October 10, 1919, Belmont, Port of Spain, Trinidad",Right-arm medium,
1536,1,3764,Marcus Stoinis,1.0,6.0,146.0,33.0,963.0,0.0,0.0,33.0,19.0,136.0,,,,,,Right Handed Bat,"Aug 16, 1989|Perth",Right-arm medium,Batting Allrounder,4678,Marcus Peter Stoinis,1.0,6.0,146.0,33.0,963.0,0.0,0.0,33.0,19.0,136.0,,,,,,Right-hand bat,"August 16, 1989, Perth",Right-arm medium,Middle-order batsman
4033,0,1674,Shunter Coen,,,,,,,,,,,0.0,0.0,41.0,2.0,101.0,Right Handed Bat,"Oct 14, 1902|Heilbron, Orange Free State",,--,2303,Stanley Keppel Coen,,,,,,,,,,,0.0,0.0,41.0,2.0,101.0,Right-hand bat,"October 14, 1902, Heilbron, Orange Free State",Right-arm bowler,
3910,0,3396,Matthew Parker,0.0,0.0,22.0,10.0,59.0,,,,2.0,,,,,,,Left Handed Bat,"Mar 02, 1990|--",Right-arm medium,Bowler,4547,Matthew Archibald Parker,0.0,0.0,22.0,10.0,59.0,,,,2.0,,,,,,,Left-hand bat,"March 2, 1990, Dundee",Right-arm medium-fast,Bowler
377,1,3372,Jade Dernbach,0.0,0.0,5.0,24.0,19.0,0.0,0.0,12.0,34.0,24.0,,,,,,Right Handed Bat,"Apr 03, 1986|Johannesburg, South Africa",Right-arm fast-medium,Bowler,620,Jade Winston Dernbach,0.0,0.0,5.0,24.0,19.0,0.0,0.0,12.0,34.0,24.0,,,,,,Right-hand bat,"March 3, 1986, Johannesburg, South Africa",Right-arm fast-medium,Bowler
302,1,3687,Mark Wood,0.0,0.0,13.0,39.0,45.0,0.0,0.0,5.0,5.0,10.0,0.0,1.0,52.0,13.0,297.0,Right Handed Bat,"Jan 11, 1990|Ashington, Northumberland",Right-arm fast,Bowler,4755,Mark Andrew Wood,0.0,0.0,13.0,40.0,45.0,0.0,0.0,5.0,5.0,10.0,0.0,1.0,52.0,13.0,297.0,Right-hand bat,"January 11, 1990, Ashington, Northumberland",Right-arm fast,Bowler
160,1,3138,David Renneberg,,,,,,,,,,,0.0,0.0,9.0,8.0,22.0,Right Handed Bat,"Sep 23, 1942|Paddington, Sydney, New South Wales",Right-arm fast,--,354,David Alexander Renneberg,,,,,,,,,,,0.0,0.0,9.0,8.0,22.0,Right-hand bat,"September 23, 1942, Paddington, Sydney, New South Wales",Right-arm fast,
2489,1,1093,Saman Jayantha,0.0,2.0,74.0,17.0,400.0,,,,,,,,,,,Right Handed Bat,"Jan 26, 1974|Ambalangoda",Right-arm offbreak,--,2676,Warushavithana Saman Jayantha,0.0,2.0,74.0,17.0,400.0,,,,,,,,,,,Right-hand bat,"January 26, 1974, Ambalangoda",Right-arm offbreak,
3452,1,2054,Archie MacLaren,,,,,,,,,,,5.0,8.0,140.0,35.0,1931.0,Right Handed Bat,"Dec 01, 1871|Whalley Range, Manchester, Lancashire",Right-arm fast,--,830,Archibald Campbell MacLaren,,,,,,,,,,,5.0,8.0,140.0,35.0,1931.0,Right-hand bat,"December 1, 1871, Whalley Range, Manchester, Lancashire",Right-arm fast,
3490,1,1043,Gamini Perera,,,,1.0,,,,,,,,,,,,Right Handed Bat,"May 22, 1964|Colombo",Left-arm orthodox,--,2712,Kahawalage Gamini Perera,,,,1.0,,,,,,,,,,,,Right-hand bat,"May 22, 1964, Colombo",Slow left-arm orthodox,
1711,1,4006,Imran Haider,0.0,0.0,18.0,18.0,54.0,0.0,0.0,4.0,8.0,4.0,,,,,,Right Handed Bat,"Oct 31, 1987|Lahore",Right-arm legbreak,Bowler,5475,Imran Haider,0.0,0.0,18.0,17.0,54.0,0.0,0.0,4.0,9.0,4.0,,,,,,Right-hand bat,"October 31, 1987, Lahore",Legbreak googly,Bowler
3019,1,240,Chamara Kapugedera,0.0,8.0,95.0,102.0,1624.0,0.0,1.0,50.0,43.0,703.0,0.0,4.0,96.0,8.0,418.0,Right Handed Bat,"Feb 24, 1987|Kandy",Right-arm medium,Batsman,4260,Chamara Kantha Kapugedera,0.0,8.0,95.0,102.0,1624.0,0.0,1.0,50.0,43.0,703.0,0.0,4.0,96.0,8.0,418.0,Right-hand bat,"February 24, 1987, Kandy",Right-arm medium,Middle-order batsman
1757,1,3993,Qadeer Ahmed,0.0,0.0,4.0,9.0,8.0,0.0,0.0,5.0,8.0,7.0,,,,,,Right Handed Bat,"Nov 15, 1985|Attock, Pakistan",Right-arm medium,Bowler,5473,Qadeer Ahmed Khan,0.0,0.0,4.0,9.0,8.0,0.0,0.0,5.0,8.0,7.0,,,,,,Right-hand bat,"November 15, 1985, Attock, Pakistan",Right-arm medium-fast,Bowler
4000,0,3952,Amir Ali,,,,,,0.0,0.0,32.0,9.0,97.0,,,,,,Right Handed Bat,"Nov 24, 1978|Karachi, Sind",Right-arm offbreak,Batting Allrounder,4865,Syed Amir Ali,,,,,,0.0,0.0,32.0,10.0,97.0,,,,,,Right-hand bat,"November 24, 1978, Karachi, Sind",Right-arm offbreak,Batsman
1107,1,629,John Hastings,0.0,1.0,51.0,29.0,271.0,0.0,0.0,15.0,9.0,46.0,0.0,0.0,32.0,1.0,52.0,Right Handed Bat,"Nov 04, 1985|Penrith, New South Wales",Right-arm fast-medium,Bowling Allrounder,4325,John Wayne Hastings,0.0,1.0,51.0,29.0,271.0,0.0,0.0,15.0,9.0,46.0,0.0,0.0,32.0,1.0,52.0,Right-hand bat,"November 4, 1985, Penrith, New South Wales",Right-arm fast-medium,Allrounder
2373,1,1210,Imran Abbas,0.0,0.0,28.0,2.0,29.0,,,,,,,,,,,Right Handed Bat,"Mar 25, 1978|Gujranwala, Punjab",Right-arm offbreak,--,2066,Imran Abbas,0.0,0.0,28.0,2.0,29.0,,,,,,,,,,,Right-hand bat,"March 25, 1978, Gujranwala, Punjab",Right-arm offbreak,
3697,1,2059,Tom Hayward,,,,,,,,,,,3.0,12.0,137.0,35.0,1999.0,Right Handed Bat,"Mar 29, 1871|Cambridge",Right-arm medium,--,706,Thomas Walter Hayward,,,,,,,,,,,3.0,12.0,137.0,35.0,1999.0,Right-hand bat,"March 29, 1871, Cambridge",Right-arm medium,
4008,0,4009,Wanidu Hasaranga,0.0,0.0,22.0,9.0,63.0,,,,,,,,,,,Right Handed Bat,"Jul 29, 1997|Galle",Right-arm legbreak,Bowler,5383,Pinnaduwage Wanindu Hasaranga de Silva,0.0,0.0,22.0,9.0,63.0,,,,,,,,,,,Right-hand bat,"July 29, 1997, Galle",Legbreak,Bowler
3471,1,2080,Alfred Archer,,,,,,,,,,,0.0,0.0,24.0,1.0,31.0,Right Handed Bat,"Dec 06, 1871|Richmond-upon-Thames, Surrey",,--,471,Alfred German Archer,,,,,,,,,,,0.0,0.0,24.0,1.0,31.0,Right-hand bat,"December 6, 1871, Richmond-upon-Thames, Surrey",,
2968,1,2164,Charlie Hallows,,,,,,,,,,,0.0,0.0,26.0,2.0,42.0,Left Handed Bat,"Apr 04, 1895|Little Lever, Lancashire",Left-arm orthodox,--,693,Charles Hallows,,,,,,,,,,,0.0,0.0,26.0,2.0,42.0,Left-hand bat,"April 4, 1895, Little Lever, Lancashire",Slow left-arm orthodox,
710,1,3061,Ernie McCormick,,,,,,,,,,,0.0,0.0,17.0,12.0,54.0,Left Handed Bat,"May 16, 1906|North Carlton, Melbourne, Victoria",Right-arm fast,--,277,Ernest Leslie McCormick,,,,,,,,,,,0.0,0.0,17.0,12.0,54.0,Left-hand bat,"May 16, 1906, North Carlton, Melbourne, Victoria",Right-arm fast,
2702,1,1238,Bhagwath Chandrasekhar,0.0,0.0,11.0,1.0,11.0,,,,,,0.0,0.0,22.0,58.0,167.0,Right Handed Bat,"May 17, 1945|Mysore, Karnataka",Right-arm legbreak,--,1410,Bhagwath Subramanya Chandrasekhar,0.0,0.0,11.0,1.0,11.0,,,,,,0.0,0.0,22.0,58.0,167.0,Right-hand bat,"May 17, 1945, Mysore, Karnataka",Legbreak,
3086,1,2264,Fred Price,,,,,,,,,,,0.0,0.0,6.0,1.0,6.0,Right Handed Bat,"Apr 25, 1902|Westminster, London",,--,919,Wilfred Frederick Frank Price,,,,,,,,,,,0.0,0.0,6.0,1.0,6.0,Right-hand bat,"April 25, 1902, Westminster, London",,
2902,1,2498,Angus Fraser,0.0,0.0,38.0,42.0,141.0,,,,,,0.0,0.0,32.0,46.0,388.0,Right Handed Bat,"Aug 08, 1965|Billinge, Lancashire",Right-arm fast-medium,--,654,Angus Robert Charles Fraser,0.0,0.0,38.0,42.0,141.0,,,,,,0.0,0.0,32.0,46.0,388.0,Right-hand bat,"August 8, 1965, Billinge, Lancashire",Right-arm fast-medium,
622,1,2669,Naren Tamhane,,,,,,,,,,,0.0,1.0,54.0,21.0,225.0,Right Handed Bat,"Aug 04, 1931|Bombay (now Mumbai), Maharashtra",,--,1655,Narendra Shankar Tamhane,,,,,,,,,,,0.0,1.0,54.0,21.0,225.0,Right-hand bat,"August 4, 1931, Bombay (now Mumbai), Maharashtra",,
697,1,3048,Pud Thurlow,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,Right Handed Bat,"Jan 10, 1903|Townsville, Queensland",Right-arm fast-medium,--,405,Hugh Motley Thurlow,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,Right-hand bat,"January 10, 1903, Townsville, Queensland",Right-arm fast-medium,
2233,1,1718,Johnny Lindsay,,,,,,,,,,,0.0,0.0,9.0,3.0,21.0,Right Handed Bat,"Sep 08, 1908|Barkly East, Cape Province",,--,2423,John Dixon Lindsay,,,,,,,,,,,0.0,0.0,9.0,3.0,21.0,Right-hand bat,"September 8, 1908, Barkly East, Cape Province",,
2116,1,1840,Rod Marsh,0.0,4.0,66.0,92.0,1225.0,,,,,,3.0,16.0,132.0,96.0,3633.0,Left Handed Bat,"Nov 04, 1947|Armadale, Perth, Western Australia",Right-arm offbreak,--,263,Rodney William Marsh,0.0,4.0,66.0,92.0,1225.0,,,,,,3.0,16.0,132.0,96.0,3633.0,Left-hand bat,"November 4, 1947, Armadale, Perth, Western Australia",Right-arm offbreak,
3047,1,2378,Brian Bolus,,,,,,,,,,,0.0,4.0,88.0,7.0,496.0,Right Handed Bat,"Jan 31, 1934|Whitkirk, Leeds, Yorkshire",Left-arm medium,--,517,John Brian Bolus,,,,,,,,,,,0.0,4.0,88.0,7.0,496.0,Right-hand bat,"January 31, 1934, Whitkirk, Leeds, Yorkshire",Left-arm medium,
