label,ltable_id,rtable_id
0,20833,20833
0,4883,4883
0,23113,23113
0,7289,7289
0,33381,33381
0,33218,33218
1,14179,14179
0,34058,34058
0,12511,12511
0,10374,10374
0,32658,32658
0,38854,38854
0,35945,35945
0,25531,25531
0,38060,38060
0,22006,22006
0,8312,8312
0,10319,10319
0,19697,19697
0,7306,7306
0,13693,13693
1,34303,34303
0,38066,38066
0,36688,36688
0,19133,19133
0,17818,17818
0,5433,5433
0,25839,25839
0,20787,20787
0,38834,38834
0,1382,1382
0,3532,3532
0,33900,33900
0,5240,5240
0,28683,28683
0,17030,17030
0,10578,10578
0,11590,11590
0,30545,30545
0,8990,8990
0,12033,12033
0,18591,18591
0,23651,23651
0,14801,14801
0,28962,28962
0,37888,37888
0,13134,13134
0,15044,15044
0,31840,31840
0,36387,36387
0,42456,42456
0,13314,13314
0,38488,38488
0,37254,37254
0,39968,39968
1,8177,8177
0,33830,33830
0,15619,15619
0,39873,39873
0,32128,32128
0,11390,11390
0,24526,24526
0,33906,33906
1,11538,11538
0,20399,20399
1,18270,18270
0,20188,20188
0,34898,34898
0,38771,38771
0,7636,7636
0,29648,29648
0,23128,23128
0,42742,42742
0,8721,8721
0,40576,40576
0,1483,1483
0,9400,9400
0,27197,27197
0,31702,31702
0,36187,36187
0,7178,7178
0,11058,11058
0,21054,21054
0,41585,41585
1,10688,10688
0,9583,9583
1,30210,30210
0,22455,22455
0,21603,21603
0,34016,34016
0,10335,10335
0,27961,27961
0,39952,39952
0,23329,23329
0,7711,7711
0,21815,21815
0,10215,10215
1,10015,10015
0,19644,19644
0,2802,2802
1,42174,42174
0,6266,6266
0,36916,36916
0,1459,1459
1,15890,15890
1,38807,38807
1,39403,39403
0,38553,38553
0,24000,24000
0,41599,41599
0,13563,13563
0,27088,27088
0,8823,8823
0,31219,31219
0,22867,22867
0,35140,35140
0,2393,2393
0,4024,4024
0,26551,26551
1,16254,16254
0,13452,13452
0,23873,23873
0,39422,39422
0,40598,40598
0,37842,37842
1,34920,34920
0,19769,19769
0,10421,10421
0,17923,17923
0,37949,37949
0,20427,20427
0,18697,18697
0,13881,13881
0,14188,14188
0,8469,8469
0,4235,4235
0,24564,24564
0,1267,1267
0,20755,20755
0,16527,16527
0,31984,31984
1,15864,15864
0,13243,13243
0,8922,8922
0,34417,34417
0,42264,42264
0,14795,14795
1,12878,12878
0,7634,7634
0,9980,9980
0,2078,2078
1,37217,37217
0,28069,28069
1,25742,25742
0,30900,30900
0,33665,33665
0,18832,18832
0,34169,34169
0,28685,28685
0,2946,2946
0,28323,28323
0,27874,27874
0,40948,40948
0,27866,27866
0,19998,19998
0,34809,34809
0,38345,38345
0,24973,24973
0,35866,35866
0,9455,9455
0,7257,7257
0,11734,11734
0,6579,6579
0,32746,32746
0,29171,29171
0,1852,1852
0,19970,19970
0,28180,28180
0,34621,34621
0,1089,1089
0,16804,16804
0,38723,38723
0,4793,4793
0,39639,39639
1,20765,20765
0,28346,28346
0,12553,12553
0,12927,12927
0,25706,25706
0,18034,18034
1,39053,39053
0,21630,21630
0,16500,16500
0,29119,29119
1,13455,13455
0,1727,1727
0,29593,29593
0,24237,24237
0,24427,24427
0,18762,18762
0,15070,15070
0,3132,3132
0,2097,2097
0,11985,11985
0,7731,7731
0,19690,19690
1,3189,3189
0,25043,25043
0,42498,42498
0,36030,36030
0,32751,32751
0,14087,14087
0,28153,28153
0,22178,22178
0,39033,39033
0,37596,37596
0,41965,41965
1,36617,36617
1,38769,38769
1,26814,26814
0,37324,37324
0,24920,24920
0,30143,30143
0,38295,38295
0,28479,28479
0,8667,8667
0,12946,12946
0,21261,21261
0,21000,21000
1,33497,33497
0,41577,41577
0,10456,10456
0,16196,16196
0,22872,22872
0,6695,6695
1,30605,30605
0,14070,14070
0,16986,16986
0,31497,31497
0,37940,37940
0,20028,20028
0,34913,34913
0,36896,36896
0,8432,8432
1,35794,35794
0,10591,10591
0,29690,29690
0,20749,20749
0,4291,4291
1,34147,34147
0,36837,36837
1,39299,39299
0,6784,6784
0,3292,3292
0,2785,2785
0,15176,15176
0,8009,8009
1,36332,36332
0,21217,21217
0,3521,3521
0,2249,2249
0,32783,32783
0,33233,33233
0,514,514
0,3787,3787
0,11465,11465
0,16394,16394
0,239,239
0,162,162
0,19583,19583
0,13772,13772
0,9964,9964
0,4064,4064
0,34555,34555
0,11101,11101
0,31764,31764
1,24439,24439
0,33622,33622
1,41009,41009
0,19983,19983
0,22686,22686
0,14463,14463
0,5277,5277
0,42787,42787
0,1744,1744
0,27900,27900
0,1116,1116
0,14395,14395
0,15468,15468
1,35033,35033
1,27371,27371
0,42469,42469
0,38418,38418
0,12599,12599
0,11134,11134
0,6127,6127
0,2098,2098
0,654,654
0,29402,29402
0,22971,22971
0,34682,34682
0,853,853
0,29421,29421
0,5269,5269
0,32142,32142
0,11699,11699
0,19283,19283
0,26895,26895
0,22798,22798
0,24411,24411
0,23857,23857
0,34197,34197
0,11362,11362
0,35500,35500
1,10994,10994
0,14380,14380
0,31468,31468
0,40484,40484
0,14989,14989
0,15007,15007
0,25074,25074
0,20561,20561
1,2047,2047
0,36095,36095
0,6990,6990
0,37554,37554
0,2905,2905
0,25776,25776
0,30857,30857
0,11351,11351
0,23061,23061
0,21844,21844
0,25183,25183
0,37871,37871
0,6887,6887
0,37293,37293
1,25948,25948
1,4877,4877
0,27187,27187
0,16352,16352
0,40614,40614
0,2795,2795
1,22870,22870
0,389,389
1,21012,21012
0,39199,39199
0,41390,41390
0,32619,32619
0,6865,6865
1,4489,4489
0,8824,8824
0,14868,14868
0,18940,18940
0,38097,38097
0,36899,36899
0,18527,18527
0,5148,5148
0,36047,36047
0,38074,38074
0,27003,27003
0,22598,22598
0,33762,33762
0,11311,11311
0,23436,23436
0,35687,35687
0,36743,36743
0,9310,9310
0,6909,6909
0,7700,7700
0,35292,35292
0,5679,5679
0,5609,5609
0,15924,15924
0,36827,36827
0,1987,1987
0,22032,22032
0,39096,39096
0,30499,30499
0,42839,42839
0,3056,3056
0,9675,9675
0,1401,1401
0,11169,11169
0,36309,36309
0,34328,34328
0,4363,4363
0,40740,40740
1,21660,21660
0,33917,33917
0,35375,35375
0,40636,40636
0,29159,29159
0,42086,42086
1,25155,25155
0,32750,32750
0,18314,18314
0,13888,13888
0,7314,7314
0,12567,12567
0,33144,33144
0,42345,42345
0,10778,10778
0,3359,3359
0,40012,40012
1,39895,39895
0,32659,32659
0,10896,10896
0,19478,19478
0,40061,40061
0,11090,11090
0,32118,32118
0,23704,23704
0,15609,15609
0,7834,7834
1,40134,40134
0,26586,26586
0,26394,26394
0,26634,26634
0,12788,12788
0,7613,7613
0,28571,28571
0,21662,21662
0,16741,16741
0,32910,32910
0,40349,40349
0,14283,14283
0,39880,39880
0,12534,12534
0,34320,34320
0,13066,13066
0,16828,16828
0,14486,14486
0,5434,5434
0,13831,13831
0,5436,5436
0,41355,41355
0,37556,37556
0,9600,9600
1,25816,25816
0,13171,13171
0,23593,23593
0,25932,25932
0,8744,8744
0,37443,37443
1,8243,8243
0,12608,12608
0,3656,3656
0,34541,34541
0,15302,15302
0,32111,32111
0,32725,32725
0,35243,35243
0,13097,13097
0,39821,39821
0,668,668
0,16089,16089
0,4674,4674
0,2658,2658
0,35885,35885
0,23,23
0,38883,38883
0,21237,21237
0,983,983
0,21265,21265
0,277,277
0,30477,30477
0,17455,17455
0,11759,11759
0,7764,7764
0,25309,25309
0,4822,4822
0,3867,3867
0,31967,31967
0,6541,6541
0,14561,14561
0,35344,35344
0,23791,23791
0,6752,6752
0,39770,39770
0,15104,15104
0,28099,28099
0,26578,26578
0,7552,7552
0,17894,17894
0,26652,26652
0,4985,4985
0,34378,34378
1,34015,34015
0,19026,19026
0,3265,3265
0,32393,32393
0,20104,20104
0,28376,28376
1,2156,2156
0,24763,24763
0,34239,34239
0,1096,1096
0,38643,38643
0,2163,2163
0,31336,31336
0,40264,40264
0,17571,17571
0,1156,1156
0,8895,8895
0,2541,2541
1,22881,22881
0,5254,5254
0,19173,19173
0,938,938
0,29785,29785
0,26811,26811
0,39953,39953
1,36092,36092
0,2995,2995
0,32064,32064
0,35082,35082
0,22594,22594
0,40087,40087
1,17535,17535
0,22472,22472
0,32485,32485
0,30149,30149
0,9643,9643
0,30901,30901
1,26916,26916
0,35020,35020
0,14745,14745
0,9197,9197
0,8420,8420
0,31188,31188
0,35496,35496
0,20063,20063
0,34903,34903
0,27112,27112
0,37366,37366
0,4206,4206
0,15928,15928
0,24587,24587
0,13982,13982
0,28486,28486
0,9644,9644
0,4116,4116
0,9897,9897
0,5700,5700
0,20635,20635
0,31735,31735
0,24475,24475
0,15586,15586
0,6959,6959
1,6498,6498
0,15097,15097
0,24372,24372
0,9457,9457
0,28129,28129
0,22314,22314
0,9715,9715
0,3541,3541
0,26009,26009
1,27446,27446
1,3524,3524
0,16991,16991
0,19539,19539
0,26786,26786
0,3547,3547
0,14558,14558
0,13292,13292
0,7849,7849
0,18089,18089
0,38498,38498
0,6542,6542
0,11059,11059
0,23262,23262
0,35232,35232
1,37060,37060
0,38357,38357
0,10232,10232
0,13274,13274
0,41658,41658
0,22646,22646
0,8760,8760
0,2202,2202
0,41274,41274
0,34003,34003
0,21743,21743
0,27979,27979
0,17315,17315
0,14587,14587
0,15525,15525
0,653,653
0,23531,23531
0,1361,1361
0,21455,21455
0,29439,29439
1,13802,13802
0,5742,5742
0,21757,21757
0,15068,15068
0,2050,2050
0,30463,30463
0,15417,15417
0,20817,20817
0,40451,40451
0,6227,6227
0,2516,2516
0,6440,6440
0,1192,1192
0,14041,14041
0,5367,5367
0,12825,12825
0,23937,23937
0,30217,30217
0,9755,9755
0,16161,16161
0,1590,1590
0,38891,38891
0,22592,22592
0,38364,38364
0,21613,21613
1,33570,33570
0,23665,23665
0,32452,32452
0,8251,8251
0,15002,15002
0,6929,6929
0,42131,42131
1,34722,34722
0,32120,32120
1,42491,42491
1,4384,4384
1,28461,28461
0,30875,30875
1,37436,37436
0,3563,3563
0,669,669
0,23585,23585
0,18434,18434
0,2252,2252
0,24718,24718
0,14466,14466
0,16906,16906
0,11440,11440
0,37138,37138
0,39712,39712
0,38536,38536
0,5408,5408
0,19694,19694
0,5005,5005
0,39600,39600
0,23379,23379
0,41487,41487
0,11395,11395
0,5541,5541
0,8578,8578
0,41080,41080
1,7342,7342
0,19776,19776
0,21372,21372
0,17943,17943
0,36865,36865
0,1723,1723
0,3384,3384
0,32588,32588
0,25106,25106
0,26389,26389
0,41949,41949
0,608,608
0,18896,18896
1,37909,37909
0,8127,8127
0,30987,30987
0,14176,14176
0,28804,28804
0,7628,7628
0,38064,38064
0,39401,39401
0,16290,16290
0,6250,6250
0,33905,33905
0,13057,13057
0,31173,31173
0,25631,25631
0,18912,18912
0,5094,5094
0,5637,5637
0,2914,2914
0,34431,34431
0,15486,15486
0,33292,33292
0,16066,16066
0,21325,21325
0,20664,20664
0,5748,5748
0,19940,19940
0,890,890
0,31046,31046
0,16100,16100
0,41119,41119
0,28779,28779
0,38748,38748
0,1606,1606
0,2896,2896
0,10740,10740
0,490,490
0,32594,32594
0,26690,26690
0,28115,28115
0,6034,6034
0,17435,17435
0,27,27
1,18260,18260
0,22392,22392
0,31119,31119
0,34274,34274
0,18513,18513
0,16016,16016
0,22409,22409
0,40213,40213
0,35696,35696
0,5318,5318
0,11088,11088
0,35587,35587
0,38191,38191
0,35605,35605
0,6126,6126
0,22267,22267
0,5045,5045
0,6009,6009
0,40442,40442
0,9204,9204
0,35919,35919
0,37668,37668
1,4051,4051
0,26401,26401
0,30721,30721
0,38256,38256
0,14473,14473
0,6974,6974
0,26113,26113
0,29970,29970
0,4568,4568
0,8720,8720
0,3294,3294
0,16817,16817
0,28674,28674
0,25732,25732
0,7615,7615
0,3204,3204
0,42857,42857
1,15754,15754
0,23598,23598
0,5737,5737
0,4036,4036
1,19779,19779
0,33333,33333
0,34856,34856
0,36631,36631
0,3693,3693
0,1553,1553
0,1881,1881
0,21240,21240
0,2656,2656
1,30856,30856
0,7523,7523
0,23941,23941
0,27464,27464
0,14845,14845
0,18030,18030
0,3449,3449
0,1204,1204
0,31806,31806
0,6850,6850
0,22687,22687
0,40914,40914
0,38048,38048
0,9608,9608
1,42077,42077
0,36731,36731
0,24371,24371
0,4762,4762
0,20168,20168
0,25989,25989
0,29042,29042
0,6190,6190
1,26470,26470
0,19756,19756
0,31056,31056
0,39818,39818
0,26520,26520
1,36977,36977
0,14574,14574
0,21303,21303
0,2421,2421
0,30311,30311
0,31312,31312
0,39962,39962
0,4001,4001
0,6820,6820
0,33224,33224
0,31047,31047
0,25170,25170
0,28195,28195
0,14452,14452
0,2268,2268
0,18501,18501
0,34451,34451
0,33262,33262
1,20599,20599
0,13007,13007
1,13,13
0,6381,6381
0,13351,13351
0,35319,35319
0,1781,1781
0,14594,14594
0,157,157
0,5853,5853
0,36878,36878
0,13446,13446
0,27070,27070
0,4667,4667
0,25344,25344
0,20244,20244
0,41588,41588
0,38931,38931
0,34018,34018
0,34564,34564
0,41214,41214
0,37149,37149
0,40931,40931
0,6332,6332
0,27105,27105
0,18722,18722
0,25924,25924
0,19557,19557
0,37941,37941
0,26194,26194
0,1880,1880
0,33420,33420
0,36509,36509
0,22966,22966
0,23723,23723
0,41544,41544
0,34364,34364
0,25384,25384
0,6396,6396
0,1858,1858
0,38404,38404
0,18264,18264
0,36991,36991
0,29730,29730
0,42209,42209
1,29079,29079
0,1033,1033
0,40460,40460
0,2850,2850
0,13517,13517
0,4979,4979
0,17289,17289
0,26675,26675
0,19982,19982
0,30706,30706
0,34162,34162
0,35932,35932
0,18768,18768
0,21590,21590
0,37609,37609
0,11755,11755
0,23532,23532
0,17018,17018
0,35858,35858
0,40927,40927
0,11645,11645
0,19312,19312
0,300,300
0,2006,2006
0,26609,26609
0,38945,38945
0,22259,22259
0,27027,27027
0,12347,12347
0,3749,3749
0,34102,34102
0,9972,9972
0,3544,3544
1,39958,39958
0,28892,28892
0,20948,20948
0,39567,39567
0,11589,11589
0,21797,21797
1,31971,31971
1,33966,33966
0,38738,38738
0,19300,19300
0,6436,6436
0,14581,14581
0,4441,4441
0,30555,30555
0,31837,31837
1,9251,9251
0,21018,21018
0,34384,34384
0,37739,37739
0,19396,19396
1,37779,37779
0,18547,18547
0,37395,37395
0,578,578
0,3537,3537
0,11605,11605
0,10089,10089
0,10155,10155
1,32888,32888
1,30025,30025
0,19159,19159
0,8010,8010
0,37926,37926
1,20277,20277
0,25789,25789
0,9568,9568
0,7752,7752
0,2081,2081
0,28444,28444
0,34501,34501
0,19060,19060
0,33586,33586
0,5430,5430
0,20453,20453
0,21229,21229
0,32337,32337
0,39280,39280
0,31623,31623
0,21025,21025
0,22516,22516
0,42467,42467
0,5809,5809
0,7771,7771
0,10918,10918
0,40085,40085
0,27696,27696
1,12087,12087
0,42348,42348
0,3006,3006
0,40966,40966
0,14597,14597
1,39149,39149
0,35314,35314
0,40825,40825
1,7009,7009
0,39260,39260
0,21875,21875
0,36361,36361
0,37185,37185
0,6022,6022
0,29436,29436
0,19480,19480
0,27195,27195
0,27357,27357
0,21695,21695
0,15352,15352
0,40449,40449
0,37026,37026
0,4502,4502
0,5518,5518
0,19807,19807
0,6636,6636
0,18813,18813
0,24865,24865
0,23615,23615
0,17287,17287
1,10595,10595
0,18623,18623
0,35639,35639
0,18431,18431
0,28912,28912
0,26201,26201
0,19968,19968
0,33100,33100
1,12544,12544
0,11468,11468
0,23702,23702
0,11972,11972
0,39941,39941
0,24088,24088
0,22342,22342
0,1506,1506
0,4444,4444
0,6591,6591
0,12847,12847
0,28706,28706
0,7693,7693
0,35455,35455
0,35469,35469
0,9118,9118
0,39224,39224
0,21582,21582
0,26362,26362
0,38712,38712
0,34329,34329
0,10368,10368
0,1275,1275
0,17350,17350
0,25330,25330
0,40950,40950
0,202,202
0,37612,37612
0,12778,12778
0,28585,28585
0,42649,42649
0,2685,2685
0,7535,7535
0,1141,1141
0,28229,28229
0,7807,7807
0,41454,41454
0,32767,32767
0,30886,30886
0,25483,25483
0,34203,34203
0,8731,8731
0,13623,13623
0,40682,40682
0,20209,20209
1,5622,5622
0,8886,8886
0,21114,21114
0,26740,26740
0,18463,18463
0,12929,12929
0,35412,35412
0,23491,23491
0,42859,42859
0,7831,7831
0,3513,3513
0,9885,9885
0,11886,11886
0,40343,40343
0,29022,29022
0,4163,4163
0,34509,34509
0,9113,9113
0,17925,17925
0,37002,37002
0,13870,13870
0,30328,30328
0,5702,5702
0,12569,12569
0,8336,8336
0,8343,8343
0,982,982
0,21673,21673
0,36634,36634
1,15169,15169
0,6617,6617
1,34734,34734
0,2576,2576
0,37423,37423
0,37785,37785
0,39218,39218
0,14172,14172
0,6885,6885
0,24649,24649
0,13422,13422
0,3817,3817
1,28526,28526
0,19681,19681
0,37825,37825
0,25288,25288
0,4126,4126
0,12809,12809
0,29601,29601
0,41152,41152
0,6430,6430
0,329,329
0,26772,26772
0,35030,35030
0,2524,2524
0,33503,33503
0,12757,12757
0,22893,22893
0,7070,7070
0,39362,39362
0,30450,30450
0,40538,40538
0,16629,16629
0,7413,7413
0,7522,7522
0,42253,42253
0,5493,5493
0,32838,32838
0,38222,38222
0,29539,29539
0,14536,14536
0,21610,21610
0,8252,8252
0,15277,15277
1,3317,3317
0,3783,3783
0,41871,41871
0,26959,26959
0,26022,26022
0,23439,23439
0,41973,41973
0,26615,26615
0,10342,10342
0,21108,21108
0,22105,22105
0,15181,15181
0,26683,26683
0,34423,34423
1,38441,38441
0,27023,27023
0,15452,15452
0,662,662
0,2221,2221
0,36493,36493
0,34246,34246
0,33014,33014
0,33046,33046
0,36466,36466
0,390,390
0,5585,5585
0,640,640
0,1843,1843
1,19902,19902
1,11364,11364
0,42437,42437
0,40910,40910
0,1817,1817
1,39309,39309
0,29485,29485
0,25543,25543
0,29861,29861
0,9498,9498
0,30252,30252
0,29618,29618
0,8175,8175
0,16627,16627
0,26005,26005
1,23756,23756
0,19922,19922
0,286,286
0,37710,37710
0,18856,18856
1,9609,9609
0,6392,6392
0,1959,1959
0,11995,11995
0,6048,6048
0,2138,2138
0,19308,19308
0,30262,30262
0,6457,6457
0,620,620
0,42753,42753
0,32667,32667
0,21251,21251
0,22744,22744
0,12763,12763
0,6259,6259
1,3403,3403
0,20033,20033
0,35401,35401
1,12184,12184
0,6461,6461
0,5522,5522
0,39721,39721
0,39014,39014
0,39605,39605
0,34510,34510
0,32862,32862
0,7709,7709
0,6742,6742
0,33629,33629
0,522,522
1,32615,32615
1,35530,35530
0,10977,10977
1,16463,16463
0,12645,12645
0,10886,10886
0,23692,23692
0,20665,20665
0,26323,26323
0,24283,24283
0,17071,17071
0,29398,29398
0,39445,39445
0,42007,42007
0,26238,26238
0,32679,32679
0,30503,30503
1,3555,3555
0,21566,21566
0,36673,36673
0,33709,33709
0,3159,3159
0,27132,27132
0,4888,4888
0,3328,3328
0,13142,13142
0,39385,39385
0,39340,39340
0,11333,11333
0,32104,32104
0,23058,23058
0,16756,16756
0,30072,30072
0,21046,21046
0,42107,42107
0,5697,5697
0,28161,28161
0,19957,19957
0,27298,27298
0,1596,1596
0,4353,4353
0,21949,21949
0,39256,39256
0,36006,36006
0,14318,14318
0,13830,13830
0,14609,14609
0,39837,39837
0,8071,8071
0,36518,36518
0,20176,20176
0,10530,10530
0,19008,19008
0,3672,3672
0,15880,15880
0,41031,41031
1,7313,7313
0,24772,24772
0,21704,21704
0,37698,37698
0,26961,26961
0,19852,19852
0,8936,8936
0,7385,7385
0,16136,16136
0,30599,30599
0,33298,33298
0,21510,21510
1,22939,22939
0,27265,27265
0,27363,27363
0,17595,17595
0,27124,27124
0,9677,9677
0,22676,22676
0,19436,19436
0,23430,23430
0,18194,18194
0,444,444
1,15162,15162
0,15828,15828
0,20650,20650
0,39794,39794
0,34605,34605
0,17092,17092
0,15908,15908
0,5428,5428
0,31751,31751
0,7129,7129
0,38973,38973
0,27917,27917
0,28386,28386
0,41373,41373
0,8775,8775
0,33495,33495
0,28712,28712
0,31218,31218
0,39562,39562
0,27510,27510
0,32887,32887
0,18775,18775
0,27689,27689
0,15756,15756
1,11667,11667
0,41100,41100
0,35115,35115
0,30320,30320
0,42849,42849
0,20505,20505
1,11556,11556
0,12280,12280
0,34606,34606
0,24015,24015
0,21905,21905
0,30700,30700
0,28422,28422
0,28292,28292
0,14771,14771
0,2317,2317
0,20603,20603
0,16462,16462
0,27274,27274
0,36880,36880
0,12793,12793
0,32356,32356
0,10204,10204
0,28744,28744
0,29852,29852
0,25273,25273
0,6356,6356
0,21069,21069
1,40276,40276
0,9369,9369
1,39312,39312
0,21647,21647
0,24948,24948
0,25644,25644
0,34186,34186
0,282,282
0,27611,27611
0,28671,28671
0,22807,22807
0,16416,16416
1,846,846
0,40348,40348
0,12582,12582
0,12374,12374
1,22556,22556
0,35917,35917
1,15015,15015
0,25386,25386
0,22156,22156
0,31317,31317
0,27816,27816
0,33211,33211
0,884,884
1,23050,23050
0,30059,30059
0,6646,6646
0,5404,5404
0,18792,18792
1,4717,4717
0,4112,4112
0,3252,3252
1,17236,17236
1,7784,7784
1,18234,18234
0,26074,26074
0,27841,27841
0,32691,32691
0,25111,25111
0,37658,37658
0,25855,25855
0,39041,39041
0,5044,5044
0,4335,4335
0,25284,25284
0,25836,25836
0,41530,41530
0,19383,19383
0,7783,7783
0,21175,21175
1,21724,21724
0,30797,30797
0,11623,11623
0,27966,27966
0,15617,15617
0,26368,26368
0,40696,40696
0,2657,2657
0,10122,10122
0,25396,25396
0,36032,36032
0,39125,39125
0,23194,23194
0,34607,34607
0,34481,34481
0,38025,38025
0,30542,30542
0,35478,35478
0,41572,41572
0,9484,9484
0,10120,10120
0,17324,17324
0,11971,11971
0,20645,20645
0,30978,30978
0,11075,11075
0,40561,40561
0,17101,17101
0,40178,40178
0,34297,34297
0,31241,31241
0,29346,29346
0,20660,20660
0,5078,5078
0,11705,11705
0,37568,37568
0,35870,35870
0,21258,21258
0,2979,2979
0,40025,40025
0,11365,11365
0,31114,31114
0,2948,2948
0,24167,24167
0,10157,10157
0,25999,25999
0,4615,4615
0,29998,29998
0,27844,27844
0,18962,18962
0,32084,32084
0,4683,4683
0,26841,26841
1,13159,13159
0,33436,33436
0,29944,29944
0,37345,37345
0,16891,16891
0,354,354
0,13655,13655
0,3414,3414
0,563,563
1,2366,2366
0,18024,18024
0,31640,31640
1,9211,9211
0,3865,3865
0,16413,16413
0,11726,11726
0,25151,25151
0,38201,38201
0,31465,31465
1,24505,24505
0,15284,15284
0,6751,6751
0,8850,8850
0,36138,36138
0,988,988
0,38885,38885
0,41885,41885
0,39563,39563
0,24636,24636
0,421,421
0,19188,19188
0,24327,24327
1,13069,13069
0,18450,18450
0,31377,31377
0,23540,23540
0,31488,31488
0,31429,31429
0,13223,13223
0,4198,4198
0,21538,21538
0,11385,11385
0,16652,16652
0,4437,4437
0,19469,19469
0,7703,7703
0,23987,23987
0,33548,33548
0,40704,40704
0,20608,20608
0,27095,27095
0,9525,9525
0,5656,5656
0,22279,22279
0,13638,13638
1,1884,1884
0,21810,21810
0,22075,22075
0,17391,17391
0,38994,38994
1,33128,33128
0,9855,9855
0,36120,36120
0,26001,26001
0,42536,42536
0,6932,6932
0,15476,15476
0,26171,26171
0,11482,11482
0,37675,37675
0,31555,31555
0,9570,9570
0,15128,15128
0,39763,39763
1,28690,28690
0,39881,39881
0,979,979
0,33279,33279
0,7200,7200
0,38145,38145
1,31262,31262
0,15175,15175
0,36897,36897
0,2903,2903
0,35399,35399
0,8877,8877
0,5895,5895
0,14234,14234
0,22288,22288
0,22450,22450
0,4232,4232
0,31335,31335
0,17082,17082
0,17810,17810
0,14526,14526
0,30212,30212
0,30757,30757
0,20766,20766
0,39760,39760
0,15238,15238
0,30492,30492
0,17346,17346
1,21223,21223
0,1255,1255
0,35552,35552
0,4687,4687
0,7789,7789
0,27593,27593
0,26247,26247
0,14568,14568
0,1072,1072
0,21622,21622
0,8152,8152
1,27570,27570
0,35058,35058
0,9230,9230
0,14264,14264
0,17377,17377
0,12686,12686
0,26027,26027
0,13367,13367
0,39667,39667
0,36821,36821
0,20045,20045
0,40152,40152
0,34304,34304
0,33930,33930
0,17205,17205
0,29050,29050
0,7096,7096
0,28620,28620
0,5100,5100
0,16953,16953
0,28084,28084
0,29063,29063
0,12253,12253
1,33408,33408
0,19775,19775
0,39660,39660
0,7929,7929
1,30063,30063
0,42294,42294
0,32940,32940
0,7866,7866
0,38629,38629
1,7145,7145
0,9553,9553
0,40007,40007
1,36495,36495
0,17963,17963
0,26827,26827
0,26124,26124
0,23071,23071
0,35831,35831
0,37593,37593
0,22093,22093
0,6241,6241
0,12978,12978
0,18765,18765
0,37873,37873
0,19195,19195
0,20879,20879
0,12913,12913
0,16053,16053
1,27351,27351
0,7971,7971
0,7883,7883
1,20468,20468
0,229,229
0,14292,14292
0,40508,40508
0,3927,3927
0,21387,21387
0,26935,26935
0,25477,25477
0,19364,19364
1,2940,2940
0,26480,26480
0,30266,30266
0,27507,27507
0,3571,3571
0,26982,26982
0,784,784
0,39888,39888
0,25303,25303
1,8510,8510
0,8507,8507
0,3040,3040
0,5304,5304
0,33013,33013
0,31186,31186
0,21561,21561
0,32651,32651
0,9002,9002
0,4106,4106
0,16886,16886
0,26304,26304
0,34619,34619
0,11698,11698
0,18352,18352
0,8000,8000
0,40049,40049
0,27375,27375
0,10675,10675
0,29295,29295
0,3102,3102
0,31911,31911
0,32209,32209
0,29578,29578
0,24255,24255
0,7464,7464
0,5345,5345
0,37048,37048
0,35302,35302
0,35860,35860
0,40265,40265
0,41271,41271
1,6960,6960
0,31215,31215
0,58,58
0,33908,33908
0,13022,13022
0,40167,40167
0,37262,37262
0,15984,15984
0,7914,7914
0,24742,24742
0,19010,19010
0,37036,37036
0,39273,39273
0,4320,4320
0,17303,17303
0,7847,7847
0,9428,9428
0,2379,2379
0,4685,4685
0,1845,1845
1,1824,1824
0,9880,9880
0,2774,2774
0,5417,5417
1,19867,19867
0,24347,24347
0,17769,17769
0,34126,34126
0,40836,40836
0,5055,5055
0,7446,7446
1,41334,41334
0,11911,11911
0,19992,19992
0,40796,40796
0,1237,1237
0,24751,24751
0,36675,36675
0,33006,33006
0,18949,18949
0,8812,8812
0,36990,36990
0,25340,25340
0,23354,23354
0,33946,33946
0,12915,12915
0,21358,21358
0,40273,40273
0,3950,3950
0,24785,24785
0,22749,22749
0,2902,2902
0,1667,1667
0,14954,14954
0,29597,29597
0,22434,22434
0,26638,26638
0,10110,10110
0,34880,34880
0,37642,37642
1,18877,18877
0,12288,12288
0,42408,42408
0,5073,5073
0,25574,25574
0,42479,42479
0,15242,15242
0,10904,10904
0,16593,16593
0,3028,3028
0,35450,35450
0,32070,32070
0,37380,37380
0,22741,22741
0,25004,25004
0,2924,2924
0,2499,2499
0,34589,34589
0,32221,32221
0,35325,35325
0,9483,9483
0,10416,10416
0,28421,28421
0,36591,36591
0,8255,8255
0,1665,1665
0,30608,30608
1,13893,13893
0,36451,36451
0,37001,37001
0,15816,15816
0,23827,23827
0,26443,26443
0,1366,1366
0,10889,10889
0,28807,28807
0,9338,9338
0,15874,15874
0,42169,42169
0,34373,34373
0,42106,42106
0,6148,6148
0,20728,20728
0,38057,38057
1,34275,34275
0,41312,41312
1,29096,29096
0,8119,8119
0,13200,13200
0,38118,38118
0,753,753
1,35379,35379
0,34078,34078
0,12657,12657
1,21497,21497
0,7477,7477
1,31417,31417
0,27000,27000
1,38770,38770
0,36463,36463
0,19166,19166
0,13130,13130
0,37595,37595
0,3313,3313
0,37875,37875
0,30713,30713
0,1967,1967
0,22229,22229
0,28708,28708
0,5923,5923
0,15575,15575
0,4328,4328
