id,label,left_id,left__id,left_full_name,left_bat_odis_100,left_bat_odis_50,left_bat_odis_hs,left_bat_odis_mat,left_bat_odis_runs,left_bat_t20is_100,left_bat_t20is_50,left_bat_t20is_hs,left_bat_t20is_mat,left_bat_t20is_runs,left_bat_tests_100,left_bat_tests_50,left_bat_tests_hs,left_bat_tests_mat,left_bat_tests_runs,left_batting_style,left_born,left_bowling_style,left_playing_role,right_id,right__id,right_full_name,right_bat_odis_100,right_bat_odis_50,right_bat_odis_hs,right_bat_odis_mat,right_bat_odis_runs,right_bat_t20is_100,right_bat_t20is_50,right_bat_t20is_hs,right_bat_t20is_mat,right_bat_t20is_runs,right_bat_tests_100,right_bat_tests_50,right_bat_tests_hs,right_bat_tests_mat,right_bat_tests_runs,right_batting_style,right_born,right_bowling_style,right_playing_role
262,1,142,255,Dwayne Smith,0.0,8.0,97.0,105.0,1560.0,0.0,3.0,72.0,33.0,582.0,1.0,0.0,105.0,10.0,320.0,Right Handed Bat,"Apr 12, 1983|Storey Gap, Codrington Hill, St Michael, Barbados",Right-arm medium,Batting Allrounder,3048,53118,Dwayne Romel Smith,0.0,8.0,97.0,105.0,1560.0,0.0,3.0,72.0,33.0,582.0,1.0,0.0,105.0,10.0,320.0,Right-hand bat,"April 12, 1983, Storey Gap, Codrington Hill, St Michael, Barbados",Right-arm medium,Allrounder
263,1,1903,4693,Carl Rackemann,0.0,0.0,9.0,52.0,34.0,0,0,0,0,0,0.0,0.0,15.0,12.0,53.0,Right Handed Bat,"Jun 03, 1960|Wondai, Brisbane, Queensland",Right-arm fast,--,348,7302,Carl Gray Rackemann,0.0,0.0,9.0,52.0,34.0,0,0,0,0,0,0.0,0.0,15.0,12.0,53.0,Right-hand bat,"June 3, 1960, Wondai, Brisbane, Queensland",Right-arm fast,
264,1,3362,6482,Shane Shillingford,0,0,0,0,0,0,0,0,0,0,0.0,1.0,53.0,16.0,266.0,Right Handed Bat,"Feb 22, 1983|--",Right-arm offbreak,Bowler,3044,52997,Shane Shillingford,0,0,0,0,0,0,0,0,0,0,0.0,1.0,53.0,16.0,266.0,Right-hand bat,"February 22, 1983, Dominica",Right-arm offbreak,Bowler
265,1,347,623,Paul Mooney,0.0,0.0,11.0,4.0,12.0,0,0,0,0,0,0,0,0,0,0,Right Handed Bat,"Oct 15, 1976|Dublin",Right-arm medium,Captain,1215,24261,Paul John Kevin Mooney,0.0,0.0,11.0,4.0,12.0,0,0,0,0,0,0,0,0,0,0,Right-hand bat,"October 15, 1976, Dublin",Right-arm medium,
266,1,2439,5325,Clive Radley,1.0,1.0,117.0,4.0,250.0,0,0,0,0,0,2.0,2.0,158.0,8.0,481.0,Right Handed Bat,"May 13, 1944|Hertford",Right-arm legbreak,--,931,19316,Clive Thornton Radley,1.0,1.0,117.0,4.0,250.0,0,0,0,0,0,2.0,2.0,158.0,8.0,481.0,Right-hand bat,"May 13, 1944, Hertford",Legbreak,
267,1,1666,4451,Alf Hall,0,0,0,0,0,0,0,0,0,0,0.0,0.0,5.0,7.0,11.0,Left Handed Bat,"Jan 23, 1896|Bolton, Lancashire, England",Left-arm fast-medium,--,2373,45394,Alfred Ewart Hall,0,0,0,0,0,0,0,0,0,0,0.0,0.0,5.0,7.0,11.0,Left-hand bat,"January 23, 1896, Bolton, Lancashire, England",Left-arm fast-medium,
268,1,2050,4936,Tom Richardson,0,0,0,0,0,0,0,0,0,0,0.0,0.0,25.0,14.0,177.0,Right Handed Bat,"Aug 11, 1870|Byfleet, Surrey",Right-arm fast,--,946,19389,Thomas Richardson,0,0,0,0,0,0,0,0,0,0,0.0,0.0,25.0,14.0,177.0,Right-hand bat,"August 11, 1870, Byfleet, Surrey",Right-arm fast,
269,0,3612,8125,Cameron Boyce,0,0,0,0,0,0.0,0.0,3.0,7.0,4.0,0,0,0,0,0,Right Handed Bat,"Jul 27, 1989|Charleville, Queensland",Right-arm legbreak,Bowler,4683,326625,Cameron John Boyce,0,0,0,0,0,0.0,0.0,3.0,7.0,4.0,0,0,0,0,0,Right-hand bat,"July 27, 1989, Charleville, Queensland",Legbreak,Bowler
270,1,293,547,Loots Bosman,0.0,2.0,88.0,14.0,301.0,0.0,3.0,94.0,14.0,323.0,0,0,0,0,0,Right Handed Bat,"Apr 14, 1977|Kimberley, Cape Province",Right-arm medium,--,2277,44098,Lungile Edgar Bosman,0.0,2.0,88.0,14.0,301.0,0.0,3.0,94.0,14.0,323.0,0,0,0,0,0,Right-hand bat,"April 14, 1977, Kimberley, Cape Province",Right-arm medium,
271,1,2699,5602,Nawab of Pataudi,0,0,0,0,0,0,0,0,0,0,6.0,16.0,203.0,46.0,2793.0,Right Handed Bat,"Jan 05, 1941|Bhopal, Madhya Pradesh",Right-arm medium,--,1560,32222,Mansur Ali Khan Pataudi (Nawab of),0,0,0,0,0,0,0,0,0,0,6.0,16.0,203.0,46.0,2793.0,Right-hand bat,"January 5, 1941, Bhopal, Madhya Pradesh",Right-arm medium,
272,1,3430,6780,Sohail Butt,0.0,0.0,6.0,2.0,8.0,0,0,0,0,0,0,0,0,0,0,Right Handed Bat,"Jun 06, 1966|Lahore, Punjab, Pakistan",Right-arm fast-medium,--,1339,25546,Sohail Butt,0.0,0.0,6.0,2.0,8.0,0,0,0,0,0,0,0,0,0,0,Right-hand bat,"June 6, 1966, Lahore, Punjab, Pakistan",Right-arm fast-medium,
273,1,1523,4211,Jimmy Adams,0.0,14.0,82.0,127.0,2204.0,0,0,0,0,0,6.0,14.0,208.0,54.0,3012.0,Left Handed Bat,"Jan 09, 1968|Port Maria, St Mary, Jamaica",Left-arm orthodox,--,2772,51100,James Clive Adams,0.0,14.0,82.0,127.0,2204.0,0,0,0,0,0,6.0,14.0,208.0,54.0,3012.0,Left-hand bat,"January 9, 1968, Port Maria, St Mary, Jamaica",Slow left-arm orthodox,
274,0,3954,10454,Arun Poulose,0,0,0,0,0,0.0,0.0,9.0,3.0,9.0,0,0,0,0,0,Right Handed Bat,"Jul 22, 1986|Aluva, Ernakulam, Kerala",Right-arm medium,Batsman,4517,290633,Arun Poulose Manavalan,0,0,0,0,0,0.0,0.0,9.0,3.0,9.0,0,0,0,0,0,Right-hand bat,"July 22, 1986, Aluva, Ernakulam, Kerala",Right-arm medium,
275,1,1853,4643,Ian Davis,0.0,0.0,11.0,3.0,12.0,0,0,0,0,0,1.0,4.0,105.0,15.0,692.0,Right Handed Bat,"Jun 25, 1953|North Sydney, New South Wales",0,--,89,4916,Ian Charles Davis,0.0,0.0,11.0,3.0,12.0,0,0,0,0,0,1.0,4.0,105.0,15.0,692.0,Right-hand bat,"June 25, 1953, North Sydney, New South Wales",0,
276,1,1428,4074,Jonathan Millmow,0.0,0.0,0.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,Right Handed Bat,"Sep 22, 1967|Wellington",Right-arm fast-medium,--,1845,37720,Jonathan Paul Millmow,0.0,0.0,0.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,Right-hand bat,"September 22, 1967, Wellington",Right-arm fast-medium,
277,1,3434,7609,Wilfred Diepeveen,0.0,0.0,6.0,1.0,6.0,0,0,0,0,0,0,0,0,0,0,Right Handed Bat,"Jun 18, 1985|--",Right-arm legbreak,Batsman,4940,420341,Wilfred Peter Diepeveen,0.0,0.0,6.0,1.0,6.0,0,0,0,0,0,0,0,0,0,0,Right-hand bat,"June 18, 1985, Utrecht, Netherlands",Legbreak,Batsman
278,1,323,592,Praveen Kumar,0.0,1.0,54.0,68.0,292.0,0.0,0.0,6.0,10.0,7.0,0.0,0.0,40.0,6.0,149.0,Right Handed Bat,"Oct 02, 1986|Meerut, Uttar Pradesh",Right-arm fast-medium,Bowler,1508,30732,Praveenkumar Sakat Singh,0.0,1.0,54.0,68.0,292.0,0.0,0.0,6.0,10.0,7.0,0.0,0.0,40.0,6.0,149.0,Right-hand bat,"October 2, 1986, Meerut, Uttar Pradesh",Right-arm medium,Bowler
279,1,3075,5989,Keith Miller,0,0,0,0,0,0,0,0,0,0,7.0,13.0,147.0,55.0,2958.0,Right Handed Bat,"Nov 28, 1919|Sunshine, Melbourne, Victoria",Right-arm fast,--,298,6612,Keith Ross Miller,0,0,0,0,0,0,0,0,0,0,7.0,13.0,147.0,55.0,2958.0,Right-hand bat,"November 28, 1919, Sunshine, Melbourne, Victoria",Right-arm fast,
280,1,83,162,Kabir Ali,0.0,0.0,39.0,14.0,93.0,0,0,0,0,0,0.0,0.0,9.0,1.0,10.0,Right Handed Bat,"Nov 24, 1980|Moseley, Birmingham, Warwickshire",Right-arm fast-medium,Bowler,456,8476,Kabir Ali,0.0,0.0,39.0,14.0,93.0,0,0,0,0,0,0.0,0.0,9.0,1.0,10.0,Right-hand bat,"November 24, 1980, Moseley, Birmingham, Warwickshire",Right-arm medium-fast,
281,1,3083,5997,Ron Hamence,0,0,0,0,0,0,0,0,0,0,0.0,0.0,30.0,3.0,81.0,Right Handed Bat,"Nov 25, 1915|Hindmarsh, Adelaide, South Australia",Right-arm medium,--,149,5565,Ronald Arthur Hamence,0,0,0,0,0,0,0,0,0,0,0.0,0.0,30.0,3.0,81.0,Right-hand bat,"November 25, 1915, Hindmarsh, Adelaide, South Australia",Right-arm medium,
282,1,604,1565,Naved-ul-Hasan,0.0,0.0,33.0,74.0,524.0,0.0,0.0,17.0,4.0,18.0,0.0,0.0,42.0,9.0,239.0,Right Handed Bat,"Feb 28, 1978|Sheikhupura, Punjab",Right-arm fast-medium,Bowler,2148,42272,Rana Naved-ul-Hasan,0.0,0.0,33.0,74.0,524.0,0.0,0.0,17.0,4.0,18.0,0.0,0.0,42.0,9.0,239.0,Right-hand bat,"February 28, 1978, Sheikhupura, Punjab",Right-arm medium-fast,
283,1,1111,3652,Aamer Hameed,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,Right Handed Bat,"Oct 18, 1954|Lahore, Punjab",Right-arm fast-medium,--,1973,38963,Aamer Hameed,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,Right-hand bat,"October 18, 1954, Lahore, Punjab",Right-arm medium-fast,
284,1,3264,6184,Basil Butcher,0,0,0,0,0,0,0,0,0,0,7.0,16.0,209.0,44.0,3104.0,Right Handed Bat,"Sep 03, 1933|Port Mourant, Berbice, British Guiana",Right-arm legbreak,--,2803,51239,Basil Fitzherbert Butcher,0,0,0,0,0,0,0,0,0,0,7.0,16.0,209.0,44.0,3104.0,Right-hand bat,"September 3, 1933, Port Mourant, Berbice, British Guiana",Legbreak,
285,1,4001,10849,Rokhan Barakzai,0,0,0,1.0,0,0,0,0,3.0,0,0,0,0,0,0,Left Handed Bat,"Jan 01, 1989|--",Left-arm orthodox,Bowler,5392,793907,Rokhan Barakzai,0,0,0,1.0,0,0,0,0,3.0,0,0,0,0,0,0,Left-hand bat,"January 1, 1989",Slow left-arm orthodox,Bowler
286,1,65,125,Tapash Baisya,0.0,0.0,35.0,56.0,336.0,0,0,0,0,0,0.0,2.0,66.0,21.0,384.0,Right Handed Bat,"Dec 15, 1982|Sylhet, Bangladesh",Right-arm fast-medium,Bowler,4233,56176,Tapash Kumar Baisya,0.0,0.0,35.0,56.0,336.0,0,0,0,0,0,0.0,2.0,66.0,21.0,384.0,Right-hand bat,"December 25, 1982, Sylhet, Bangladesh",Right-arm fast-medium,
287,1,2242,5128,Jim Smith,0,0,0,0,0,0,0,0,0,0,0.0,0.0,27.0,5.0,102.0,Right Handed Bat,"Aug 25, 1906|Corsham, Wiltshire",Right-arm fast,--,994,20231,Cedric Ivan James Smith,0,0,0,0,0,0,0,0,0,0,0.0,0.0,27.0,5.0,102.0,Right-hand bat,"August 25, 1906, Corsham, Wiltshire",Right-arm fast,
288,1,169,322,Andre Adams,0.0,0.0,45.0,41.0,419.0,0.0,0.0,7.0,4.0,13.0,0.0,0.0,11.0,1.0,18.0,Right Handed Bat,"Jul 17, 1975|Auckland",Right-arm fast-medium,Bowling Allrounder,1691,36192,Andre Ryan Adams,0.0,0.0,45.0,42.0,419.0,0.0,0.0,7.0,4.0,13.0,0.0,0.0,11.0,1.0,18.0,Right-hand bat,"July 17, 1975, Auckland",Right-arm fast-medium,Allrounder
289,1,3418,6768,Vijay Mehra,0.0,0.0,43.0,6.0,92.0,0,0,0,0,0,0,0,0,0,0,Right Handed Bat,"Oct 17, 1963|New York, United States of America",0,--,1330,25537,Vijay Mehra,0.0,0.0,43.0,6.0,92.0,0,0,0,0,0,0,0,0,0,0,Right-hand bat,"October 17, 1963, New York, United States of America",0,
290,1,2002,4888,Charles Leslie,0,0,0,0,0,0,0,0,0,0,0.0,1.0,54.0,4.0,106.0,Right Handed Bat,"Dec 08, 1861|Mayfair, Westminster, London",Right-arm fast,--,799,16258,Charles Frederick Henry Leslie,0,0,0,0,0,0,0,0,0,0,0.0,1.0,54.0,4.0,106.0,Right-hand bat,"December 8, 1861, Mayfair, Westminster, London",Right-arm fast,
291,1,3087,6001,Sam Loxton,0,0,0,0,0,0,0,0,0,0,1.0,3.0,101.0,12.0,554.0,Right Handed Bat,"Mar 29, 1921|Albert Park, Melbourne, Victoria",Right-arm fast-medium,--,245,6323,Samuel John Everett Loxton,0,0,0,0,0,0,0,0,0,0,1.0,3.0,101.0,12.0,554.0,Right-hand bat,"March 29, 1921, Albert Park, Melbourne, Victoria",Right-arm fast-medium,
292,1,3446,7631,George Worker,0.0,3.0,58.0,10.0,272.0,0.0,1.0,62.0,2.0,90.0,0,0,0,0,0,Left Handed Bat,"Aug 23, 1989|Palmerston North",Left-arm orthodox,Batting Allrounder,4496,277911,George Herrick Worker,0.0,3.0,58.0,10.0,272.0,0.0,1.0,62.0,2.0,90.0,0,0,0,0,0,Left-hand bat,"August 23, 1989, Palmerston North",Slow left-arm orthodox,Batting allrounder
293,1,423,702,Ishant Sharma,0.0,0.0,13.0,80.0,72.0,0.0,0.0,5.0,14.0,8.0,0.0,0.0,31.0,90.0,627.0,Right Handed Bat,"Sep 02, 1988|Delhi",Right-arm fast-medium,Bowler,4379,236779,Ishant Sharma,0.0,0.0,13.0,80.0,72.0,0.0,0.0,5.0,14.0,8.0,0.0,0.0,31.0,90.0,627.0,Right-hand bat,"September 2, 1988, Delhi",Right-arm fast-medium,Bowler
294,1,577,1436,Regan West,0.0,0.0,29.0,10.0,61.0,0.0,0.0,8.0,5.0,11.0,0,0,0,0,0,Left Handed Bat,"Apr 27, 1979|New Plymouth, Taranaki",0,--,1965,38759,Regan Morris West,0.0,0.0,29.0,10.0,61.0,0.0,0.0,8.0,5.0,11.0,0,0,0,0,0,Left-hand bat,"April 27, 1979, New Plymouth, Taranaki","Left-arm fast-medium, Slow left-arm orthodox",Bowler
295,1,739,2179,Dharshana Gamage,0.0,0.0,2.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,Right Handed Bat,"Mar 02, 1979|Colombo",Right-arm fast-medium,--,2661,49121,Hewawasam Gamage Dharshana Nayanakantha,0.0,0.0,2.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,Right-hand bat,"March 2, 1979, Colombo",Right-arm medium-fast,Bowler
296,1,2223,5109,Hedley Verity,0,0,0,0,0,0,0,0,0,0,0.0,3.0,66.0,40.0,669.0,Right Handed Bat,"May 18, 1905|Headingley, Leeds, Yorkshire",Left-arm orthodox,--,1079,22185,Hedley Verity,0,0,0,0,0,0,0,0,0,0,0.0,3.0,66.0,40.0,669.0,Right-hand bat,"May 18, 1905, Headingley, Leeds, Yorkshire",Slow left-arm orthodox,
297,1,755,2261,Craig Kieswetter,1.0,5.0,107.0,46.0,1054.0,0.0,3.0,63.0,25.0,526.0,0,0,0,0,0,Right Handed Bat,"Nov 28, 1987|--",0,WK-Batsman,4338,230855,Craig Kieswetter,1.0,5.0,107.0,46.0,1054.0,0.0,3.0,63.0,25.0,526.0,0,0,0,0,0,Right-hand bat,"November 28, 1987, Johannesburg, Transvaal",Right-arm offbreak,Opening batsman
298,1,1929,4719,Mike Veletta,0.0,2.0,68.0,20.0,484.0,0,0,0,0,0,0.0,0.0,39.0,8.0,207.0,Right Handed Bat,"Oct 30, 1963|Subiaco, Perth, Western Australia",0,--,419,8105,Michael Robert John Veletta,0.0,2.0,68.0,20.0,484.0,0,0,0,0,0,0.0,0.0,39.0,8.0,207.0,Right-hand bat,"October 30, 1963, Subiaco, Perth, Western Australia",0,
299,1,3147,6061,Bruce Francis,0,0,0,0,0,0,0,0,0,0,0.0,0.0,27.0,3.0,52.0,Right Handed Bat,"Feb 18, 1948|Mosman, Sydney, New South Wales",Right-arm medium,--,120,5253,Bruce Colin Francis,0,0,0,0,0,0,0,0,0,0,0.0,0.0,27.0,3.0,52.0,Right-hand bat,"February 18, 1948, Mosman, Sydney, New South Wales",Right-arm medium,
300,1,1768,4553,Kim Elgie,0,0,0,0,0,0,0,0,0,0,0.0,1.0,56.0,3.0,75.0,Right Handed Bat,"Mar 06, 1933|Berea, Durban, Natal",Left-arm orthodox,--,2345,44955,Michael Kelsey Elgie,0,0,0,0,0,0,0,0,0,0,0.0,1.0,56.0,3.0,75.0,Right-hand bat,"March 6, 1933, Berea, Durban, Natal",Slow left-arm orthodox,
301,1,3127,6041,Barry Shepherd,0,0,0,0,0,0,0,0,0,0,0.0,5.0,96.0,9.0,502.0,Left Handed Bat,"Apr 23, 1937|Donnybrook, Western Australia",Right-arm offbreak,--,378,7604,Barry Kenneth Shepherd,0,0,0,0,0,0,0,0,0,0,0.0,5.0,96.0,9.0,502.0,Left-hand bat,"April 23, 1937, Donnybrook, Western Australia",Right-arm offbreak,
302,1,3581,8076,Runish Gudhka,0.0,0.0,10.0,2.0,17.0,0,0,0,0,0,0,0,0,0,0,Right Handed Bat,"Sep 06, 1989|--",Right-arm offbreak,Batsman,5097,494133,Runish Dinesh Gudhka,0.0,0.0,10.0,2.0,17.0,0,0,0,0,0,0,0,0,0,0,Right-hand bat,"September 6, 1989, Nairobi",Right-arm offbreak,Opening batsman
303,1,2065,4951,Ted Tyler,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,Left Handed Bat,"Oct 13, 1864|Kidderminster, Worcestershire",Left-arm orthodox,--,1070,21641,Edwin James Tyler,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,Left-hand bat,"October 13, 1864, Kidderminster, Worcestershire",Slow left-arm orthodox,
304,1,709,1907,David Bernard,0.0,0.0,38.0,20.0,141.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,69.0,3.0,202.0,Right Handed Bat,"Jul 19, 1981|Kingston, Jamaica",Right-arm fast-medium,Batsman,2814,51300,David Eddison Bernard,0.0,0.0,38.0,20.0,141.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,69.0,3.0,202.0,Right-hand bat,"July 19, 1981, Kingston, Jamaica",Right-arm medium-fast,
305,1,2895,5806,Agha Zahid,0,0,0,0,0,0,0,0,0,0,0.0,0.0,14.0,1.0,15.0,Right Handed Bat,"Jan 07, 1953|Lahore, Punjab",Right-arm medium,--,1985,38982,Agha Zahid,0,0,0,0,0,0,0,0,0,0,0.0,0.0,14.0,1.0,15.0,Right-hand bat,"January 7, 1953, Lahore, Punjab",Right-arm medium,
306,1,876,3232,Tariq Javed,0.0,0.0,8.0,3.0,15.0,0,0,0,0,0,0,0,0,0,0,Right Handed Bat,"Jun 12, 1949|Pakistan",Right-arm legbreak,--,1169,23793,Tariq Javed,0.0,0.0,8.0,3.0,15.0,0,0,0,0,0,0,0,0,0,0,Right-hand bat,"June 12, 1949, Pakistan",Legbreak googly,
307,1,105,191,Peter Ongondo,0.0,0.0,36.0,79.0,391.0,0.0,0.0,16.0,8.0,28.0,0,0,0,0,0,Right Handed Bat,"Feb 10, 1977|Nairobi, Kenya",Right-arm fast-medium,Bowler,1252,24762,Peter Jimmy Carter Ongondo,0.0,0.0,36.0,79.0,391.0,0.0,0.0,16.0,8.0,28.0,0,0,0,0,0,Right-hand bat,"February 10, 1977, Nairobi, Kenya",Right-arm fast-medium,Bowler
308,1,2286,5172,Dick Howorth,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45.0,5.0,145.0,Left Handed Bat,"Apr 26, 1909|Bacup, Lancashire",Left-arm orthodox,--,739,14286,Richard Howorth,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45.0,5.0,145.0,Left-hand bat,"April 26, 1909, Bacup, Lancashire",Slow left-arm orthodox,
309,1,3840,9720,Keshav Maharaj,0.0,0.0,17.0,4.0,25.0,0,0,0,0,0,0.0,0.0,45.0,25.0,446.0,Right Handed Bat,"Feb 07, 1990|Durban, Natal",Left-arm orthodox,Bowling Allrounder,4442,267724,Keshav Athmanand Maharaj,0.0,0.0,17.0,4.0,25.0,0,0,0,0,0,0.0,0.0,45.0,25.0,446.0,Right-hand bat,"February 7, 1990, Durban, Natal",Slow left-arm orthodox,Bowler
310,1,3199,6119,Vincent Valentine,0,0,0,0,0,0,0,0,0,0,0.0,0.0,19.0,2.0,35.0,Right Handed Bat,"Apr 04, 1908|Buff Bay, Portland, Jamaica",Right-arm fast-medium,--,3056,53197,Vincent Adolphus Valentine,0,0,0,0,0,0,0,0,0,0,0.0,0.0,19.0,2.0,35.0,Right-hand bat,"April 4, 1908, Buff Bay, Portland, Jamaica",Right-arm fast-medium,
311,1,3129,6043,Tom Veivers,0,0,0,0,0,0,0,0,0,0,0.0,7.0,88.0,21.0,813.0,Left Handed Bat,"Apr 06, 1937|Beenleigh, Queensland",Right-arm offbreak,--,418,8103,Thomas Robert Veivers,0,0,0,0,0,0,0,0,0,0,0.0,7.0,88.0,21.0,813.0,Left-hand bat,"April 6, 1937, Beenleigh, Queensland",Right-arm offbreak,
312,1,1723,4508,Dennis Dyer,0,0,0,0,0,0,0,0,0,0,0.0,1.0,62.0,3.0,96.0,Right Handed Bat,"May 02, 1914|Berea, Durban, Natal",Left-arm orthodox,--,2337,44747,Dennis Victor Dyer,0,0,0,0,0,0,0,0,0,0,0.0,1.0,62.0,3.0,96.0,Right-hand bat,"May 2, 1914, Berea, Durban, Natal",Slow left-arm orthodox,
313,1,1399,4044,Tony Blain,0.0,0.0,49.0,38.0,442.0,0,0,0,0,0,0.0,2.0,78.0,11.0,456.0,Right Handed Bat,"Feb 17, 1962|Nelson, Nelson",Right-arm legbreak,--,1703,36297,Tony Elston Blain,0.0,0.0,49.0,38.0,442.0,0,0,0,0,0,0.0,2.0,78.0,11.0,456.0,Right-hand bat,"February 17, 1962, Nelson, Nelson",Legbreak,
314,1,3748,8631,Scott Boland,0.0,0.0,4.0,14.0,9.0,0,0,0,3.0,0,0,0,0,0,0,Right Handed Bat,"Apr 11, 1989|Melbourne, Australia",Right-arm fast-medium,Bowler,5007,446548,Scott Michael Boland,0.0,0.0,4.0,14.0,9.0,0,0,0,3.0,0,0,0,0,0,0,Right-hand bat,"April 11, 1989, Melbourne, Australia",Right-arm fast-medium,Bowler
315,1,1988,4874,Alfred Lyttelton,0,0,0,0,0,0,0,0,0,0,0.0,0.0,31.0,4.0,94.0,Right Handed Bat,"Feb 07, 1857|Westminster, London",0,--,822,16385,Alfred Lyttelton,0,0,0,0,0,0,0,0,0,0,0.0,0.0,31.0,4.0,94.0,Right-hand bat,"February 7, 1857, Westminster, London",Right-arm slow (underarm),
316,1,3186,6106,Leslie Walcott,0,0,0,0,0,0,0,0,0,0,0.0,0.0,24.0,1.0,40.0,Right Handed Bat,"Jan 18, 1894|Fontabelle, St Michael, Barbados",Right-arm offbreak,--,3058,53212,Leslie Arthur Walcott,0,0,0,0,0,0,0,0,0,0,0.0,0.0,24.0,1.0,40.0,Right-hand bat,"January 18, 1894, Fontabelle, St Michael, Barbados",Right-arm offbreak,
317,1,1395,4040,Ron Hart,0.0,0.0,3.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,Right Handed Bat,"Nov 07, 1961|Lower Hutt, Wellington",Right-arm offbreak,--,1794,37240,Ronald Terence Hart,0.0,0.0,3.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,Right-hand bat,"November 7, 1961, Lower Hutt, Wellington",Right-arm offbreak,
318,1,3155,6069,Peter Sleep,0,0,0,0,0,0,0,0,0,0,0.0,3.0,90.0,14.0,483.0,Right Handed Bat,"May 04, 1957|Penola, South Australia",Right-arm legbreak,--,385,7630,Peter Raymond Sleep,0,0,0,0,0,0,0,0,0,0,0.0,3.0,90.0,14.0,483.0,Right-hand bat,"May 4, 1957, Penola, South Australia",Legbreak googly,
319,1,1922,4712,Steve Waugh,3.0,45.0,120.0,325.0,7569.0,0,0,0,0,0,32.0,50.0,200.0,168.0,10927.0,Right Handed Bat,"Jun 02, 1965|Canterbury, Sydney, New South Wales",Right-arm medium,--,433,8192,Stephen Rodger Waugh,3.0,45.0,120.0,325.0,7569.0,0,0,0,0,0,32.0,50.0,200.0,168.0,10927.0,Right-hand bat,"June 2, 1965, Canterbury, Sydney, New South Wales",Right-arm medium,Middle-order batsman
320,1,3184,6104,Edwin St Hill,0,0,0,0,0,0,0,0,0,0,0.0,0.0,12.0,2.0,18.0,Right Handed Bat,"Mar 09, 1904|Port of Spain, Trinidad",Right-arm medium,--,3034,52950,Edwin Lloyd St Hill,0,0,0,0,0,0,0,0,0,0,0.0,0.0,12.0,2.0,18.0,Right-hand bat,"March 9, 1904, Port of Spain, Trinidad",Right-arm medium,
321,1,266,518,Hasantha Fernando,0.0,0.0,23.0,7.0,43.0,0,0,0,0,0,0.0,0.0,24.0,2.0,38.0,Right Handed Bat,"Oct 14, 1979|Panadura",Right-arm fast-medium,Batting Allrounder,2648,48967,Kandage Hasantha Ruwan Kumara Fernando,0.0,0.0,23.0,7.0,43.0,0,0,0,0,0,0.0,0.0,24.0,2.0,38.0,Right-hand bat,"October 14, 1979, Panadura",Right-arm medium-fast,Allrounder
322,1,1534,4223,Ridley Jacobs,0.0,9.0,80.0,147.0,1865.0,0,0,0,0,0,3.0,14.0,118.0,65.0,2577.0,Left Handed Bat,"Nov 26, 1967|Swetes Village, Antigua",0,Vice captain,2923,52199,Ridley Detamore Jacobs,0.0,9.0,80.0,147.0,1865.0,0,0,0,0,0,3.0,14.0,118.0,65.0,2577.0,Left-hand bat,"November 26, 1967, Swetes Village, Antigua",0,Wicketkeeper batsman
323,1,960,3420,Heath Streak,0.0,13.0,79.0,189.0,2943.0,0,0,0,0,0,1.0,11.0,127.0,65.0,1990.0,Right Handed Bat,"Mar 16, 1974|Bulawayo",Right-arm fast-medium,--,4134,55761,Heath Hilton Streak,0.0,13.0,79.0,189.0,2943.0,0,0,0,0,0,1.0,11.0,127.0,65.0,1990.0,Right-hand bat,"March 16, 1974, Bulawayo",Right-arm fast-medium,
324,1,2864,5774,Aslam Khokhar,0,0,0,0,0,0,0,0,0,0,0.0,0.0,18.0,1.0,34.0,Right Handed Bat,"Jan 05, 1920|Lahore, Punjab",Right-arm legbreak,--,2102,41283,Mohammad Aslam Khokhar,0,0,0,0,0,0,0,0,0,0,0.0,0.0,18.0,1.0,34.0,Right-hand bat,"January 5, 1920, Lahore, Punjab",Legbreak,
325,1,874,3230,Jitendra Patel,0.0,0.0,2.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,Left Handed Bat,"Nov 26, 1945|Uganda",Left-arm orthodox,--,1165,23782,Jitendra Motibhai Patel,0.0,0.0,2.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,Left-hand bat,"November 26, 1945, Uganda",Slow left-arm orthodox,
