id,_id,full_name,bat_odis_100,bat_odis_50,bat_odis_hs,bat_odis_mat,bat_odis_runs,bat_t20is_100,bat_t20is_50,bat_t20is_hs,bat_t20is_mat,bat_t20is_runs,bat_tests_100,bat_tests_50,bat_tests_hs,bat_tests_mat,bat_tests_runs,batting_style,born,bowling_style,playing_role
2939,52291,Frank McDonald King,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,14.0,116.0,Right-hand bat,"December 14, 1926, Delamere Land, Brighton, St Michael, Barbados",Right-arm fast,
4512,288305,Shafiul Islam,0.0,0.0,24.0,56.0,126.0,0.0,0.0,16.0,12.0,19.0,0.0,1.0,53.0,11.0,211.0,Right-hand bat,"October 6, 1989, Bogra",Right-arm fast-medium,Bowler
283,6555,Edgar Arthur McDonald,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,11.0,116.0,Right-hand bat,"January 6, 1891, Launceston, Tasmania",Right-arm fast,
556,10666,Arthur William Carr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,63.0,11.0,237.0,Right-hand bat,"May 21, 1893, Mickleham, Surrey",Right-arm medium,
2630,48457,Granville Nissanka de Silva,0.0,0.0,7.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Right-hand bat,"March 12, 1955, Colombo",Right-arm fast-medium,
2391,45442,Charles Frederick William Hime,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,8.0,Right-hand bat,"October 24, 1869, Bermuda",Right-arm medium,
2030,40082,Ehsan Khan,0.0,0.0,27.0,15.0,102.0,0.0,0.0,42.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0,Right-hand bat,"December 27, 1984",Right-arm offbreak,Bowler
2095,41270,Maqsood Ahmed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,99.0,16.0,507.0,Right-hand bat,"March 26, 1925, Amritsar, Punjab, India",Right-arm medium,
2646,48835,Congenige Randhi Dilhara Fernando,0.0,0.0,20.0,147.0,239.0,0.0,0.0,21.0,18.0,25.0,0.0,0.0,39.0,40.0,249.0,Right-hand bat,"July 19, 1979, Colombo",Right-arm fast-medium,Bowler
4451,270135,Ariful Haque,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,9.0,59.0,0.0,0.0,41.0,2.0,88.0,Right-hand bat,"November 18, 1992, Rangpur",Right-arm medium-fast,Allrounder
1699,36291,John Edward Francis Beck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,99.0,8.0,394.0,Left-hand bat,"August 1, 1934, Wellington",Slow left-arm orthodox,
4554,300617,Rony Talukdar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,Right-hand bat,"October 10, 1990, Narayangonj",Right-arm slow-medium,Batsman
1192,23879,Shaheed Keshvani,0.0,0.0,17.0,5.0,21.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Right-hand bat,"May 23, 1984, Canada",Right-arm offbreak,Middle-order batsman
2306,44460,Dalton Parry Conyngham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,6.0,Right-hand bat,"May 10, 1897, Durban, Natal",Right-arm medium,
704,14104,Ernest George Hayes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5.0,86.0,Right-hand bat,"November 6, 1876, Peckham, London",Legbreak,
2176,42630,Sarfraz Nawaz Malik,0.0,0.0,34.0,45.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,90.0,55.0,1045.0,Right-hand bat,"December 1, 1948, Lahore, Punjab",Right-arm fast-medium,
386,7631,James Slight,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,11.0,Right-hand bat,"October 20, 1855, Ashby, Geelong, Victoria",0,
1406,26962,Chandrakant Gulabrao Borde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,18.0,177.0,55.0,3061.0,Right-hand bat,"July 21, 1934, Poona (now Pune), Maharashtra",Legbreak,
4120,55691,Stephen Guy Peall,0.0,0.0,21.0,21.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,4.0,60.0,Left-hand bat,"September 2, 1969, Salisbury (now Harare)",Right-arm offbreak,
2588,47780,Cornelius Francoius Kruger van Wyk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,71.0,9.0,341.0,Right-hand bat,"February 7, 1980, Wolmaransstad, North-West",0,Wicketkeeper batsman
2921,52186,John Kenneth Constantine Holt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,166.0,17.0,1066.0,Right-hand bat,"August 12, 1923, Kingston, Jamaica",Right-arm offbreak,
1934,38614,Eric William Thomas Tindill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,5.0,73.0,Left-hand bat,"December 18, 1910, Nelson, Nelson",0,
2533,47204,Charles James Edward Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,3.0,106.0,Right-hand bat,"December 25, 1872, Gamtoos River, Cape Colony",0,
2271,44084,Kenneth Colin Bland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,144.0,21.0,1669.0,Right-hand bat,"April 5, 1938, Bulawayo, Rhodesia",Right-arm medium,
2620,48321,Indika Prabath Priyankara Batuwitarachchi,0.0,0.0,14.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Right-hand bat,"November 3, 1974, Colombo",Right-arm bowler,Batsman
1534,31061,Syed Mushtaq Ali,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,112.0,11.0,612.0,Right-hand bat,"December 17, 1914, Indore, Madhya Pradesh",Slow left-arm orthodox,
4631,315051,Dominic Saleh Wesonga,0.0,0.0,33.0,4.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Right-hand bat,"July 16, 1988, Nairobi",Right-arm fast-medium,Middle-order batsman
5152,526492,Thomas Barclay Sole,0.0,0.0,20.0,5.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Right-hand bat,"June 21, 1996, Edinburgh",Right-arm offbreak,
5005,444135,Sohag Gazi,0.0,0.0,30.0,20.0,184.0,0.0,0.0,24.0,10.0,57.0,1.0,0.0,101.0,10.0,325.0,Right-hand bat,"August 5, 1991, Barisal",Right-arm offbreak,Bowler
33,4183,Henry Frederick Boyle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,12.0,153.0,Right-hand bat,"December 10, 1847, Sydney, New South Wales",0,
5412,873769,Sultan Ahmed,0.0,0.0,7.0,1.0,7.0,0.0,0.0,6.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,Left-hand bat,"October 11, 1989, Gujranwala, Punjab",Slow left-arm orthodox,Bowler
1774,37101,Lee Kenneth Germon,0.0,3.0,89.0,37.0,519.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,55.0,12.0,382.0,Right-hand bat,"November 4, 1968, Christchurch, Canterbury",Legbreak,
5070,480603,Iftikhar Ahmed,0.0,0.0,5.0,2.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,4.0,Right-hand bat,"September 3, 1990, Peshawar, North-West Frontier Province",Right-arm offbreak,Middle-order batsman
1385,26295,Jagdishlal Arun Lal,0.0,1.0,51.0,13.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,93.0,16.0,729.0,Right-hand bat,"August 1, 1955, Moradabad, Uttar Pradesh",Right-arm medium,
2217,43363,Taufeeq Umar,0.0,3.0,81.0,22.0,504.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,236.0,44.0,2963.0,Left-hand bat,"June 20, 1981, Lahore, Punjab",Right-arm offbreak,
38,4225,William Alfred Brown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,206.0,22.0,1592.0,Right-hand bat,"July 31, 1912, Toowoomba, Queensland",Right-arm offbreak,
4611,308418,Nelson Mandela Odhiambo,0.0,0.0,29.0,8.0,56.0,0.0,0.0,26.0,8.0,46.0,0.0,0.0,0.0,0.0,0.0,Right-hand bat,"March 21, 1989, Nairobi, Kenya",Right-arm medium-fast,Bowler
1856,37735,Darrin James Murray,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52.0,8.0,303.0,Right-hand bat,"September 4, 1967, Christchurch, Canterbury",Right-arm medium,
1693,36283,Frederick Theodore Badcock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,64.0,7.0,137.0,Right-hand bat,"August 9, 1897, Abbottabad, North-West Frontier Province, India",Right-arm fast-medium,
765,15511,Trevor Edward Jesty,0.0,1.0,52.0,10.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Right-hand bat,"June 2, 1948, Gosport, Hampshire",Right-arm medium,
1899,38254,Albert William Roberts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,66.0,5.0,248.0,Right-hand bat,"August 20, 1909, Christchurch, Canterbury",Right-arm medium,
1098,22340,Willie Watson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,116.0,23.0,879.0,Left-hand bat,"March 7, 1920, Bolton-on-Dearne, Yorkshire",0,
1892,38244,Rodney Ernest Redmond,0.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,107.0,1.0,163.0,Left-hand bat,"December 29, 1944, Whangarei, Northland",Slow left-arm orthodox,
2864,51788,Wilfred Ferguson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,75.0,8.0,200.0,Right-hand bat,"December 14, 1917, Longdenville, Trinidad",Legbreak,
155,5600,Mervyn Roye Harvey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,43.0,Right-hand bat,"April 29, 1918, Broken Hill, New South Wales",0,
4981,438362,Sandeep Sharma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Right-hand bat,"May 18, 1993, Patiala, Punjab",Right-arm medium,Bowler
2553,47523,Vincent Maximillian Tancred,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,25.0,Right-hand bat,"July 7, 1875, Port Elizabeth, Cape Province",0,
1571,32309,Dattatraya Gajanan Phadkar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,123.0,31.0,1229.0,Right-hand bat,"December 12, 1925, Kolhapur, Maharashtra","Right-arm fast-medium, Right-arm offbreak",
922,18632,Samit Rohit Patel,0.0,1.0,70.0,36.0,482.0,0.0,1.0,67.0,18.0,189.0,0.0,0.0,42.0,6.0,151.0,Right-hand bat,"November 30, 1984, Leicester",Slow left-arm orthodox,Allrounder
640,12845,Laurence Barnard Fishlock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,4.0,47.0,Left-hand bat,"January 2, 1907, Battersea, London",Slow left-arm orthodox,
2279,44109,James Thomas Botten,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,3.0,65.0,Right-hand bat,"June 21, 1938, Pretoria, Transvaal",Right-arm fast-medium,
211,6046,Ernest Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,19.0,126.0,Right-hand bat,"September 30, 1869, Auburn, South Australia",Right-arm fast,
880,18012,Philip John Newport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,3.0,110.0,Right-hand bat,"October 11, 1962, High Wycombe, Buckinghamshire",Right-arm fast-medium,
1701,36295,William Bell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,21.0,Right-hand bat,"September 5, 1931, Dunedin, Otago",Legbreak,
2389,45434,Tyron Henderson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Right-hand bat,"August 1, 1974, Durban, Natal",Right-arm fast-medium,Bowler
4750,348148,Mohammad Nawaz,0.0,1.0,53.0,14.0,199.0,0.0,0.0,7.0,16.0,13.0,0.0,0.0,25.0,3.0,50.0,Left-hand bat,"March 21, 1994, Rawalpindi, Punjab",Slow left-arm orthodox,Allrounder
4612,308515,Shem Obado Ngoche,0.0,0.0,28.0,14.0,68.0,0.0,0.0,38.0,19.0,55.0,0.0,0.0,0.0,0.0,0.0,Right-hand bat,"June 6, 1989, Kenya",Slow left-arm orthodox,Bowler
4817,370846,Mohammad Shahzaib Hasan Khan,0.0,1.0,50.0,3.0,100.0,0.0,0.0,35.0,10.0,116.0,0.0,0.0,0.0,0.0,0.0,Right-hand bat,"December 25, 1989, Karachi, Sind",Right-arm offbreak,Opening batsman
5008,446810,Mohammad Nazmul Islam,0.0,0.0,7.0,5.0,7.0,0.0,0.0,7.0,13.0,18.0,0.0,0.0,4.0,1.0,4.0,Left-hand bat,"March 21, 1992, Dhaka",Slow left-arm orthodox,Bowler
4987,440516,Thomas Ackland Blundell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,17.0,1.0,0.0,107.0,2.0,136.0,Right-hand bat,"September 1, 1990, Wellington",Right-arm offbreak,Wicketkeeper batsman
2101,41282,Mohammad Akram Awan,0.0,0.0,7.0,23.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,24.0,Right-hand bat,"September 10, 1974, Islamabad, Punjab",Right-arm fast-medium,Bowler
460,8499,Usman Afzaal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,54.0,3.0,83.0,Left-hand bat,"June 9, 1977, Rawalpindi, Punjab, Pakistan",Slow left-arm orthodox,
2778,51107,Curtly Elconn Lynwall Ambrose,0.0,0.0,31.0,176.0,639.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53.0,98.0,1439.0,Left-hand bat,"September 21, 1963, Swetes Village, Antigua",Right-arm fast,
2887,51888,George Gladstone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,12.0,Left-hand bat,"January 14, 1901, Jamaica",Slow left-arm orthodox,
4357,232489,Rameez Raja,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,Right-hand bat,"July 31, 1987, Karachi, Sind",Right-arm offbreak,Top-order batsman
1939,38624,Roger Graham Twose,1.0,20.0,103.0,87.0,2717.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,94.0,16.0,628.0,Left-hand bat,"April 17, 1968, Torquay, Devon, England",Right-arm medium,Top-order batsman
1052,21548,Frederick John Titmus,0.0,0.0,11.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,84.0,53.0,1449.0,Right-hand bat,"November 24, 1932, Kentish Town, London",Right-arm offbreak,
2059,40567,Intikhab Alam Khan,0.0,0.0,10.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,138.0,47.0,1493.0,Right-hand bat,"December 28, 1941, Hoshiarpur, Punjab, India",Legbreak googly,
1975,38965,Aamer Malik,0.0,5.0,90.0,24.0,556.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,117.0,14.0,565.0,Right-hand bat,"January 3, 1963, Mandi Bahauddin, Punjab",Right-arm fast-medium,
2301,44441,Geoffrey Walter Ashton Chubb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,63.0,Right-hand bat,"April 12, 1911, East London, Cape Province",Right-arm medium-fast,
1558,32207,Dhiraj Devshibhai Parsana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,Left-hand bat,"December 2, 1947, Rajkot, Gujarat","Left-arm medium-fast, Slow left-arm orthodox",
2454,46255,Phenyo Victor Mpitsang,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Right-hand bat,"March 28, 1980, Kimberley, Cape Province",Right-arm fast-medium,Bowler
4140,55814,Brendan Ross Murray Taylor,10.0,36.0,145.0,188.0,6156.0,0.0,5.0,75.0,30.0,660.0,6.0,8.0,171.0,28.0,1840.0,Right-hand bat,"February 6, 1986, Harare",Right-arm offbreak,Wicketkeeper batsman
2789,51213,Arthur George Barrett,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,6.0,40.0,Right-hand bat,"April 4, 1944, Kingston, Jamaica",Legbreak googly,
2366,45232,George Keyworth Glover,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,21.0,Right-hand bat,"May 13, 1870, Wakefield, Yorkshire, England",Right-arm offbreak,
4744,348059,Barry John McCarthy,0.0,0.0,16.0,24.0,82.0,0.0,0.0,11.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,Right-hand bat,"September 13, 1992",Right-arm medium,Bowler
1698,36290,Donald Derek Beard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,4.0,101.0,Right-hand bat,"January 14, 1920, Palmerston North, Manawatu",Right-arm medium,
4268,213674,Todd Duncan Astle,0.0,0.0,49.0,9.0,79.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,35.0,4.0,56.0,Right-hand bat,"September 24, 1986, Palmerston North, New Zealand",Legbreak,Bowler
861,17044,Norman Stewart Mitchell-Innes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,Right-hand bat,"September 7, 1914, Calcutta (now Kolkata), Bengal, India",0,
164,5637,Hunter Scott Thomas Laurie Hendry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,112.0,11.0,335.0,Right-hand bat,"May 24, 1895, Double Bay, Sydney, New South Wales",Right-arm fast-medium,
2988,52681,Ricardo Lloyd Powell,1.0,8.0,124.0,109.0,2085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,53.0,Right-hand bat,"December 16, 1978, St Elizabeth, Jamaica",Right-arm offbreak,Batsman
4088,55522,Anthony John Ireland,0.0,0.0,8.0,26.0,30.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,Right-hand bat,"August 30, 1984, Masvingo",Right-arm medium,
4810,364788,Benjamin Thomas Foakes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,107.0,5.0,332.0,Right-hand bat,"February 15, 1993, Colchester, Essex",0,Wicketkeeper batsman
2167,42610,Sajid Ali,0.0,0.0,28.0,13.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Right-hand bat,"July 1, 1963, Karachi, Sind",Right-arm medium,
2081,41039,Khalid Ibadulla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,166.0,4.0,253.0,Right-hand bat,"December 20, 1935, Lahore, Punjab","Right-arm medium, Right-arm offbreak",
1765,37000,Stephen Paul Fleming,8.0,49.0,134.0,280.0,8037.0,0.0,0.0,38.0,5.0,110.0,9.0,46.0,274.0,111.0,7172.0,Left-hand bat,"April 1, 1973, Christchurch, Canterbury",0,Top-order batsman
2780,51110,Keith Lloyd Thomas Arthurton,0.0,9.0,84.0,105.0,1904.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,157.0,33.0,1382.0,Left-hand bat,"February 21, 1965, Charlestown, Nevis",Slow left-arm orthodox,
1274,24923,Hendrik-Jan Christiaan Mol,0.0,0.0,23.0,11.0,67.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Left-hand bat,"March 29, 1977, The Hague",Left-arm medium,
1836,37710,Trevor George McMahon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,7.0,Right-hand bat,"November 8, 1929, Wellington",0,
1251,24760,David Oluoch Obuya,0.0,6.0,93.0,74.0,1355.0,0.0,2.0,65.0,10.0,216.0,0.0,0.0,0.0,0.0,0.0,Right-hand bat,"August 14, 1979, Nairobi",0,Top-order batsman
5334,681305,Hasan Ali,0.0,2.0,59.0,44.0,203.0,0.0,0.0,23.0,29.0,61.0,0.0,0.0,29.0,9.0,155.0,Right-hand bat,"July 2, 1994, Mandi Bahauddin, Punjab",Right-arm medium-fast,Bowler
1375,26223,Nanik Amarnath Bharadwaj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,118.0,24.0,878.0,Right-hand bat,"September 11, 1911, Kapurthala, Punjab",Right-arm medium,
4366,233713,Neil Wagner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,42.0,511.0,Left-hand bat,"March 13, 1986, Pretoria, Transvaal",Left-arm medium-fast,Bowler
1863,38008,Dion Joseph Nash,0.0,0.0,42.0,81.0,624.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,89.0,32.0,729.0,Right-hand bat,"November 20, 1971, Auckland",Right-arm fast-medium,
3009,52823,Lawrence George Rowe,0.0,1.0,60.0,11.0,136.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,302.0,30.0,2047.0,Right-hand bat,"January 8, 1949, Whitfield Town, Kingston, Jamaica",Left-arm fast-medium,
2089,41259,Mahmood Hamid,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Right-hand bat,"January 19, 1969, Karachi, Sind",Right-arm medium,Allrounder
1402,26897,Prakash Bhandari,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,3.0,77.0,Right-hand bat,"November 27, 1935, Delhi",Right-arm offbreak,
1888,38133,Christopher Pringle,0.0,0.0,34.0,64.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,14.0,175.0,Right-hand bat,"January 26, 1968, Auckland",Right-arm fast-medium,
2771,51098,Ellis Edgar Achong,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,6.0,81.0,Left-hand bat,"February 16, 1904, Belmont, Port of Spain, Trinidad",Slow left-arm orthodox,
785,15917,Alan Philip Eric Knott,0.0,1.0,50.0,20.0,200.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,135.0,95.0,4389.0,Right-hand bat,"April 9, 1946, Belvedere, Kent",Right-arm offbreak,
4263,211854,Robert John Quiney,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,9.0,Left-hand bat,"August 20, 1982, Brighton, Victoria",Right-arm medium,Batsman
4507,280737,Saqlain Sajib,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Left-hand bat,"December 1, 1988, Rajshahi",Slow left-arm orthodox,Bowler
4071,55414,Sean Michael Ervine,1.0,2.0,100.0,42.0,698.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,86.0,5.0,261.0,Left-hand bat,"December 6, 1982, Harare","Right-arm medium, Right-arm offbreak",Allrounder
4747,348133,Steven Ryan Taylor,0.0,0.0,0.0,0.0,0.0,0.0,1.0,72.0,2.0,121.0,0.0,0.0,0.0,0.0,0.0,Left-hand bat,"November 9, 1993, Hialeah, Florida",Right-arm offbreak,Opening batsman
4702,333000,Peter Joseph Moor,0.0,3.0,52.0,43.0,698.0,0.0,0.0,44.0,16.0,238.0,0.0,5.0,83.0,8.0,533.0,Right-hand bat,"February 2, 1991, Harare",Right-arm offbreak,Middle-order batsman
594,11724,Rikki Clarke,0.0,0.0,39.0,20.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,55.0,2.0,96.0,Right-hand bat,"September 29, 1981, Orsett, Essex",Right-arm fast-medium,
1417,27659,Nirode Ranjan Chowdhury,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,Right-hand bat,"May 23, 1923, Jamshedpur, Bihar (now Jharkhand)",Right-arm medium,
234,6272,Geoffrey Francis Lawson,0.0,0.0,33.0,79.0,378.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,74.0,46.0,894.0,Right-hand bat,"December 7, 1957, Wagga Wagga, New South Wales",Right-arm fast,
5308,638713,Hamish John William Gardiner,0.0,2.0,96.0,11.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Right-hand bat,"January 4, 1991, Brisbane, Queensland",0,Opening batsman
5274,605680,Janneman Nieuwoudt Malan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,Right-hand bat,"April 18, 1996, Neslpruit",Legbreak,
1679,36075,Yashpal Sharma,0.0,4.0,89.0,42.0,883.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,140.0,37.0,1606.0,Right-hand bat,"August 11, 1954, Ludhiana, Punjab",Right-arm medium,
700,14054,Stephen James Harmison,0.0,0.0,18.0,58.0,91.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,49.0,63.0,743.0,Right-hand bat,"October 23, 1978, Ashington, Northumberland",Right-arm fast-medium,
2693,49619,Ranasinghe Arachchige Suranga Lakmal,0.0,0.0,26.0,81.0,205.0,0.0,0.0,5.0,11.0,7.0,0.0,0.0,42.0,57.0,740.0,Right-hand bat,"March 10, 1987, Matara",Right-arm fast-medium,Bowler
1489,30049,Murali Kartik,0.0,0.0,32.0,37.0,126.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,43.0,8.0,88.0,Left-hand bat,"September 11, 1976, Madras (now Chennai), Tamil Nadu",Slow left-arm orthodox,Bowler
1835,37709,Edwin George McLeod,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,18.0,Left-hand bat,"October 14, 1900, Auckland",Legbreak,
1187,23862,Karun Jethi,0.0,0.0,46.0,3.0,87.0,0.0,0.0,24.0,5.0,41.0,0.0,0.0,0.0,0.0,0.0,Right-hand bat,"December 19, 1983, Delhi, India",Right-arm offbreak,Batsman
2807,51244,Gareth Rohan Breese,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,Right-hand bat,"January 9, 1976, Montego Bay, St James, Jamaica",Right-arm offbreak,
