id,_id,full_name,bat_odis_100,bat_odis_50,bat_odis_hs,bat_odis_mat,bat_odis_runs,bat_t20is_100,bat_t20is_50,bat_t20is_hs,bat_t20is_mat,bat_t20is_runs,bat_tests_100,bat_tests_50,bat_tests_hs,bat_tests_mat,bat_tests_runs,batting_style,born,bowling_style,playing_role
3239,6159,Frank King,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,14.0,116.0,Right Handed Bat,"Dec 14, 1926|Delamere Land, Brighton, St Michael, Barbados",Right-arm fast,--
3315,6241,Shafiul Islam,0.0,0.0,24.0,56.0,126.0,0.0,0.0,16.0,12.0,18.0,0.0,1.0,53.0,11.0,211.0,Right Handed Bat,"Oct 06, 1989|Bogra",Right-arm fast-medium,Bowler
3021,5935,Ted McDonald,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,11.0,116.0,Right Handed Bat,"Jan 06, 1891|Launceston, Tasmania",Right-arm fast,--
2167,5053,Arthur Carr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,63.0,11.0,237.0,Right Handed Bat,"May 21, 1893|Mickleham, Surrey",Right-arm medium,--
1031,3527,Granville De Silva,0.0,0.0,7.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Right Handed Bat,"Mar 12, 1955|Colombo",Right-arm fast-medium,--
1586,4371,Charles Hime,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,8.0,Right Handed Bat,"Oct 24, 1869|Bermuda",Right-arm medium,--
4058,11485,Ehsan Khan,0.0,0.0,27.0,15.0,102.0,0.0,0.0,42.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0,Right Handed Bat,"Dec 27, 1984|--",Right-arm offbreak,Bowler
2853,5763,Maqsood Ahmed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,99.0,16.0,507.0,Right Handed Bat,"Mar 26, 1925|Amritsar, Punjab, India",Right-arm medium,--
129,222,Dilhara Fernando,0.0,0.0,20.0,147.0,239.0,0.0,0.0,21.0,18.0,25.0,0.0,0.0,39.0,40.0,249.0,Right Handed Bat,"Jul 19, 1979|Colombo",Right-arm fast-medium,Bowler
3631,8225,Ariful Haque,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,9.0,59.0,0.0,0.0,41.0,2.0,88.0,Right Handed Bat,"Nov 18, 1992|Rangpur",Right-arm medium,Batting Allrounder
2794,5703,John Beck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,99.0,8.0,394.0,Left Handed Bat,"Aug 01, 1934|Wellington",Left-arm orthodox,--
3927,10382,Rony Talukdar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,Right Handed Bat,"Oct 10, 1990|Narayangonj",Right-arm medium,Batting Allrounder
892,3287,Shaheed Keshvani,0.0,0.0,17.0,5.0,21.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Right Handed Bat,"May 23, 1984|Canada",Right-arm offbreak,Batsman
1669,4454,Conky Conyngham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,6.0,Right Handed Bat,"May 10, 1897|Durban, Natal",Right-arm medium,--
2109,4995,Ernie Hayes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5.0,86.0,Right Handed Bat,"Nov 06, 1876|Peckham, London",Right-arm legbreak,--
1103,3644,Sarfraz Nawaz,0.0,0.0,34.0,45.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,90.0,55.0,1045.0,Right Handed Bat,"Dec 01, 1948|Lahore, Punjab",Right-arm fast-medium,--
2934,5848,Jim Slight,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,11.0,Right Handed Bat,"Oct 20, 1855|Ashby, Geelong, Victoria",0,--
2679,5582,Chandu Borde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,18.0,177.0,55.0,3061.0,Right Handed Bat,"Jul 21, 1934|Poona (now Pune), Maharashtra",Right-arm legbreak,--
955,3415,Stephen Peall,0.0,0.0,21.0,21.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,4.0,60.0,Left Handed Bat,"Sep 02, 1969|Salisbury",Right-arm offbreak,--
3623,8213,Kruger van Wyk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,71.0,9.0,341.0,Right Handed Bat,"Feb 07, 1980|--",0,WK-Batsman
3246,6166,John Holt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,166.0,17.0,1066.0,Right Handed Bat,"Aug 12, 1923|Kingston, Jamaica",Right-arm offbreak,--
2760,5669,Eric Tindill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,5.0,73.0,Left Handed Bat,"Dec 18, 1910|Nelson, Nelson",0,--
1611,4396,Charlie Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,3.0,106.0,Right Handed Bat,"Dec 25, 1872|Gamtoos River, Cape Colony",0,--
1766,4551,Colin Bland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,144.0,21.0,1669.0,Right Handed Bat,"Apr 05, 1938|Bulawayo, Rhodesia",Right-arm medium,--
519,1367,Indika Batuwitarachchi,0.0,0.0,14.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Right Handed Bat,"Nov 03, 1974|--",0,Batsman
2618,5520,Mushtaq Ali,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,112.0,11.0,612.0,Right Handed Bat,"Dec 17, 1914|Indore, Madhya Pradesh",Left-arm orthodox,--
3531,7888,Dominic Wesonga,0.0,0.0,33.0,4.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Right Handed Bat,"Jul 16, 1988|--",Right-arm fast-medium,Bowler
4104,12771,Tom Sole,0.0,0.0,20.0,5.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Right Handed Bat,"Jun 21, 1996|Edinburgh",Right-arm offbreak,--
3627,8218,Sohag Gazi,0.0,0.0,30.0,20.0,184.0,0.0,0.0,24.0,10.0,57.0,1.0,0.0,101.0,10.0,325.0,Right Handed Bat,"Aug 05, 1991|Barisal",Right-arm offbreak,Bowling Allrounder
2927,5841,Harry Boyle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,12.0,153.0,Right Handed Bat,"Dec 10, 1847|Sydney, New South Wales",0,--
4102,12746,Sultan Ahmed,0.0,0.0,7.0,2.0,7.0,0.0,0.0,6.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,Left Handed Bat,"Oct 11, 1989|Gujranwala, Punjab",Left-arm orthodox,Batsman
1436,4083,Lee Germon,0.0,3.0,89.0,37.0,519.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,55.0,12.0,382.0,Right Handed Bat,"Nov 04, 1968|Christchurch, Canterbury",Right-arm legbreak,--
3990,10799,Iftikhar Ahmed,0.0,0.0,5.0,2.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,4.0,Right Handed Bat,"Sep 03, 1990|Peshawar, North-West Frontier Province",Right-arm offbreak,Batting Allrounder
1257,3852,Arun Lal,0.0,1.0,51.0,13.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,93.0,16.0,729.0,Right Handed Bat,"Aug 01, 1955|Moradabad, Uttar Pradesh",Right-arm medium,--
38,80,Taufeeq Umar,0.0,3.0,81.0,22.0,504.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,236.0,44.0,2963.0,Left Handed Bat,"Jun 20, 1981|Lahore, Punjab",Right-arm offbreak,WK-Batsman
3057,5971,Bill Brown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,206.0,22.0,1592.0,Right Handed Bat,"Jul 31, 1912|Toowoomba, Queensland",Right-arm offbreak,--
3359,6478,Nelson Odhiambo,0.0,0.0,29.0,11.0,69.0,0.0,0.0,26.0,7.0,33.0,0.0,0.0,0.0,0.0,0.0,Right Handed Bat,"Mar 21, 1989|Nairobi, Kenya",Right-arm fast-medium,Bowling Allrounder
1435,4082,Darrin Murray,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52.0,8.0,303.0,Right Handed Bat,"Sep 04, 1967|Christchurch, Canterbury",Right-arm medium,--
2730,5639,Ted Badcock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,64.0,7.0,137.0,Right Handed Bat,"Aug 09, 1897|Abbottabad, North-West Frontier Province, India",Right-arm fast-medium,--
2567,5461,Trevor Jesty,0.0,1.0,52.0,10.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Right Handed Bat,"Jun 02, 1948|Gosport, Hampshire",Right-arm medium,--
2740,5649,Alby Roberts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,66.0,5.0,248.0,Right Handed Bat,"Aug 20, 1909|Christchurch, Canterbury",Right-arm medium,--
2318,5204,Willie Watson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,116.0,23.0,879.0,Left Handed Bat,"Mar 07, 1920|Bolton-on-Dearne, Yorkshire",0,--
1359,4004,Rodney Redmond,0.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,107.0,1.0,163.0,Left Handed Bat,"Dec 29, 1944|Whangarei, Northland",Left-arm orthodox,--
3219,6139,Wilf Ferguson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,75.0,8.0,200.0,Right Handed Bat,"Dec 14, 1917|Longdenville, Trinidad",Right-arm legbreak,--
3082,5996,Merv Harvey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,43.0,Right Handed Bat,"Apr 29, 1918|Broken Hill, New South Wales",0,--
3675,8356,Sandeep Sharma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Right Handed Bat,"May 18, 1993|Patiala, Punjab",Right-arm fast-medium,Bowler
1603,4388,Vincent Tancred,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,25.0,Right Handed Bat,"Jul 07, 1875|Port Elizabeth, Cape Province",0,--
2638,5540,Dattu Phadkar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,123.0,31.0,1229.0,Right Handed Bat,"Dec 12, 1925|Kolhapur, Maharashtra",0,--
558,1414,Samit Patel,0.0,1.0,70.0,36.0,482.0,0.0,1.0,67.0,18.0,189.0,0.0,0.0,42.0,6.0,151.0,Right Handed Bat,"Nov 30, 1984|Leicester",Left-arm orthodox,Batting Allrounder
2253,5139,Laurie Fishlock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,4.0,47.0,Left Handed Bat,"Jan 02, 1907|Battersea, London",Left-arm orthodox,--
1786,4571,Jackie Botten,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,3.0,65.0,Right Handed Bat,"Jun 21, 1938|Pretoria, Transvaal",Right-arm fast-medium,--
2974,5888,Ernie Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,19.0,126.0,Right Handed Bat,"Sep 30, 1869|Auburn, South Australia",Right-arm fast,--
2496,5382,Phil Newport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,3.0,110.0,Right Handed Bat,"Oct 11, 1962|High Wycombe, Buckinghamshire",Right-arm fast-medium,--
2795,5704,Bill Bell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,21.0,Right Handed Bat,"Sep 05, 1931|Dunedin, Otago",Right-arm legbreak,--
327,601,Tyron Henderson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Right Handed Bat,"Aug 01, 1974|Durban, Natal",Right-arm fast-medium,Batting Allrounder
3680,8367,Mohammad Nawaz,0.0,1.0,53.0,14.0,199.0,0.0,0.0,7.0,16.0,13.0,0.0,0.0,25.0,3.0,50.0,Left Handed Bat,"Mar 21, 1994|Rawalpindi, Punjab",Left-arm orthodox,Bowling Allrounder
3490,7708,Shem Ngoche,0.0,0.0,28.0,12.0,71.0,0.0,0.0,38.0,16.0,50.0,0.0,0.0,0.0,0.0,0.0,Right Handed Bat,"Jun 06, 1989|Kenya",Left-arm orthodox,Bowler
717,1918,Shahzaib Hasan,0.0,1.0,50.0,3.0,100.0,0.0,0.0,35.0,10.0,116.0,0.0,0.0,0.0,0.0,0.0,Right Handed Bat,"Dec 25, 1989|Karachi, Sind",Right-arm offbreak,Batsman
3640,8244,Nazmul Islam,0.0,0.0,7.0,5.0,7.0,0.0,0.0,7.0,13.0,18.0,0.0,0.0,4.0,1.0,4.0,Left Handed Bat,"Mar 21, 1991|Dhaka",Left-arm orthodox,Bowler
3980,10717,Tom Blundell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,17.0,1.0,0.0,107.0,2.0,136.0,Right Handed Bat,"Sep 01, 1990|Wellington",Right-arm offbreak,WK-Batsman
1191,3736,Mohammad Akram,0.0,0.0,7.0,23.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,24.0,Right Handed Bat,"Sep 10, 1974|Islamabad, Punjab",Right-arm fast-medium,--
2556,5444,Usman Afzaal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,54.0,3.0,83.0,Left Handed Bat,"Jun 09, 1977|Rawalpindi, Punjab, Pakistan",Left-arm orthodox,--
1515,4202,Sir Curtly Ambrose,0.0,0.0,31.0,176.0,639.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53.0,98.0,1439.0,Left Handed Bat,"Sep 21, 1963|Swetes Village, Antigua",Right-arm fast,--
3193,6113,George Gladstone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,12.0,Left Handed Bat,"Jan 14, 1901|Jamaica",Left-arm orthodox,--
3576,8066,Rameez Raja,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,Right Handed Bat,"Jul 31, 1987|--",Right-arm offbreak,Batsman
1438,4086,Roger Twose,1.0,20.0,103.0,87.0,2717.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,94.0,16.0,628.0,Left Handed Bat,"Apr 17, 1968|Torquay, Devon, England",Right-arm medium,--
2342,5228,Fred Titmus,0.0,0.0,11.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,84.0,53.0,1449.0,Right Handed Bat,"Nov 24, 1932|Kentish Town, London",Right-arm offbreak,--
1097,3638,Intikhab Alam,0.0,0.0,10.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,138.0,47.0,1493.0,Right Handed Bat,"Dec 28, 1941|Hoshiarpur, Punjab, India",Right-arm legbreak,--
1159,3700,Aamer Malik,0.0,5.0,90.0,24.0,556.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,117.0,14.0,565.0,Right Handed Bat,"Jan 03, 1963|Mandi Bahauddin, Punjab",Right-arm fast-medium,--
1738,4523,Geoff Chubb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,63.0,Right Handed Bat,"Apr 12, 1911|East London, Cape Province",Right-arm fast-medium,--
2716,5619,Dhiraj Parsana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,Left Handed Bat,"Dec 02, 1947|Rajkot, Gujarat",0,--
746,2243,Victor Mpitsang,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Right Handed Bat,"Mar 28, 1980|Kimberley, Cape Province",Right-arm fast-medium,Bowler
95,180,Brendan Taylor,10.0,36.0,145.0,188.0,6156.0,0.0,4.0,60.0,29.0,585.0,6.0,8.0,171.0,28.0,1840.0,Right Handed Bat,"Feb 06, 1986|Harare",Right-arm offbreak,WK-Batsman
3291,6211,Arthur Barrett,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,6.0,40.0,Right Handed Bat,"Apr 04, 1944|Kingston, Jamaica",Right-arm legbreak,--
1595,4380,George Glover,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,21.0,Right Handed Bat,"May 13, 1870|Wakefield, Yorkshire, England",Right-arm offbreak,--
3951,10451,Barry McCarthy,0.0,0.0,16.0,24.0,82.0,0.0,0.0,11.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,Right Handed Bat,"Sep 13, 1992|--",Right-arm medium,Bowler
2783,5692,Don Beard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,4.0,101.0,Right Handed Bat,"Jan 14, 1920|Palmerston North, Manawatu",Right-arm medium,--
3754,8676,Todd Astle,0.0,0.0,49.0,9.0,79.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,35.0,4.0,56.0,Right Handed Bat,"Sep 24, 1986|Palmerston North, New Zealand",Right-arm legbreak,Bowling Allrounder
2244,5130,Mandy Mitchell-Innes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,Right Handed Bat,"Sep 07, 1914|Calcutta (now Kolkata), Bengal, India",0,--
3023,5937,Stork Hendry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,112.0,11.0,335.0,Right Handed Bat,"May 24, 1895|Double Bay, Sydney, New South Wales",Right-arm fast-medium,--
1549,4241,Ricardo Powell,1.0,8.0,124.0,109.0,2085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,53.0,Right Handed Bat,"Dec 16, 1978|St Elizabeth, Jamaica",Right-arm offbreak,Captain
221,430,Anthony Ireland,0.0,0.0,8.0,26.0,30.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,Right Handed Bat,"Aug 30, 1984|Masvingo",Right-arm medium,Batting Allrounder
3522,7859,Ben Foakes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,107.0,5.0,332.0,Right Handed Bat,"Feb 15, 1993|Colchester, Essex",0,WK-Batsman
1144,3685,Sajid Ali,0.0,0.0,28.0,13.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Right Handed Bat,"Jul 01, 1963|Karachi, Sind",Right-arm medium,--
2881,5792,Billy Ibadulla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,166.0,4.0,253.0,Right Handed Bat,"Dec 20, 1935|Lahore, Punjab",0,--
17,49,Stephen Fleming,8.0,49.0,134.0,280.0,8037.0,0.0,0.0,38.0,5.0,110.0,9.0,46.0,274.0,111.0,7172.0,Left Handed Bat,"Apr 01, 1973|Christchurch, Canterbury",0,Batsman
1517,4204,Keith Arthurton,0.0,9.0,84.0,105.0,1904.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,157.0,33.0,1382.0,Left Handed Bat,"Feb 21, 1965|Charlestown, Nevis",Left-arm orthodox,--
555,1411,Henk-Jan Mol,0.0,0.0,23.0,11.0,67.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Left Handed Bat,"Mar 29, 1977|The Hague",Left-arm medium,Bowler
2802,5711,Trevor McMahon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,7.0,Right Handed Bat,"Nov 08, 1929|Wellington",0,--
382,658,David Obuya,0.0,6.0,93.0,74.0,1355.0,0.0,2.0,65.0,10.0,216.0,0.0,0.0,0.0,0.0,0.0,Right Handed Bat,"Aug 14, 1979|Nairobi",0,WK-Batsman
4045,11320,Hasan Ali,0.0,2.0,59.0,44.0,203.0,0.0,0.0,23.0,29.0,61.0,0.0,0.0,29.0,9.0,155.0,Right Handed Bat,"Jul 02, 1994|Mandi Bahauddin, Punjab",Right-arm fast-medium,Bowler
2611,5513,Lala Amarnath,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,118.0,24.0,878.0,Right Handed Bat,"Sep 11, 1911|Kapurthala, Punjab",Right-arm medium,--
752,2257,Neil Wagner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,42.0,510.0,Left Handed Bat,"Mar 13, 1986|Pretoria, Transvaal",Left-arm fast-medium,Bowler
1423,4069,Dion Nash,0.0,0.0,42.0,81.0,624.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,89.0,32.0,729.0,Right Handed Bat,"Nov 20, 1971|Auckland",Right-arm fast-medium,--
1479,4166,Lawrence Rowe,0.0,1.0,60.0,11.0,136.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,302.0,30.0,2047.0,Right Handed Bat,"Jan 08, 1949|Whitfield Town, Kingston, Jamaica",Left-arm fast-medium,--
1190,3735,Mahmood Hamid,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Right Handed Bat,"Jan 19, 1969|Karachi, Sind",Right-arm medium,--
3759,8868,Prakash Bhandari,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,3.0,77.0,Right Handed Bat,"Nov 27, 1935|Delhi",0,Batting Allrounder
1414,4059,Chris Pringle,0.0,0.0,34.0,64.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,14.0,175.0,Right Handed Bat,"Jan 26, 1968|Auckland",Right-arm fast-medium,--
3187,6107,Puss Achong,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,6.0,81.0,Left Handed Bat,"Feb 16, 1904|Belmont, Port of Spain, Trinidad",Left-arm orthodox,--
2398,5284,Alan Knott,0.0,1.0,50.0,20.0,200.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,135.0,95.0,4389.0,Right Handed Bat,"Apr 09, 1946|Belvedere, Kent",Right-arm offbreak,--
633,1648,Rob Quiney,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,9.0,Left Handed Bat,"Aug 20, 1982|Brighton, Victoria",Right-arm medium,Batsman
3636,8234,Saqlain Sajib,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Left Handed Bat,"Dec 01, 1988|--",Left-arm orthodox,Bowler
988,3453,Sean Ervine,1.0,2.0,100.0,42.0,698.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,86.0,5.0,261.0,Left Handed Bat,"Dec 06, 1982|Harare",Right-arm medium,Batting Allrounder
3753,8670,Steven Taylor,0.0,0.0,0.0,0.0,0.0,0.0,1.0,72.0,2.0,121.0,0.0,0.0,0.0,0.0,0.0,Left Handed Bat,"Nov 09, 1993|Hialeah",Right-arm offbreak,Bowler
3917,10195,Peter Moor,0.0,3.0,52.0,43.0,699.0,0.0,0.0,44.0,16.0,238.0,0.0,5.0,83.0,8.0,533.0,Right Handed Bat,"Feb 02, 1991|Harare",Right-arm offbreak,WK-Batsman
301,555,Rikki Clarke,0.0,0.0,39.0,20.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,55.0,2.0,96.0,Right Handed Bat,"Sep 29, 1981|Orsett, Essex",Right-arm fast-medium,Batting Allrounder
2647,5549,Nirode Chowdhury,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,Right Handed Bat,"May 23, 1923|Jamshedpur, Bihar",Right-arm medium,--
1896,4686,Geoff Lawson,0.0,0.0,33.0,79.0,378.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,74.0,46.0,894.0,Right Handed Bat,"Dec 07, 1957|Wagga Wagga, New South Wales",Right-arm fast,--
3809,9523,Hamish Gardiner,0.0,2.0,96.0,11.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Right Handed Bat,"Jan 04, 1991|Brisbane, Queensland",0,Batsman
4108,13067,Janneman Malan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,Right Handed Bat,"Apr 18, 1996|Neslpruit",Right-arm legbreak,Batsman
1244,3839,Yashpal Sharma,0.0,4.0,89.0,42.0,883.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,140.0,37.0,1606.0,Right Handed Bat,"Aug 11, 1954|Ludhiana, Punjab",Right-arm medium,--
25,62,Steve Harmison,0.0,0.0,18.0,58.0,91.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,49.0,63.0,743.0,Right Handed Bat,"Oct 23, 1978|Ashington, Northumberland",Right-arm fast-medium,Batting Allrounder
688,1785,Suranga Lakmal,0.0,0.0,26.0,81.0,205.0,0.0,0.0,5.0,11.0,7.0,0.0,0.0,42.0,57.0,740.0,Right Handed Bat,"Mar 10, 1987|--",Right-arm medium,Bowler
157,300,Murali Kartik,0.0,0.0,32.0,37.0,126.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,43.0,8.0,88.0,Left Handed Bat,"Sep 11, 1976|Madras (now Chennai), Tamil Nadu",Left-arm orthodox,Bowler
2741,5650,Eddie McLeod,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,18.0,Left Handed Bat,"Oct 14, 1900|Auckland",Right-arm legbreak,--
566,1424,Karun Jethi,0.0,0.0,46.0,3.0,87.0,0.0,0.0,24.0,5.0,41.0,0.0,0.0,0.0,0.0,0.0,Right Handed Bat,"Dec 19, 1983|Delhi, India",Right-arm offbreak,Bowler
3312,6232,Gareth Breese,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,Right Handed Bat,"Jan 09, 1976|Montego Bay, St James, Jamaica",Right-arm offbreak,Batting Allrounder
2905,5816,Mohammad Ramzan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,36.0,Right Handed Bat,"Dec 25, 1970|Lyallpur (now Faisalabad), Punjab",Right-arm medium,--
